gene_name	enhancer_class	log2FC	padj
Fmnl2	Activity_Lost	-0.050458	0.829955
Fmnl2	Stable	-0.050458	0.829955
Fmnl2	Stable	-0.050458	0.829955
Fmnl2	Stable	-0.050458	0.829955
Fmnl2	Stable	-0.050458	0.829955
Fmnl2	Stable	-0.050458	0.829955
Fmnl3	Stable	-0.210915	0.395723
Fmnl3	Stable	-0.210915	0.395723
Fmo2	Stable	0.285121	0.86578
Fmod	Activity_Lost	-0.267745	0.518538
Fmod	Activity_Lost	-0.267745	0.518538
Fmod	Activity_Lost	-0.267745	0.518538
Fmod	Stable	-0.267745	0.518538
Fmod	Stable	-0.267745	0.518538
Fmod	Activity_Lost	-0.267745	0.518538
Fmod	Stable	-0.267745	0.518538
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Stable	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Stable	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fmr1	Activity_Lost	-0.048518	0.82513
Fn3k	Stable	0.055975	0.820219
Fnbp1	Stable	-0.059052	0.435739
Fnbp1	Stable	-0.059052	0.435739
Fnbp1	Stable	-0.059052	0.435739
Fnbp1	Activity_Lost	-0.059052	0.435739
Fnbp1	Stable	-0.059052	0.435739
Fnbp1	Stable	-0.059052	0.435739
Fndc3a	Stable	0.004519	0.988312
Fndc3a	Stable	0.004519	0.988312
Fndc3b	Stable	0.202304	0.441573
Fndc3b	Stable	0.202304	0.441573
Fnip1	Stable	-0.048887	0.828759
Fnip1	Stable	-0.048887	0.828759
Fnip1	Stable	-0.048887	0.828759
Fnip1	Stable	-0.048887	0.828759
Fnip2	Stable	-0.058357	0.63524
Focad	Stable	-0.942776	0
Focad	Stable	-0.942776	0
Focad	Stable	-0.942776	0
Focad	K119ub_Only	-0.942776	0
Focad	Activity_Lost	-0.942776	0
Focad	Stable	-0.942776	0
Focad	Stable	-0.942776	0
Focad	Stable	-0.942776	0
Focad	Stable	-0.942776	0
Fos	Stable	0.217847	0.885694
Fosl2	Stable	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Fosl2	K119ub_Only	0.329839	0.573199
Fosl2	K119ub_Only	0.329839	0.573199
Fosl2	Stable	0.329839	0.573199
Foxc1	Stable	-0.021715	0.979147
Foxj2	Stable	-0.392996	4e-06
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Stable	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Stable	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Stable	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn2	Activity_Lost	-1.086926	0
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxn3	Activity_Gain	0.19238	0.06212
Foxn3	Stable	0.19238	0.06212
Foxo1	Stable	-0.602073	7e-06
Foxo1	Activity_Lost	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo1	K119ub_Only	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo1	Activity_Lost	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo1	Activity_Lost	-0.602073	7e-06
Foxo1	Activity_Lost	-0.602073	7e-06
Foxo1	Stable	-0.602073	7e-06
Foxo3	Stable	0.057894	0.587351
Foxo3	K119ub_Only	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	K119ub_Only	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	K119ub_Only	0.057894	0.587351
Foxo3	Activity_Lost	0.057894	0.587351
Foxo3	Activity_Lost	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo3	K119ub_Only	0.057894	0.587351
Foxo3	Activity_Lost	0.057894	0.587351
Foxo3	K119ub_Only	0.057894	0.587351
Foxo3	Stable	0.057894	0.587351
Foxo6	Stable	-0.122713	0.894426
Foxo6	Stable	-0.122713	0.894426
Foxo6	Stable	-0.122713	0.894426
Foxp1	Stable	0.006898	0.985418
Foxp1	K119ub_Only	0.006898	0.985418
Foxp1	Stable	0.006898	0.985418
Foxp1	Stable	0.006898	0.985418
Foxred2	Stable	-0.539689	0
Foxred2	Stable	-0.539689	0
Foxred2	Stable	-0.539689	0
Foxred2	Stable	-0.539689	0
Foxred2	Stable	-0.539689	0
Foxred2	Activity_Lost	-0.539689	0
Foxred2	Stable	-0.539689	0
Foxred2	Stable	-0.539689	0
Fpgs	Stable	0.023279	0.974456
Fpgs	Stable	0.023279	0.974456
Fpgs	Stable	0.023279	0.974456
Fpgs	Stable	0.023279	0.974456
Fpgt	Activity_Gain	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	K119ub_Only	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fpgt	K119ub_Only	-0.106756	0.725627
Fpgt	Stable	-0.106756	0.725627
Fra10ac1	Activity_Lost	-0.098494	0.583084
Fra10ac1	K119ub_Only	-0.098494	0.583084
Fra10ac1	Stable	-0.098494	0.583084
Fra10ac1	K119ub_Only	-0.098494	0.583084
Fra10ac1	Activity_Lost	-0.098494	0.583084
Fra10ac1	Stable	-0.098494	0.583084
Fra10ac1	Stable	-0.098494	0.583084
Frem1	K119ub_Only	-0.405224	0.483077
Frg1	Activity_Lost	0.081204	0.694411
Frg1	K119ub_Only	0.081204	0.694411
Frmd5	Activity_Lost	0.035938	0.935144
Frmd5	Stable	0.035938	0.935144
Frmd8	K119ub_Only	0.172545	0.399447
Frmd8	Stable	0.172545	0.399447
Frs2	Stable	-0.018232	0.937971
Frs2	Stable	-0.018232	0.937971
Frs2	Stable	-0.018232	0.937971
Fry	Stable	0.08147	0.724024
Fryl	Stable	-0.034546	0.836399
Fryl	Stable	-0.034546	0.836399
Fryl	Stable	-0.034546	0.836399
Fryl	Stable	-0.034546	0.836399
Fryl	Stable	-0.034546	0.836399
Fryl	Stable	-0.034546	0.836399
Fsd1l	Stable	-0.237991	0.00594
Fsip1	Stable	-0.922267	0.191417
Fstl4	Stable	1.021347	0
Fstl4	Activity_Gain	1.021347	0
Fstl5	Stable	-0.16664	0.786685
Ftl1	Stable	0.022291	0.974456
Ftl1	Stable	0.022291	0.974456
Ftl1	Stable	0.022291	0.974456
Ftsj1	Stable	0.096867	0.727242
Ftsj1	Stable	0.096867	0.727242
Ftsj1	Stable	0.096867	0.727242
Ftsj1	Stable	0.096867	0.727242
Ftsj3	Stable	0.033596	0.921441
Ftsj3	Stable	0.033596	0.921441
Ftsj3	Stable	0.033596	0.921441
Ftsj3	Stable	0.033596	0.921441
Ftsj3	Stable	0.033596	0.921441
Ftx	Stable	0.054645	0.894582
Ftx	Stable	0.054645	0.894582
Ftx	Stable	0.054645	0.894582
Fubp3	Stable	0.202345	0.159735
Fubp3	Stable	0.202345	0.159735
Fubp3	Stable	0.202345	0.159735
Fundc1	Activity_Lost	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Activity_Lost	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Stable	-0.034757	0.894582
Fundc1	Activity_Lost	-0.034757	0.894582
Fundc2	Stable	0.096558	0.758803
Fuom	Stable	0.240289	0.476578
Fuom	Stable	0.240289	0.476578
Fuom	Stable	0.240289	0.476578
Fuom	Stable	0.240289	0.476578
Fuom	Stable	0.240289	0.476578
Fuom	Activity_Gain	0.240289	0.476578
Fuom	Stable	0.240289	0.476578
Furin	Stable	0.012695	0.978463
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	Stable	-0.113977	0.469602
Fut8	K119ub_Only	-0.113977	0.469602
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	Stable	-0.113977	0.469602
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	Stable	-0.113977	0.469602
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	Stable	-0.113977	0.469602
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	Activity_Lost	-0.113977	0.469602
Fut8	K119ub_Only	-0.113977	0.469602
Fut9	Stable	-0.217835	0.483235
Fut9	Stable	-0.217835	0.483235
Fut9	Activity_Lost	-0.217835	0.483235
Fut9	K119ub_Only	-0.217835	0.483235
Fut9	Activity_Lost	-0.217835	0.483235
Fuz	Stable	-0.191649	0.682239
Fuz	Stable	-0.191649	0.682239
Fxn	Stable	-0.002419	0.996741
Fxn	Activity_Lost	-0.002419	0.996741
Fxn	Stable	-0.002419	0.996741
Fxn	Stable	-0.002419	0.996741
Fxn	Stable	-0.002419	0.996741
Fxn	K119ub_Only	-0.002419	0.996741
Fxyd4	Stable	0.077159	0.866556
Fxyd4	Stable	0.077159	0.866556
Fxyd4	Stable	0.077159	0.866556
Fxyd4	Stable	0.077159	0.866556
Fxyd7	Stable	0.099104	0.881139
Fyn	Stable	0.019665	0.922931
Fyn	Stable	0.019665	0.922931
Fyn	Stable	0.019665	0.922931
Fyn	Stable	0.019665	0.922931
Fzd1	Stable	-0.389442	0.080328
Fzd1	Activity_Lost	-0.389442	0.080328
Fzd1	Stable	-0.389442	0.080328
Fzd1	Stable	-0.389442	0.080328
Fzd1	Stable	-0.389442	0.080328
Fzd3	Activity_Lost	-0.264445	0.008637
Fzd3	Stable	-0.264445	0.008637
Fzd3	Activity_Lost	-0.264445	0.008637
Fzd3	Activity_Lost	-0.264445	0.008637
Fzd3	Stable	-0.264445	0.008637
Fzd3	Stable	-0.264445	0.008637
Fzd3	Activity_Lost	-0.264445	0.008637
Fzd3	Stable	-0.264445	0.008637
Fzd5	Stable	-0.110635	0.934619
Fzd5	Stable	-0.110635	0.934619
Fzd7	Stable	-1.445745	0
Fzd7	K119ub_Only	-1.445745	0
Fzd7	K119ub_Only	-1.445745	0
Fzd7	Activity_Lost	-1.445745	0
Fzd7	Activity_Lost	-1.445745	0
G3bp2	Stable	0.183991	0.081481
G3bp2	Stable	0.183991	0.081481
Gab1	Activity_Lost	0.155661	0.366436
Gab2	Stable	-0.098793	0.46171
Gab3	Stable	-0.731	4e-05
Gab3	Stable	-0.731	4e-05
Gabarap	Stable	0.030947	0.947319
Gabarap	Stable	0.030947	0.947319
Gabarap	Stable	0.030947	0.947319
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Activity_Lost	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Activity_Gain	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Activity_Lost	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabarapl1	Activity_Lost	0.194599	0.247031
Gabarapl1	Stable	0.194599	0.247031
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Activity_Lost	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr1	Stable	0.110137	0.341753
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Activity_Gain	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Activity_Gain	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Activity_Gain	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Stable	0.414631	1.4e-05
Gabbr2	Activity_Gain	0.414631	1.4e-05
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	K119ub_Only	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpa	Stable	0.083065	0.54438
Gabpb1	Stable	-0.026525	0.902226
Gabpb1	Stable	-0.026525	0.902226
Gabpb1	Stable	-0.026525	0.902226
Gabpb2	Stable	0.212315	0.009137
Gabpb2	Stable	0.212315	0.009137
Gabra1	Stable	0.023115	0.960498
Gabra1	K119ub_Only	0.023115	0.960498
Gabra1	Activity_Lost	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Activity_Lost	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Activity_Lost	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra1	Stable	0.023115	0.960498
Gabra6	Stable	-0.055391	0.866224
Gabra6	Activity_Lost	-0.055391	0.866224
Gabra6	Activity_Lost	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Activity_Lost	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabra6	Stable	-0.055391	0.866224
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	K119ub_Only	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Activity_Lost	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrb2	Stable	-0.167575	0.598942
Gabrd	Stable	0.10725	0.720105
Gabrr2	Activity_Lost	0.320296	0.492993
Gabrr2	Activity_Lost	0.320296	0.492993
Gabrr3	Stable	0.039496	0.988479
Gabrr3	Stable	0.039496	0.988479
Gadd45b	Stable	-0.489584	0.25263
Gadd45b	Stable	-0.489584	0.25263
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Gadd45g	Stable	0.067106	0.91616
Galk2	Stable	-0.435447	0.000636
Galk2	Stable	-0.435447	0.000636
Galk2	Stable	-0.435447	0.000636
Galk2	Stable	-0.435447	0.000636
Galk2	Stable	-0.435447	0.000636
Galk2	Stable	-0.435447	0.000636
Galnt1	Stable	0.044463	0.825219
Galnt1	K119ub_Only	0.044463	0.825219
Galnt10	Stable	0.23568	0.078433
Galnt13	Stable	-0.274931	0.225331
Galnt13	Stable	-0.274931	0.225331
Galnt13	K119ub_Only	-0.274931	0.225331
Galnt15	Activity_Lost	-0.910899	0
Galnt16	Stable	0.213898	0.121881
Galnt17	Stable	-0.500998	0.000165
Galnt17	Activity_Lost	-0.500998	0.000165
Galnt17	Stable	-0.500998	0.000165
Galnt17	Stable	-0.500998	0.000165
Galnt18	Stable	-0.53579	0.000253
Galnt18	Activity_Lost	-0.53579	0.000253
Galnt18	Activity_Lost	-0.53579	0.000253
Galnt18	Activity_Lost	-0.53579	0.000253
Galnt18	Stable	-0.53579	0.000253
Galnt7	Activity_Lost	-0.695548	0
Galnt7	K119ub_Only	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galnt7	Activity_Lost	-0.695548	0
Galr1	Stable	1.582362	0.000108
Gan	Stable	0.028027	0.896035
Gan	Stable	0.028027	0.896035
Ganc	Stable	0.061665	0.883316
Ganc	Stable	0.061665	0.883316
Gap43	Activity_Lost	-0.370897	0.024524
Gap43	Activity_Lost	-0.370897	0.024524
Gapdh	Stable	-0.024895	0.954395
Gar1	Activity_Lost	-0.004162	0.996098
Gar1	Stable	-0.004162	0.996098
Gar1	Stable	-0.004162	0.996098
Gar1	Stable	-0.004162	0.996098
Gar1	Activity_Gain	-0.004162	0.996098
Garem1	Stable	0.278053	0.001628
Garnl3	Stable	0.429052	4.8e-05
Garnl3	Stable	0.429052	4.8e-05
Garnl3	Stable	0.429052	4.8e-05
Garnl3	Stable	0.429052	4.8e-05
Garnl3	Stable	0.429052	4.8e-05
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gart	Stable	-0.12722	0.578661
Gas2	Stable	-0.15941	0.410369
Gas2	Stable	-0.15941	0.410369
Gas2	Stable	-0.15941	0.410369
Gas2l1	Stable	0.030644	0.958303
Gas2l2	Stable	0.348347	0.686117
Gas2l2	Stable	0.348347	0.686117
Gas5	Stable	0.054669	0.852978
Gas6	Activity_Lost	-0.029782	0.927578
Gas7	Activity_Lost	-0.667753	0
Gas7	Activity_Lost	-0.667753	0
Gas7	Activity_Lost	-0.667753	0
Gata6	Activity_Gain	-1.117979	0.473815
Gatd1	Activity_Lost	-0.434175	0.196421
Gatd1	Activity_Lost	-0.434175	0.196421
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Activity_Lost	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatd3a	Stable	0.000958	0.998482
Gatm	Stable	0.071977	0.804222
Gatm	Stable	0.071977	0.804222
Gatm	Stable	0.071977	0.804222
Gbp3	Stable	0.289419	0.836295
Gbp5	Stable	-0.286648	0.866807
Gbp5	Stable	-0.286648	0.866807
Gbp5	Stable	-0.286648	0.866807
Gbx1	Stable	-0.134979	0.844352
Gca	K119ub_Only	0.157719	0.723725
Gcat	Stable	-0.626801	0.21079
Gcat	Stable	-0.626801	0.21079
Gcat	Stable	-0.626801	0.21079
Gcc2	Stable	-0.085937	0.757772
Gck	Stable	-0.458068	0.799265
Gck	Stable	-0.458068	0.799265
Gclc	Stable	-0.156379	0.084652
Gclc	Stable	-0.156379	0.084652
Gclc	Stable	-0.156379	0.084652
Gclc	Stable	-0.156379	0.084652
Gclc	Stable	-0.156379	0.084652
Gclm	Activity_Lost	-0.898507	0
Gclm	Activity_Lost	-0.898507	0
Gclm	Stable	-0.898507	0
Gclm	Activity_Lost	-0.898507	0
Gclm	Activity_Lost	-0.898507	0
Gclm	Activity_Lost	-0.898507	0
Gcsh	Stable	-0.289008	0.359701
Gdap1	Stable	0.009808	0.976206
Gdap1	Stable	0.009808	0.976206
Gdap1	Stable	0.009808	0.976206
Gdap1	Stable	0.009808	0.976206
Gdap1	Stable	0.009808	0.976206
Gdap2	Stable	-0.098829	0.526122
Gdap2	Activity_Lost	-0.098829	0.526122
Gdap2	Activity_Lost	-0.098829	0.526122
Gdap2	K119ub_Only	-0.098829	0.526122
Gde1	Stable	-0.156617	0.238649
Gde1	Stable	-0.156617	0.238649
Gde1	Stable	-0.156617	0.238649
Gdf11	Stable	-0.008474	0.985336
Gdf11	Stable	-0.008474	0.985336
Gdf11	Stable	-0.008474	0.985336
Gdf7	Stable	-0.380807	0.737946
Gdf7	K119ub_Only	-0.380807	0.737946
Gdf7	Stable	-0.380807	0.737946
Gdf7	Stable	-0.380807	0.737946
Gdf7	Stable	-0.380807	0.737946
Gdf7	Stable	-0.380807	0.737946
Gdf7	Stable	-0.380807	0.737946
Gdi1	Stable	0.141189	0.296613
Gdi2	Stable	-0.04754	0.813718
Gdi2	Stable	-0.04754	0.813718
Gdi2	Stable	-0.04754	0.813718
Gdi2	Stable	-0.04754	0.813718
Gdpd1	Stable	-0.008678	0.976195
Gdpd1	Stable	-0.008678	0.976195
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin5	Stable	-0.007617	0.984259
Gemin8	Stable	-0.61607	0.002981
Gemin8	Stable	-0.61607	0.002981
Gemin8	Stable	-0.61607	0.002981
Gemin8	Stable	-0.61607	0.002981
Gemin8	Stable	-0.61607	0.002981
Gen1	Stable	0.192699	0.893531
Gen1	Stable	0.192699	0.893531
Gen1	Stable	0.192699	0.893531
Gen1	Stable	0.192699	0.893531
Get1	Stable	-0.420172	0.019597
Get1	Stable	-0.420172	0.019597
Get1	Stable	-0.420172	0.019597
Get1	Stable	-0.420172	0.019597
Gfm1	Stable	0.160219	0.191568
Gfm2	Stable	0.06547	0.711322
Gfm2	Stable	0.06547	0.711322
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	K119ub_Only	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfod1	Stable	0.028744	0.921441
Gfra1	Stable	-0.210432	0.596343
Gfra1	Stable	-0.210432	0.596343
Gfra2	Stable	0.241512	0.38472
Gga1	Stable	0.16165	0.503617
Gga2	Stable	0.183511	0.326147
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	K119ub_Only	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggct	K119ub_Only	-0.653877	0.000275
Ggct	Stable	-0.653877	0.000275
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	K119ub_Only	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	K119ub_Only	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggh	Stable	-0.195672	0.4232
Ggn	Stable	0.399617	0.393426
Ggt5	Activity_Lost	1.375644	0.17086
Ggt5	Activity_Lost	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ggt5	Activity_Gain	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ggt5	Stable	1.375644	0.17086
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghitm	Stable	0.172752	0.117541
Ghr	Stable	-0.232661	0.357814
Ghr	Stable	-0.232661	0.357814
Ghrh	Stable	-0.576893	0.660051
Ghrh	Stable	-0.576893	0.660051
Ghrh	Stable	-0.576893	0.660051
Ghrh	Stable	-0.576893	0.660051
Ghrh	Stable	-0.576893	0.660051
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Activity_Gain	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gid4	Stable	-0.020448	0.945926
Gigyf2	Stable	0.000829	0.998068
Gimap8	Stable	-0.130049	0.95593
Gimap8	Stable	-0.130049	0.95593
Gimap8	Stable	-0.130049	0.95593
Gin1	K119ub_Only	0.032984	0.940723
Gin1	Stable	0.032984	0.940723
Ginm1	Stable	-0.030353	0.941776
Ginm1	Stable	-0.030353	0.941776
Ginm1	Stable	-0.030353	0.941776
Gipc1	Stable	0.14438	0.48621
Gipc1	Stable	0.14438	0.48621
Gipc1	Stable	0.14438	0.48621
Gipc2	Stable	-1.042001	0
Gjb2	Stable	-0.044197	0.963714
Gjc1	Stable	0.400994	0.290858
Gjc2	Stable	0.22239	0.70263
