	ctrl	mut
loop_4833	750.032252311707	570.00230884552
loop_4834	294.659768104553	285.029043197632
loop_4835	403.04029750824	401.14183807373
loop_4836	93.6043656468391	99.6756489276886
loop_4837	382.87123966217	507.318923473358
loop_4838	485.517904281616	478.232263565063
loop_4839	418.144707679749	424.629979133606
loop_4840	146.60026550293	142.548955917358
loop_4841	497.462197303772	505.260129928589
loop_4842	415.21324968338	433.606120109558
loop_4843	442.048104286194	409.72825717926
loop_4844	610.894396781921	619.704765319824
loop_4845	128.177001237869	155.367918491364
loop_4846	396.189193725586	425.979969978333
loop_4847	137.850426912308	127.247450828552
loop_4848	583.397102355957	624.146252632141
loop_4849	278.206882953644	261.635406970978
loop_4850	778.923842430115	758.520404815674
loop_4851	429.922287940979	465.378664016724
loop_4852	729.664710998535	660.017976760864
loop_4853	59.3961898684502	52.2411493957043
loop_4854	302.008420467377	301.636193752289
loop_4855	530.742714881897	556.947693824768
loop_4856	706.375386238098	702.703926086426
loop_4857	505.340626716614	550.706454277039
loop_4858	117.784423351288	112.122916579247
loop_4859	649.632301330566	625.858103752136
loop_4860	189.778977870941	501.886664867401
loop_4861	321.384141921997	336.195260047913
loop_4862	631.543739318848	573.466808319092
loop_4863	308.849002838135	348.592949867249
loop_4864	163.961415290833	151.60609793663
loop_4865	67.3639842271805	61.8470184206963
loop_4866	706.725943565369	760.310267448425
loop_4867	275.690936088562	264.720806598663
loop_4868	453.923278808594	460.396627426147
loop_4869	371.126647949219	364.682767868042
loop_4870	231.353247642517	264.799766302109
loop_4871	92.8274098038673	72.8091833591461
loop_4872	726.702578544617	605.634124755859
loop_4873	455.671788215637	431.565635681152
loop_4874	275.666355133057	328.13472700119
loop_4875	394.116159439087	370.120782852173
loop_4876	157.894590377808	151.508346557617
loop_4877	199.70435667038	296.070308208466
loop_4878	123.740435600281	124.958169698715
loop_4879	77.819122672081	127.996670842171
loop_4880	150.382720828056	172.635753154755
loop_4881	207.279023170471	251.216325998306
loop_4882	667.561193466187	533.745928764343
loop_4883	397.927075386047	393.975263595581
loop_4884	372.181287288666	460.361567497253
loop_4885	155.000831842422	137.189323306084
loop_4886	290.090085506439	323.6830701828
loop_4887	317.269958496094	319.941576957703
loop_4888	624.109046936035	547.201469421387
loop_4889	155.280209064484	211.97540140152
loop_4890	391.8345079422	396.166306972504
loop_4891	124.009148836136	149.843213438988
loop_4892	225.219030857086	223.401085615158
loop_4893	125.359807491302	210.217300891876
loop_4894	203.259446620941	210.79065990448
loop_4895	109.485550284386	107.280729055405
loop_4896	229.000562667847	265.901645898819
loop_4897	116.277510166168	132.023148179054
loop_4898	199.030332565308	204.318734169006
loop_4899	380.102283000946	436.04211473465
loop_4900	178.739491939545	193.964648246765
loop_4901	469.847060203552	462.646512031555
loop_4902	111.779038965702	115.326767802238
loop_4903	225.265327453613	279.025193452835
loop_4904	890.320520401001	881.173765182495
loop_4905	67.9771008491516	61.1307059526443
loop_4906	112.356259584427	155.534777879715
loop_4907	251.208823680878	377.728014945984
loop_4908	422.222564697266	397.23182964325
loop_4909	143.84744977951	148.450206279755
loop_4910	220.556998729706	260.771204948425
loop_4911	250.639256000519	273.31715297699
loop_4912	175.866441249847	185.367472410202
loop_4913	259.764116287231	277.713443279266
loop_4914	297.279737472534	327.543548583984
loop_4915	137.549345493317	122.716713130474
loop_4916	194.713282823563	156.458202123642
loop_4917	176.774394512177	218.971560716629
loop_4918	546.096075057983	535.325458526611
loop_4919	339.529630661011	330.789168834686
loop_4920	103.040418624878	108.375093102455
loop_4921	216.415707826614	289.892118930817
loop_4922	308.683081626892	277.465359210968
loop_4923	119.775792241096	182.867950439453
loop_4924	169.032166481018	179.22631508112
loop_4925	610.387041091919	593.112623214722
loop_4926	150.825111150742	143.552140951157
loop_4927	242.833020687103	226.013174533844
loop_4928	527.744365215302	481.365967750549
loop_4929	223.679123401642	217.377848386765
loop_4930	178.743423700333	215.598416566849
loop_4931	650.583783149719	589.637862205505
loop_4932	260.213707208633	245.251785755157
loop_4933	609.508308410645	650.817964553833
loop_4934	508.750147819519	503.520085334778
loop_4935	85.0904644727707	130.309074163437
loop_4936	218.546580791473	211.823050498962
loop_4937	237.865679740906	266.76534485817
loop_4938	102.202493190765	129.629547953606
loop_4939	89.3524429798126	85.4657481908798
loop_4940	466.207478523254	486.343117713928
loop_4941	483.565439224243	455.081174850464
loop_4942	298.921202659607	304.88440823555
loop_4943	280.502201557159	278.088224411011
loop_4944	211.661386013031	236.264230251312
loop_4945	236.860646724701	205.271116733551
loop_4946	182.603227138519	186.820644855499
loop_4947	228.694271087646	239.263296604156
loop_4948	216.065780162811	217.619865179062
loop_4949	93.7774097919464	159.84217941761
loop_4950	588.004067420959	563.739141464233
loop_4951	122.825605154037	162.946462333202
loop_4952	151.459491968155	161.965702772141
loop_4953	238.287303447723	229.473668575287
loop_4954	171.289631128311	149.859755992889
loop_4955	403.696511745453	424.310353279114
loop_4956	113.562002301216	132.082684278488
loop_4957	130.162991523743	148.409713864326
loop_4958	126.327932357788	147.341376066208
loop_4959	153.540410041809	153.805608510971
loop_4960	163.52867436409	193.27210521698
loop_4961	125.369306087494	99.8180994987488
loop_4962	273.186880350113	258.504256486893
loop_4963	146.901127576828	182.356050014496
loop_4964	93.2353225946426	108.390606582165
loop_4965	220.53642988205	245.055882930756
loop_4966	247.397940158844	216.361310005188
loop_4967	308.859191894531	338.231802463531
loop_4968	108.001802682877	135.901247501373
loop_4969	471.332584381104	435.579086303711
loop_4970	1134.29177856445	1058.67386054993
loop_4971	694.028608322144	670.476068496704
loop_4972	732.924909591675	683.715262413025
loop_4973	342.847621440887	367.643521308899
loop_4974	448.17161655426	576.07558631897
loop_4975	232.524786472321	242.194671154022
loop_4976	354.119539260864	361.470391511917
loop_4977	492.843776702881	462.889288902283
loop_4978	344.662337303162	354.968243598938
loop_4979	735.114347457886	750.069961547852
loop_4980	569.72200012207	637.632568359375
loop_4981	124.386333465576	174.896003007889
loop_4982	382.489058971405	337.654296755791
loop_4983	987.993250846863	1087.81598472595
loop_4984	729.031560897827	629.668266296387
loop_4985	227.220208883286	351.924395561218
loop_4986	204.068849086761	197.674597978592
loop_4987	128.690609693527	116.752782344818
loop_4988	763.725419998169	841.406954288483
loop_4989	261.20313835144	242.877199649811
loop_4990	363.123589515686	391.492920875549
loop_4991	331.61926317215	351.304546833038
loop_4992	253.64600110054	218.971923828125
loop_4993	93.1441341638565	83.5243575572968
loop_4994	158.498047471046	200.955429315567
loop_4995	161.420604944229	179.717776060104
loop_4996	97.6249331235886	129.054458022118
loop_4997	863.908391952515	842.772132873535
loop_4998	163.397761046886	164.012135267258
loop_4999	343.082988739014	301.038136482239
loop_5000	323.630347251892	269.174223899841
loop_5001	1354.32083415985	1221.0018196106
loop_5002	185.082871675491	178.903115749359
loop_5003	454.734364509583	420.125804901123
loop_5004	121.551738739014	118.045838117599
loop_5005	543.272669792175	516.259792327881
loop_5006	854.629055023193	781.814826965332
loop_5007	477.228139877319	574.662704467773
loop_5008	171.050477266312	147.042208075523
loop_5009	834.096504211426	785.124019622803
loop_5010	362.37476682663	352.876426696777
loop_5011	415.049831390381	433.240340709686
loop_5012	386.302812576294	388.674874901772
loop_5013	613.635027885437	641.395969390869
loop_5014	998.288215637207	996.52792930603
loop_5015	573.138874053955	585.287131309509
loop_5016	257.413600921631	249.632545471191
loop_5017	383.568222999573	389.305637359619
loop_5018	147.492653369904	166.007179260254
loop_5019	483.063619613647	584.988571166992
loop_5020	168.599480748177	197.723226547241
loop_5021	478.406045913696	435.779691696167
loop_5022	123.722534060478	171.721157550812
loop_5023	321.93492269516	370.913435935974
loop_5024	1058.40795135498	1058.25108146667
loop_5025	587.504600524902	570.842065811157
loop_5026	544.851625442505	686.027475357056
loop_5027	1635.53409957886	1590.31555938721
loop_5028	1139.87808036804	1044.35858726501
loop_5029	457.642964363098	443.817797660828
loop_5030	253.945971250534	248.226262569427
loop_5031	402.167531013489	393.731300115585
loop_5032	681.532246589661	630.374645233154
loop_5033	279.454627037048	270.928833007812
loop_5034	241.344415187836	191.102765798569
loop_5035	343.901926040649	407.898110389709
loop_5036	170.482696652412	235.471529960632
loop_5037	944.605160713196	875.292644500732
loop_5038	287.401432275772	326.826149463654
loop_5039	166.078391075134	235.438812971115
loop_5040	487.210288047791	551.812801361084
loop_5041	647.291351318359	588.952680587769
loop_5042	292.421559810638	252.115090370178
loop_5043	561.902151107788	579.09236907959
loop_5044	167.454834699631	223.250407934189
loop_5045	157.105389475822	185.848850727081
loop_5046	287.537666559219	349.611731529236
loop_5047	347.710124015808	377.584073066711
loop_5048	309.452201366425	352.506504058838
loop_5049	180.386880397797	168.768501281738
loop_5050	113.458743333817	106.489140033722
loop_5051	1144.85162162781	1076.46397018433
loop_5052	131.10150873661	211.115159749985
loop_5053	878.706663131714	757.469829559326
loop_5054	681.829194068909	735.760895729065
loop_5055	106.416163265705	133.44117474556
loop_5056	211.58697271347	188.019696354866
loop_5057	396.864517450333	431.03795337677
loop_5058	839.958004951477	828.012121200562
loop_5059	513.234888553619	507.646106719971
loop_5060	261.18160533905	271.862776517868
loop_5061	999.17126083374	981.50549697876
loop_5062	1174.31347084045	1058.86106491089
loop_5063	206.64365530014	159.419900476933
loop_5064	441.912761688232	394.247541427612
loop_5065	440.716123104095	484.706045627594
loop_5066	607.749299049377	576.021683692932
loop_5067	1162.21854114532	1073.08117103577
loop_5068	976.830696105957	794.182744026184
loop_5069	191.142793178558	240.590631961823
loop_5070	372.702655315399	501.574179649353
loop_5071	135.21281671524	138.618981480598
loop_5072	401.955664157867	471.049324989319
loop_5073	338.335112571716	358.518027305603
loop_5074	237.757376909256	228.585141897202
loop_5075	451.261542320251	466.106677055359
loop_5076	158.887760877609	173.552246451378
loop_5077	446.119882583618	415.631971359253
loop_5078	222.490666866302	210.675856232643
loop_5079	264.553932666779	347.830554962158
loop_5080	149.29912519455	203.341951847076
loop_5081	534.023589611053	527.043180465698
loop_5082	137.279654741287	191.047978281975
loop_5083	312.21351146698	251.677892208099
loop_5084	352.895761013031	464.607872009277
loop_5085	667.832347869873	673.684271812439
loop_5086	341.742004871368	322.641923904419
loop_5087	203.21061706543	267.446921110153
loop_5088	861.819709777832	809.232316970825
loop_5089	308.832672834396	192.849185466766
loop_5090	585.905061721802	560.459101676941
loop_5091	167.873518824577	149.069699287415
loop_5092	270.635619163513	293.234514474869
loop_5093	608.714852333069	608.444389343262
loop_5094	1127.11254310608	1148.84080314636
loop_5095	551.854150295258	567.389630317688
loop_5096	300.56348323822	299.903465270996
loop_5097	461.647662162781	414.826830863953
loop_5098	513.211633682251	498.388301849365
loop_5099	511.132066726685	521.08625125885
loop_5100	735.557271957397	723.877102851868
loop_5101	175.111851930618	201.981602668762
loop_5102	448.56524181366	432.900179386139
loop_5103	213.329021453857	212.761664032936
loop_5104	539.774488449097	479.919812202454
loop_5105	352.004575252533	392.481823921204
loop_5106	179.881727933884	200.168658018112
loop_5107	188.130980968475	170.072689652443
loop_5108	189.194499969482	185.637150764465
loop_5109	526.4625415802	489.903692245483
loop_5110	435.228995323181	383.637796401978
loop_5111	173.199393808842	197.275596380234
loop_5112	1127.95708656311	1048.61204910278
loop_5113	382.059165477753	297.812960147858
loop_5114	391.911489486694	375.337952613831
loop_5115	107.512503504753	142.351748228073
loop_5116	589.109175682068	530.576988220215
loop_5117	187.782242119312	163.401122570038
loop_5118	248.046374559402	227.027871131897
loop_5119	627.260064125061	631.300494194031
loop_5120	425.610459327698	425.974534034729
loop_5121	184.744181871414	195.694879293442
loop_5122	165.676818132401	149.014573335648
loop_5123	787.117570877075	688.40114402771
loop_5124	702.251427650452	643.850729942322
loop_5125	734.196035385132	695.7300157547
loop_5126	185.013880729675	241.517926216125
loop_5127	317.086693763733	442.952023506165
loop_5128	785.529544830322	688.365493774414
loop_5129	297.911292076111	313.196441650391
loop_5130	347.463710546494	452.759177207947
loop_5131	356.179654359818	341.754536151886
loop_5132	243.119099617004	334.041809558868
loop_5133	419.863724708557	466.385411262512
loop_5134	103.848284184933	125.151978492737
loop_5135	121.209835290909	175.421224236488
loop_5136	850.471464157104	703.605495452881
loop_5137	464.109253406525	431.766068458557
loop_5138	597.992147445679	564.008693695068
loop_5139	771.869032859802	703.841941833496
loop_5140	1131.98938560486	1107.49471664429
loop_5141	244.096060276031	265.863188266754
loop_5142	485.158431529999	354.591099023819
loop_5143	118.77520942688	95.1424310207367
loop_5144	1064.30288505554	990.440860748291
loop_5145	515.129151821136	496.650084972382
loop_5146	652.158044815063	536.738443374634
loop_5147	363.234730243683	329.197779655457
loop_5148	232.514980792999	184.250609874725
loop_5149	484.986806869507	484.186086654663
loop_5150	1349.41094970703	1166.23101806641
loop_5151	234.907267570496	341.05974316597
loop_5152	192.748863935471	257.011476755142
loop_5153	704.004814147949	659.530153274536
loop_5154	1093.90135955811	1057.91411018372
loop_5155	270.703056812286	299.097531318665
loop_5156	198.910654306412	226.677121639252
loop_5157	340.845017910004	329.508409500122
loop_5158	580.73241519928	546.066020965576
loop_5159	324.88184928894	344.234354019165
loop_5160	805.108798980713	790.797985076904
loop_5161	313.740255594254	404.207984447479
loop_5162	425.237822532654	462.322254180908
loop_5163	156.892159223557	192.457108736038
loop_5164	967.421945571899	891.369485855103
loop_5165	926.552936553955	967.618539810181
loop_5166	197.814892888069	258.859642267227
loop_5167	412.47437620163	534.23454284668
loop_5168	237.576884269714	337.830681324005
