gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Aloxe3	DEG_down	176	P60	1468430	lost_k27ac
Aloxe3	DEG_down	177	P60	366698.5	gained_k27ac
Aloxe3	DEG_down	179	P60	29205	stable_k27ac
Aloxe3	DEG_down	180	P60	284556	stable_k27ac
Alox8	DEG_down	176	P60	1540377	lost_k27ac
Alox8	DEG_down	177	P60	438645.5	gained_k27ac
Alox8	DEG_down	179	P60	101152	stable_k27ac
Alox8	DEG_down	180	P60	212609	stable_k27ac
Gucy2e	DEG_down	176	P60	1579570	lost_k27ac
Gucy2e	DEG_down	177	P60	477838.5	gained_k27ac
Gucy2e	DEG_down	179	P60	140345	stable_k27ac
Gucy2e	DEG_down	180	P60	173416	stable_k27ac
Mgl2	DEG_up	177	P60	1371131.5	gained_k27ac
Mgl2	DEG_up	179	P60	1033638	stable_k27ac
Mgl2	DEG_up	180	P60	719877	stable_k27ac
Mgl2	DEG_up	183	P60	1999887	stable_k27ac
Spns2	DEG_up	183	P60	359688	stable_k27ac
Spns2	DEG_up	184	P60	530228	lost_k27ac
Camkk1	DEG_down	183	P60	888792	stable_k27ac
Camkk1	DEG_down	184	P60	1124	lost_k27ac
Doc2b	DEG_down	185	P60	558198	lost_k27ac
Doc2b	DEG_down	186	P60	245469	lost_k27ac
Doc2b	DEG_down	187	P60	61283.5	lost_k27ac
Doc2b	DEG_down	188	P60	247909	lost_k27ac
Doc2b	DEG_down	189	P60	477978.5	lost_k27ac
Gm12339	DEG_down	185	P60	556917	lost_k27ac
Gm12339	DEG_down	186	P60	244188	lost_k27ac
Gm12339	DEG_down	187	P60	62564.5	lost_k27ac
Gm12339	DEG_down	188	P60	249190	lost_k27ac
Gm12339	DEG_down	189	P60	479259.5	lost_k27ac
Rph3al	DEG_down	185	P60	700578	lost_k27ac
Rph3al	DEG_down	186	P60	387849	lost_k27ac
Rph3al	DEG_down	187	P60	81096.5	lost_k27ac
Rph3al	DEG_down	188	P60	105529	lost_k27ac
Rph3al	DEG_down	189	P60	335598.5	lost_k27ac
Rflnb	DEG_down	185	P60	789931	lost_k27ac
Rflnb	DEG_down	186	P60	477202	lost_k27ac
Rflnb	DEG_down	187	P60	170449.5	lost_k27ac
Rflnb	DEG_down	188	P60	16176	lost_k27ac
Rflnb	DEG_down	189	P60	246245.5	lost_k27ac
Nxn	DEG_down	185	P60	1161289	lost_k27ac
Nxn	DEG_down	186	P60	848560	lost_k27ac
Nxn	DEG_down	187	P60	541807.5	lost_k27ac
Nxn	DEG_down	188	P60	355182	lost_k27ac
Nxn	DEG_down	189	P60	125112.5	lost_k27ac
Bhlha9	DEG_down	185	P60	1434619	lost_k27ac
Bhlha9	DEG_down	186	P60	1121890	lost_k27ac
Bhlha9	DEG_down	187	P60	815137.5	lost_k27ac
Bhlha9	DEG_down	188	P60	628512	lost_k27ac
Bhlha9	DEG_down	189	P60	398442.5	lost_k27ac
Coro6	DEG_up	186	P60	1911831	lost_k27ac
Coro6	DEG_up	187	P60	1605078.5	lost_k27ac
Coro6	DEG_up	188	P60	1418453	lost_k27ac
Coro6	DEG_up	189	P60	1188383.5	lost_k27ac
Gm11190	DEG_up	188	P60	1885330	lost_k27ac
Gm11190	DEG_up	189	P60	1655260.5	lost_k27ac
Gm11190	DEG_up	190	P60	1719762.5	gained_k27ac
Sez6	DEG_up	188	P60	1886842	lost_k27ac
Sez6	DEG_up	189	P60	1656772.5	lost_k27ac
Sez6	DEG_up	190	P60	1718250.5	gained_k27ac
Lyrm9	DEG_down	190	P60	822466.5	gained_k27ac
Lyrm9	DEG_down	191	P60	1661527.5	stable_k27ac
Rab11fip4	DEG_up	190	P60	57838.5	gained_k27ac
Rab11fip4	DEG_up	191	P60	896899.5	stable_k27ac
Asic2	DEG_down	191	P60	1480345.5	stable_k27ac
Rffl	DEG_down	192	P60	1653380.5	stable_k27ac
Mmp28	DEG_down	192	P60	1061519.5	stable_k27ac
Mmp28	DEG_down	193	P60	1501665	stable_k27ac
Dhrs11	DEG_down	192	P60	304403.5	stable_k27ac
Dhrs11	DEG_down	193	P60	135742	stable_k27ac
Ppm1e	DEG_up	194	P60	227774	stable_k27ac
Ppm1e	DEG_up	195	P60	411286	stable_k27ac
Ppm1e	DEG_up	196	P60	792496	lost_k27ac
Lpo	DEG_down	194	P60	241492	stable_k27ac
Lpo	DEG_down	195	P60	57980	stable_k27ac
Lpo	DEG_down	196	P60	323230	lost_k27ac
Itga3	DEG_down	197	P60	1913203.5	stable_k27ac
Itga3	DEG_down	198	P60	1581635	lost_k27ac
Itga3	DEG_down	199	P60	926553.5	lost_k27ac
Itga3	DEG_down	200	P60	852587.5	stable_k27ac
Itga3	DEG_down	201	P60	39522	stable_k27ac
Itga3	DEG_down	202	P60	321123	lost_k27ac
Itga3	DEG_down	203	P60	1890806	lost_k27ac
Nxph3	DEG_down	198	P60	2019404	lost_k27ac
Nxph3	DEG_down	199	P60	1364322.5	lost_k27ac
Nxph3	DEG_down	200	P60	1290356.5	stable_k27ac
Nxph3	DEG_down	201	P60	477291	stable_k27ac
Nxph3	DEG_down	202	P60	116646	lost_k27ac
Nxph3	DEG_down	203	P60	1453037	lost_k27ac
Nxph3	DEG_down	204	P60	1844308.5	stable_k27ac
Nxph3	DEG_down	205	P60	1924346.5	stable_k27ac
Nxph3	DEG_down	206	P60	2028803	gained_k27ac
D030028A08Rik	DEG_down	201	P60	1878991	stable_k27ac
D030028A08Rik	DEG_down	202	P60	1518346	lost_k27ac
D030028A08Rik	DEG_down	203	P60	51337	lost_k27ac
D030028A08Rik	DEG_down	204	P60	442608.5	stable_k27ac
D030028A08Rik	DEG_down	205	P60	522646.5	stable_k27ac
D030028A08Rik	DEG_down	206	P60	627103	gained_k27ac
D030028A08Rik	DEG_down	207	P60	1412040.5	stable_k27ac
D030028A08Rik	DEG_down	208	P60	1832542.5	stable_k27ac
Sp2	DEG_down	201	P60	1945680	stable_k27ac
Sp2	DEG_down	202	P60	1585035	lost_k27ac
Sp2	DEG_down	203	P60	15352	lost_k27ac
Sp2	DEG_down	204	P60	375919.5	stable_k27ac
Sp2	DEG_down	205	P60	455957.5	stable_k27ac
Sp2	DEG_down	206	P60	560414	gained_k27ac
Sp2	DEG_down	207	P60	1345351.5	stable_k27ac
Sp2	DEG_down	208	P60	1765853.5	stable_k27ac
Sp2	DEG_down	209	P60	1966750.5	lost_k27ac
Cacnb1	DEG_down	203	P60	1055427	lost_k27ac
Cacnb1	DEG_down	204	P60	664155.5	stable_k27ac
Cacnb1	DEG_down	205	P60	584117.5	stable_k27ac
Cacnb1	DEG_down	206	P60	479661	gained_k27ac
Cacnb1	DEG_down	207	P60	305276.5	stable_k27ac
Cacnb1	DEG_down	208	P60	725778.5	stable_k27ac
Cacnb1	DEG_down	209	P60	926675.5	lost_k27ac
Stac2	DEG_down	203	P60	1085855	lost_k27ac
Stac2	DEG_down	204	P60	694583.5	stable_k27ac
Stac2	DEG_down	205	P60	614545.5	stable_k27ac
Stac2	DEG_down	206	P60	510089	gained_k27ac
Stac2	DEG_down	207	P60	274848.5	stable_k27ac
Stac2	DEG_down	208	P60	695350.5	stable_k27ac
Stac2	DEG_down	209	P60	896247.5	lost_k27ac
Grb7	DEG_down	203	P60	1478787	lost_k27ac
Grb7	DEG_down	204	P60	1087515.5	stable_k27ac
Grb7	DEG_down	205	P60	1007477.5	stable_k27ac
Grb7	DEG_down	206	P60	903021	gained_k27ac
Grb7	DEG_down	207	P60	118083.5	stable_k27ac
Grb7	DEG_down	208	P60	302418.5	stable_k27ac
Grb7	DEG_down	209	P60	503315.5	lost_k27ac
Grb7	DEG_down	113	P60	1940910.5	stable_k27ac
Rara	DEG_down	203	P60	1960211	lost_k27ac
Rara	DEG_down	204	P60	1568939.5	stable_k27ac
Rara	DEG_down	205	P60	1488901.5	stable_k27ac
Rara	DEG_down	206	P60	1384445	gained_k27ac
Rara	DEG_down	207	P60	599507.5	stable_k27ac
Rara	DEG_down	208	P60	179005.5	stable_k27ac
Rara	DEG_down	209	P60	21891.5	lost_k27ac
Rara	DEG_down	113	P60	1459486.5	stable_k27ac
Krt24	DEG_down	204	P60	1926383.5	stable_k27ac
Krt24	DEG_down	205	P60	1846345.5	stable_k27ac
Krt24	DEG_down	206	P60	1741889	gained_k27ac
Krt24	DEG_down	207	P60	956951.5	stable_k27ac
Krt24	DEG_down	208	P60	536449.5	stable_k27ac
Krt24	DEG_down	209	P60	335552.5	lost_k27ac
Krt24	DEG_down	113	P60	1102042.5	stable_k27ac
Krt24	DEG_down	114	P60	1891078.5	stable_k27ac
Krt24	DEG_down	115	P60	1904196	stable_k27ac
Krt25	DEG_down	204	P60	1964072.5	stable_k27ac
Krt25	DEG_down	205	P60	1884034.5	stable_k27ac
Krt25	DEG_down	206	P60	1779578	gained_k27ac
Krt25	DEG_down	207	P60	994640.5	stable_k27ac
Krt25	DEG_down	208	P60	574138.5	stable_k27ac
Krt25	DEG_down	209	P60	373241.5	lost_k27ac
Krt25	DEG_down	113	P60	1064353.5	stable_k27ac
Krt25	DEG_down	114	P60	1853389.5	stable_k27ac
Krt25	DEG_down	115	P60	1866507	stable_k27ac
Krt26	DEG_down	204	P60	1979087.5	stable_k27ac
Krt26	DEG_down	205	P60	1899049.5	stable_k27ac
Krt26	DEG_down	206	P60	1794593	gained_k27ac
Krt26	DEG_down	207	P60	1009655.5	stable_k27ac
Krt26	DEG_down	208	P60	589153.5	stable_k27ac
Krt26	DEG_down	209	P60	388256.5	lost_k27ac
Krt26	DEG_down	113	P60	1049338.5	stable_k27ac
Krt26	DEG_down	114	P60	1838374.5	stable_k27ac
Krt26	DEG_down	115	P60	1851492	stable_k27ac
Krt27	DEG_down	204	P60	1992225.5	stable_k27ac
Krt27	DEG_down	205	P60	1912187.5	stable_k27ac
Krt27	DEG_down	206	P60	1807731	gained_k27ac
Krt27	DEG_down	207	P60	1022793.5	stable_k27ac
Krt27	DEG_down	208	P60	602291.5	stable_k27ac
Krt27	DEG_down	209	P60	401394.5	lost_k27ac
Krt27	DEG_down	113	P60	1036200.5	stable_k27ac
Krt27	DEG_down	114	P60	1825236.5	stable_k27ac
Krt27	DEG_down	115	P60	1838354	stable_k27ac
P3h4	DEG_down	208	P60	1666023.5	stable_k27ac
P3h4	DEG_down	209	P60	1465126.5	lost_k27ac
P3h4	DEG_down	113	P60	27531.5	stable_k27ac
P3h4	DEG_down	114	P60	761504.5	stable_k27ac
P3h4	DEG_down	115	P60	774622	stable_k27ac
P3h4	DEG_down	116	P60	1239768.5	stable_k27ac
P3h4	DEG_down	117	P60	1604292	lost_k27ac
P3h4	DEG_down	118	P60	1803764	stable_k27ac
P3h4	DEG_down	119	P60	1919378.5	lost_k27ac
P3h4	DEG_down	120	P60	1975521.5	stable_k27ac
Hsd17b1	DEG_down	113	P60	691106.5	stable_k27ac
Hsd17b1	DEG_down	114	P60	97929.5	stable_k27ac
Hsd17b1	DEG_down	115	P60	111047	stable_k27ac
Hsd17b1	DEG_down	116	P60	576193.5	stable_k27ac
Hsd17b1	DEG_down	117	P60	940717	lost_k27ac
Hsd17b1	DEG_down	118	P60	1140189	stable_k27ac
Hsd17b1	DEG_down	119	P60	1255803.5	lost_k27ac
Hsd17b1	DEG_down	120	P60	1311946.5	stable_k27ac
Hsd17b1	DEG_down	121	P60	1371855.5	stable_k27ac
Hsd17b1	DEG_down	122	P60	1676668	lost_k27ac
Aoc2	DEG_up	113	P60	937758.5	stable_k27ac
Aoc2	DEG_up	114	P60	148722.5	stable_k27ac
Aoc2	DEG_up	115	P60	135605	stable_k27ac
Aoc2	DEG_up	116	P60	329541.5	stable_k27ac
Aoc2	DEG_up	117	P60	694065	lost_k27ac
Aoc2	DEG_up	118	P60	893537	stable_k27ac
Aoc2	DEG_up	119	P60	1009151.5	lost_k27ac
Aoc2	DEG_up	120	P60	1065294.5	stable_k27ac
Aoc2	DEG_up	121	P60	1125203.5	stable_k27ac
Aoc2	DEG_up	122	P60	1430016	lost_k27ac
Aoc2	DEG_up	123	P60	1798230.5	stable_k27ac
Aoc2	DEG_up	124	P60	1871154	stable_k27ac
Mpp3	DEG_down	113	P60	1641156.5	stable_k27ac
Mpp3	DEG_down	114	P60	852120.5	stable_k27ac
Mpp3	DEG_down	115	P60	839003	stable_k27ac
Mpp3	DEG_down	116	P60	373856.5	stable_k27ac
Mpp3	DEG_down	117	P60	9333	lost_k27ac
Mpp3	DEG_down	118	P60	190139	stable_k27ac
Mpp3	DEG_down	119	P60	305753.5	lost_k27ac
Mpp3	DEG_down	120	P60	361896.5	stable_k27ac
Mpp3	DEG_down	121	P60	421805.5	stable_k27ac
Mpp3	DEG_down	122	P60	726618	lost_k27ac
Mpp3	DEG_down	123	P60	1094832.5	stable_k27ac
Mpp3	DEG_down	124	P60	1167756	stable_k27ac
Slc4a1	DEG_down	113	P60	1978898.5	stable_k27ac
Slc4a1	DEG_down	114	P60	1189862.5	stable_k27ac
Slc4a1	DEG_down	115	P60	1176745	stable_k27ac
Slc4a1	DEG_down	116	P60	711598.5	stable_k27ac
Slc4a1	DEG_down	117	P60	347075	lost_k27ac
Slc4a1	DEG_down	118	P60	147603	stable_k27ac
Slc4a1	DEG_down	119	P60	31988.5	lost_k27ac
Slc4a1	DEG_down	120	P60	24154.5	stable_k27ac
Slc4a1	DEG_down	121	P60	84063.5	stable_k27ac
Slc4a1	DEG_down	122	P60	388876	lost_k27ac
Slc4a1	DEG_down	123	P60	757090.5	stable_k27ac
Slc4a1	DEG_down	124	P60	830014	stable_k27ac
Slc4a1	DEG_down	125	P60	1793108	lost_k27ac
Slc4a1	DEG_down	126	P60	1900967.5	gained_k27ac
Plcd3	DEG_down	114	P60	1925317.5	stable_k27ac
Plcd3	DEG_down	115	P60	1912200	stable_k27ac
Plcd3	DEG_down	116	P60	1447053.5	stable_k27ac
Plcd3	DEG_down	117	P60	1082530	lost_k27ac
Plcd3	DEG_down	118	P60	883058	stable_k27ac
Plcd3	DEG_down	119	P60	767443.5	lost_k27ac
Plcd3	DEG_down	120	P60	711300.5	stable_k27ac
Plcd3	DEG_down	121	P60	651391.5	stable_k27ac
Plcd3	DEG_down	122	P60	346579	lost_k27ac
Plcd3	DEG_down	123	P60	21635.5	stable_k27ac
Plcd3	DEG_down	124	P60	94559	stable_k27ac
Plcd3	DEG_down	125	P60	1057653	lost_k27ac
Plcd3	DEG_down	126	P60	1165512.5	gained_k27ac
Acbd4	DEG_down	114	P60	1925341.5	stable_k27ac
Acbd4	DEG_down	115	P60	1912224	stable_k27ac
Acbd4	DEG_down	116	P60	1447077.5	stable_k27ac
Acbd4	DEG_down	117	P60	1082554	lost_k27ac
Acbd4	DEG_down	118	P60	883082	stable_k27ac
Acbd4	DEG_down	119	P60	767467.5	lost_k27ac
Acbd4	DEG_down	120	P60	711324.5	stable_k27ac
Acbd4	DEG_down	121	P60	651415.5	stable_k27ac
Acbd4	DEG_down	122	P60	346603	lost_k27ac
Acbd4	DEG_down	123	P60	21611.5	stable_k27ac
Acbd4	DEG_down	124	P60	94535	stable_k27ac
Acbd4	DEG_down	125	P60	1057629	lost_k27ac
Acbd4	DEG_down	126	P60	1165488.5	gained_k27ac
Fmnl1	DEG_down	114	P60	1994766.5	stable_k27ac
Fmnl1	DEG_down	115	P60	1981649	stable_k27ac
Fmnl1	DEG_down	116	P60	1516502.5	stable_k27ac
Fmnl1	DEG_down	117	P60	1151979	lost_k27ac
Fmnl1	DEG_down	118	P60	952507	stable_k27ac
Fmnl1	DEG_down	119	P60	836892.5	lost_k27ac
Fmnl1	DEG_down	120	P60	780749.5	stable_k27ac
Fmnl1	DEG_down	121	P60	720840.5	stable_k27ac
Fmnl1	DEG_down	122	P60	416028	lost_k27ac
Fmnl1	DEG_down	123	P60	47813.5	stable_k27ac
Fmnl1	DEG_down	124	P60	25110	stable_k27ac
Fmnl1	DEG_down	125	P60	988204	lost_k27ac
Fmnl1	DEG_down	126	P60	1096063.5	gained_k27ac
Map3k14	DEG_down	116	P60	1613140.5	stable_k27ac
Map3k14	DEG_down	117	P60	1248617	lost_k27ac
Map3k14	DEG_down	118	P60	1049145	stable_k27ac
Map3k14	DEG_down	119	P60	933530.5	lost_k27ac
Map3k14	DEG_down	120	P60	877387.5	stable_k27ac
Map3k14	DEG_down	121	P60	817478.5	stable_k27ac
Map3k14	DEG_down	122	P60	512666	lost_k27ac
Map3k14	DEG_down	123	P60	144451.5	stable_k27ac
Map3k14	DEG_down	124	P60	71528	stable_k27ac
Map3k14	DEG_down	125	P60	891566	lost_k27ac
Map3k14	DEG_down	126	P60	999425.5	gained_k27ac
Itgb3	DEG_down	122	P60	1852921	lost_k27ac
Itgb3	DEG_down	123	P60	1484706.5	stable_k27ac
Itgb3	DEG_down	124	P60	1411783	stable_k27ac
Itgb3	DEG_down	125	P60	448689	lost_k27ac
Itgb3	DEG_down	126	P60	340829.5	gained_k27ac
Itgb3	DEG_down	127	P60	1558823	lost_k27ac
Itgb3	DEG_down	128	P60	1669672	no_diffbind_peak
Tanc2	DEG_down	125	P60	1430675	lost_k27ac
Tanc2	DEG_down	126	P60	1322815.5	gained_k27ac
Tanc2	DEG_down	127	P60	576837	lost_k27ac
Tanc2	DEG_down	128	P60	687686	no_diffbind_peak
Tanc2	DEG_down	129	P60	1219153.5	stable_k27ac
Slc39a11	DEG_down	130	P60	853365.5	lost_k27ac
Slc39a11	DEG_down	131	P60	1037995	stable_k27ac
Slc39a11	DEG_down	132	P60	1144260	lost_k27ac
Slc39a11	DEG_down	133	P60	1201404.5	stable_k27ac
Slc39a11	DEG_down	134	P60	1217441	stable_k27ac
Slc39a11	DEG_down	135	P60	1596639.5	lost_k27ac
Slc39a11	DEG_down	136	P60	2016646	stable_k27ac
Cog1	DEG_down	130	P60	854275.5	lost_k27ac
Cog1	DEG_down	131	P60	1038905	stable_k27ac
Cog1	DEG_down	132	P60	1145170	lost_k27ac
Cog1	DEG_down	133	P60	1202314.5	stable_k27ac
Cog1	DEG_down	134	P60	1218351	stable_k27ac
Cog1	DEG_down	135	P60	1597549.5	lost_k27ac
Cog1	DEG_down	136	P60	2017556	stable_k27ac
Sdk2	DEG_up	130	P60	436398.5	lost_k27ac
Sdk2	DEG_up	131	P60	621028	stable_k27ac
Sdk2	DEG_up	132	P60	727293	lost_k27ac
Sdk2	DEG_up	133	P60	784437.5	stable_k27ac
Sdk2	DEG_up	134	P60	800474	stable_k27ac
Sdk2	DEG_up	135	P60	1179672.5	lost_k27ac
Sdk2	DEG_up	136	P60	1599679	stable_k27ac
Sdk2	DEG_up	137	P60	2003123.5	lost_k27ac
Btbd17	DEG_down	130	P60	292500.5	lost_k27ac
Btbd17	DEG_down	131	P60	107871	stable_k27ac
Btbd17	DEG_down	132	P60	1606	lost_k27ac
Btbd17	DEG_down	133	P60	55538.5	stable_k27ac
Btbd17	DEG_down	134	P60	71575	stable_k27ac
Btbd17	DEG_down	135	P60	450773.5	lost_k27ac
Btbd17	DEG_down	136	P60	870780	stable_k27ac
Btbd17	DEG_down	137	P60	1274224.5	lost_k27ac
Btbd17	DEG_down	138	P60	1857579	lost_k27ac
Gprc5c	DEG_down	130	P60	347707.5	lost_k27ac
Gprc5c	DEG_down	131	P60	163078	stable_k27ac
Gprc5c	DEG_down	132	P60	56813	lost_k27ac
Gprc5c	DEG_down	133	P60	331.5	stable_k27ac
Gprc5c	DEG_down	134	P60	16368	stable_k27ac
Gprc5c	DEG_down	135	P60	395566.5	lost_k27ac
Gprc5c	DEG_down	136	P60	815573	stable_k27ac
Gprc5c	DEG_down	137	P60	1219017.5	lost_k27ac
Gprc5c	DEG_down	138	P60	1802372	lost_k27ac
Rab37	DEG_down	130	P60	587986.5	lost_k27ac
Rab37	DEG_down	131	P60	403357	stable_k27ac
Rab37	DEG_down	132	P60	297092	lost_k27ac
Rab37	DEG_down	133	P60	239947.5	stable_k27ac
Rab37	DEG_down	134	P60	223911	stable_k27ac
Rab37	DEG_down	135	P60	155287.5	lost_k27ac
Rab37	DEG_down	136	P60	575294	stable_k27ac
Rab37	DEG_down	137	P60	978738.5	lost_k27ac
Rab37	DEG_down	138	P60	1562093	lost_k27ac
Nherf1	DEG_down	130	P60	659896.5	lost_k27ac
Nherf1	DEG_down	131	P60	475267	stable_k27ac
Nherf1	DEG_down	132	P60	369002	lost_k27ac
Nherf1	DEG_down	133	P60	311857.5	stable_k27ac
Nherf1	DEG_down	134	P60	295821	stable_k27ac
Nherf1	DEG_down	135	P60	83377.5	lost_k27ac
Nherf1	DEG_down	136	P60	503384	stable_k27ac
Nherf1	DEG_down	137	P60	906828.5	lost_k27ac
Nherf1	DEG_down	138	P60	1490183	lost_k27ac
Nherf1	DEG_down	139	P60	1975354.5	lost_k27ac
Slc16a5	DEG_down	130	P60	959029.5	lost_k27ac
Slc16a5	DEG_down	131	P60	774400	stable_k27ac
Slc16a5	DEG_down	132	P60	668135	lost_k27ac
Slc16a5	DEG_down	133	P60	610990.5	stable_k27ac
Slc16a5	DEG_down	134	P60	594954	stable_k27ac
Slc16a5	DEG_down	135	P60	215755.5	lost_k27ac
Slc16a5	DEG_down	136	P60	204251	stable_k27ac
Slc16a5	DEG_down	137	P60	607695.5	lost_k27ac
Slc16a5	DEG_down	138	P60	1191050	lost_k27ac
Slc16a5	DEG_down	139	P60	1676221.5	lost_k27ac
Prcd	DEG_down	131	P60	1965460	stable_k27ac
Prcd	DEG_down	132	P60	1859195	lost_k27ac
Prcd	DEG_down	133	P60	1802050.5	stable_k27ac
Prcd	DEG_down	134	P60	1786014	stable_k27ac
Prcd	DEG_down	135	P60	1406815.5	lost_k27ac
Prcd	DEG_down	136	P60	986809	stable_k27ac
Prcd	DEG_down	137	P60	583364.5	lost_k27ac
Prcd	DEG_down	138	P60	10	lost_k27ac
Prcd	DEG_down	139	P60	485161.5	lost_k27ac
Prcd	DEG_down	140	P60	1554816	lost_k27ac
Prcd	DEG_down	141	P60	1891382	gained_k27ac
Mgat5b	DEG_up	135	P60	1672144.5	lost_k27ac
Mgat5b	DEG_up	136	P60	1252138	stable_k27ac
Mgat5b	DEG_up	137	P60	848693.5	lost_k27ac
Mgat5b	DEG_up	138	P60	265339	lost_k27ac
Mgat5b	DEG_up	139	P60	219832.5	lost_k27ac
Mgat5b	DEG_up	140	P60	1289487	lost_k27ac
Mgat5b	DEG_up	141	P60	1626053	gained_k27ac
Mgat5b	DEG_up	142	P60	1904461	gained_k27ac
Rab40b	DEG_down	145	P60	1857116.5	lost_k27ac
Rab40b	DEG_down	146	P60	1654986	lost_k27ac
Rab40b	DEG_down	147	P60	1576632	lost_k27ac
Rab40b	DEG_down	148	P60	1342213.5	stable_k27ac
Rab40b	DEG_down	149	P60	1146804.5	stable_k27ac
Efr3b	DEG_down	223	P60	188123	gained_k27ac
Efr3b	DEG_down	226	P60	20233	lost_k27ac
Fam228a	DEG_down	223	P60	887638	gained_k27ac
Fam228a	DEG_down	226	P60	719748	lost_k27ac
Fkbp1b	DEG_down	223	P60	990799	gained_k27ac
Fkbp1b	DEG_down	226	P60	822909	lost_k27ac
Klhl29	DEG_up	223	P60	1524890	gained_k27ac
Klhl29	DEG_up	226	P60	1357000	lost_k27ac
Asap2	DEG_down	218	P60	152038	lost_k27ac
Itgb1bp1	DEG_down	218	P60	143787	lost_k27ac
Iah1	DEG_down	218	P60	173892	lost_k27ac
Mboat2	DEG_up	219	P60	1366966	lost_k27ac
Rnf144a	DEG_down	219	P60	217409	lost_k27ac
Myt1l	DEG_down	220	P60	8869	lost_k27ac
Myt1l	DEG_down	221	P60	348646	lost_k27ac
Sh3yl1	DEG_down	220	P60	1374415	lost_k27ac
Sh3yl1	DEG_down	221	P60	1034638	lost_k27ac
Sh3yl1	DEG_down	222	P60	996850.5	lost_k27ac
Bcap29	DEG_down	221	P60	1757628	lost_k27ac
Bcap29	DEG_down	222	P60	273860.5	lost_k27ac
Dus4l	DEG_down	221	P60	1777796	lost_k27ac
Dus4l	DEG_down	222	P60	253692.5	lost_k27ac
Cog5	DEG_down	221	P60	1777839	lost_k27ac
Cog5	DEG_down	222	P60	253649.5	lost_k27ac
Nampt	DEG_down	222	P60	911026.5	lost_k27ac
Sypl1	DEG_down	222	P60	1045372.5	lost_k27ac
Dgkb	DEG_down	224	P60	992825	stable_k27ac
Dgkb	DEG_down	225	P60	1507774.5	lost_k27ac
Lsmem1	DEG_up	224	P60	1388939	stable_k27ac
Lsmem1	DEG_up	225	P60	873989.5	lost_k27ac
Lsmem1	DEG_up	227	P60	290494.5	lost_k27ac
Immp2l	DEG_down	225	P60	1698589.5	lost_k27ac
Immp2l	DEG_down	227	P60	534105.5	lost_k27ac
Kcnh5	DEG_up	228	P60	1456940.5	lost_k27ac
Kcnh5	DEG_up	229	P60	1634370	lost_k27ac
Kcnh5	DEG_up	230	P60	1730826	lost_k27ac
Kcnh5	DEG_up	231	P60	1831705.5	lost_k27ac
Syne2	DEG_down	228	P60	816138.5	lost_k27ac
Syne2	DEG_down	229	P60	993568	lost_k27ac
Syne2	DEG_down	230	P60	1090024	lost_k27ac
Syne2	DEG_down	231	P60	1190903.5	lost_k27ac
Syne2	DEG_down	232	P60	1693312.5	lost_k27ac
Hspa2	DEG_down	228	P60	230096.5	lost_k27ac
Hspa2	DEG_down	229	P60	407526	lost_k27ac
Hspa2	DEG_down	230	P60	503982	lost_k27ac
Hspa2	DEG_down	231	P60	604861.5	lost_k27ac
Hspa2	DEG_down	232	P60	1107270.5	lost_k27ac
Fntb	DEG_down	228	P60	131316.5	lost_k27ac
Fntb	DEG_down	229	P60	46113	lost_k27ac
Fntb	DEG_down	230	P60	142569	lost_k27ac
Fntb	DEG_down	231	P60	243448.5	lost_k27ac
Fntb	DEG_down	232	P60	745857.5	lost_k27ac
Arg2	DEG_up	232	P60	1619330.5	lost_k27ac
Arg2	DEG_up	233	P60	154884	stable_k27ac
Arg2	DEG_up	234	P60	1701101.5	lost_k27ac
Slc8a3	DEG_up	234	P60	501301.5	lost_k27ac
Slc8a3	DEG_up	235	P60	1863984.5	lost_k27ac
Slc8a3	DEG_up	236	P60	1977139	lost_k27ac
Dcaf4	DEG_down	235	P60	323301.5	lost_k27ac
Dcaf4	DEG_down	236	P60	210147	lost_k27ac
Dcaf4	DEG_down	237	P60	107163.5	stable_k27ac
Dcaf4	DEG_down	238	P60	653481.5	lost_k27ac
Dcaf4	DEG_down	239	P60	1322362.5	gained_k27ac
Numb	DEG_down	235	P60	724769.5	lost_k27ac
Numb	DEG_down	236	P60	611615	lost_k27ac
Numb	DEG_down	237	P60	508631.5	stable_k27ac
Numb	DEG_down	238	P60	252013.5	lost_k27ac
Numb	DEG_down	239	P60	920894.5	gained_k27ac
Syndig1l	DEG_down	235	P60	1501666.5	lost_k27ac
Syndig1l	DEG_down	236	P60	1388512	lost_k27ac
Syndig1l	DEG_down	237	P60	1285528.5	stable_k27ac
Syndig1l	DEG_down	238	P60	524883.5	lost_k27ac
Syndig1l	DEG_down	239	P60	143997.5	gained_k27ac
Syndig1l	DEG_down	240	P60	2001193	lost_k27ac
Ltbp2	DEG_up	235	P60	1679367.5	lost_k27ac
Ltbp2	DEG_up	236	P60	1566213	lost_k27ac
Ltbp2	DEG_up	237	P60	1463229.5	stable_k27ac
Ltbp2	DEG_up	238	P60	702584.5	lost_k27ac
Ltbp2	DEG_up	239	P60	33703.5	gained_k27ac
Ltbp2	DEG_up	240	P60	1823492	lost_k27ac
Ltbp2	DEG_up	241	P60	1927089	lost_k27ac
D030025P21Rik	DEG_up	235	P60	1678604.5	lost_k27ac
D030025P21Rik	DEG_up	236	P60	1565450	lost_k27ac
D030025P21Rik	DEG_up	237	P60	1462466.5	stable_k27ac
