Distance	Interaction Frequency (interChr=1.674308e-01)
34665000	1.244868e-05
34670000	1.327008e-05
34675000	1.222667e-05
34680000	1.148353e-05
34685000	1.346567e-05
34690000	1.237878e-05
34695000	1.193797e-05
34700000	1.176941e-05
34705000	1.196511e-05
34710000	1.203463e-05
34715000	1.115634e-05
34720000	1.236111e-05
34725000	1.193169e-05
34730000	1.226262e-05
34735000	1.245563e-05
34740000	1.217627e-05
34745000	1.225384e-05
34750000	1.149185e-05
34755000	1.290663e-05
34760000	1.120565e-05
34765000	1.120019e-05
34770000	1.198614e-05
34775000	1.199879e-05
34780000	1.193215e-05
34785000	1.209203e-05
34790000	1.230159e-05
34795000	1.204497e-05
34800000	1.294220e-05
34805000	1.189166e-05
34810000	1.167510e-05
34815000	1.160620e-05
34820000	1.163695e-05
34825000	1.187411e-05
34830000	1.181654e-05
34835000	1.276854e-05
34840000	1.232921e-05
34845000	1.269403e-05
34850000	1.219073e-05
34855000	1.324277e-05
34860000	1.193079e-05
34865000	1.198214e-05
34870000	1.222074e-05
34875000	1.191677e-05
34880000	1.191315e-05
34885000	1.251887e-05
34890000	1.298446e-05
34895000	1.178321e-05
34900000	1.212673e-05
34905000	1.268900e-05
34910000	1.161232e-05
34915000	1.128293e-05
34920000	1.226802e-05
34925000	1.091920e-05
34930000	1.287081e-05
34935000	1.284848e-05
34940000	1.202412e-05
34945000	1.218791e-05
34950000	1.244844e-05
34955000	1.283702e-05
34960000	1.214602e-05
34965000	1.187902e-05
34970000	1.263436e-05
34975000	1.137883e-05
34980000	1.177823e-05
34985000	1.157640e-05
34990000	1.270181e-05
34995000	1.229090e-05
35000000	1.242910e-05
35005000	1.210207e-05
35010000	1.211313e-05
35015000	1.284896e-05
35020000	1.257493e-05
35025000	1.232879e-05
35030000	1.214745e-05
35035000	1.249654e-05
35040000	1.347846e-05
35045000	1.248506e-05
35050000	1.360539e-05
35055000	1.182697e-05
35060000	1.262158e-05
35065000	1.306664e-05
35070000	1.270384e-05
35075000	1.180133e-05
35080000	1.292986e-05
35085000	1.194137e-05
35090000	1.186679e-05
35095000	1.115716e-05
35100000	1.249774e-05
35105000	1.094145e-05
35110000	1.203633e-05
35115000	1.209175e-05
35120000	1.165267e-05
35125000	1.229191e-05
35130000	1.199763e-05
35135000	1.170592e-05
35140000	1.280946e-05
35145000	1.214164e-05
35150000	1.151079e-05
35155000	1.283416e-05
35160000	1.285975e-05
35165000	1.271291e-05
35170000	1.213897e-05
35175000	1.248906e-05
35180000	1.256394e-05
35185000	1.220315e-05
35190000	1.232278e-05
35195000	1.316229e-05
35200000	1.204658e-05
35205000	1.246846e-05
35210000	1.101593e-05
35215000	1.129880e-05
35220000	1.313383e-05
35225000	1.210951e-05
35230000	1.104975e-05
35235000	1.049940e-05
35240000	1.194802e-05
35245000	1.205996e-05
35250000	1.232221e-05
35255000	1.197425e-05
35260000	1.223569e-05
35265000	1.257155e-05
35270000	1.223264e-05
35275000	1.136783e-05
35280000	1.281699e-05
35285000	1.278097e-05
35290000	1.125315e-05
35295000	1.237235e-05
35300000	1.238929e-05
35305000	1.133842e-05
35310000	1.162243e-05
35315000	1.156250e-05
35320000	1.127659e-05
35325000	1.126770e-05
35330000	1.148769e-05
35335000	1.235785e-05
35340000	1.093880e-05
35345000	1.151365e-05
35350000	1.188842e-05
35355000	1.231983e-05
35360000	1.135946e-05
35365000	1.168551e-05
35370000	1.205740e-05
35375000	1.250967e-05
35380000	1.195044e-05
35385000	1.210831e-05
35390000	1.188547e-05
35395000	1.297263e-05
35400000	1.192126e-05
35405000	1.179353e-05
35410000	1.137602e-05
35415000	1.196096e-05
35420000	1.165251e-05
35425000	1.145733e-05
35430000	1.191872e-05
35435000	1.206810e-05
35440000	1.254660e-05
35445000	1.150798e-05
35450000	1.197732e-05
35455000	1.190960e-05
35460000	1.217021e-05
35465000	1.163742e-05
35470000	1.258281e-05
35475000	1.055502e-05
35480000	1.229992e-05
35485000	1.207225e-05
35490000	1.228676e-05
35495000	1.159514e-05
35500000	1.182131e-05
35505000	1.206379e-05
35510000	1.187703e-05
35515000	1.254066e-05
35520000	1.221008e-05
35525000	1.225271e-05
35530000	1.213414e-05
35535000	1.221807e-05
35540000	1.234336e-05
35545000	1.208353e-05
35550000	1.254284e-05
35555000	1.162843e-05
35560000	1.296974e-05
35565000	1.219341e-05
35570000	1.177969e-05
35575000	1.282482e-05
35580000	1.138990e-05
35585000	1.204976e-05
35590000	1.083845e-05
35595000	1.261789e-05
35600000	1.199455e-05
35605000	1.156986e-05
35610000	1.196633e-05
35615000	1.283606e-05
35620000	1.221150e-05
35625000	1.153956e-05
35630000	1.264472e-05
35635000	1.226119e-05
35640000	1.243900e-05
35645000	1.149622e-05
35650000	1.267320e-05
35655000	1.126526e-05
35660000	1.062841e-05
35665000	1.085640e-05
35670000	1.189972e-05
35675000	1.240899e-05
35680000	1.189614e-05
35685000	1.168612e-05
35690000	1.088969e-05
35695000	1.250819e-05
35700000	1.269668e-05
35705000	1.166335e-05
35710000	1.155160e-05
35715000	1.231343e-05
35720000	1.264423e-05
35725000	1.115963e-05
35730000	1.122239e-05
35735000	1.221076e-05
35740000	1.217085e-05
35745000	1.256353e-05
35750000	1.212765e-05
35755000	1.129689e-05
35760000	1.191449e-05
35765000	1.202638e-05
35770000	1.145580e-05
35775000	1.236947e-05
35780000	1.199024e-05
35785000	1.155934e-05
35790000	1.265889e-05
35795000	1.102330e-05
35800000	1.204066e-05
35805000	1.192211e-05
35810000	1.093914e-05
35815000	1.155017e-05
35820000	1.207060e-05
35825000	1.130514e-05
35830000	1.249196e-05
35835000	1.272145e-05
35840000	1.296738e-05
35845000	1.329235e-05
35850000	1.163814e-05
35855000	1.170377e-05
35860000	1.203727e-05
35865000	1.244673e-05
35870000	1.188480e-05
35875000	1.039174e-05
35880000	1.171460e-05
35885000	1.137240e-05
35890000	1.227871e-05
35895000	1.181887e-05
35900000	1.147773e-05
35905000	1.185773e-05
35910000	1.239348e-05
35915000	1.218477e-05
35920000	1.141906e-05
35925000	1.199381e-05
35930000	1.147307e-05
35935000	1.207579e-05
35940000	1.166410e-05
35945000	1.169800e-05
35950000	1.271391e-05
35955000	1.217523e-05
35960000	1.226683e-05
35965000	1.162524e-05
35970000	1.147864e-05
35975000	1.094701e-05
35980000	1.127670e-05
35985000	1.159523e-05
35990000	1.150225e-05
35995000	1.102921e-05
36000000	1.110859e-05
36005000	1.129975e-05
36010000	1.052065e-05
36015000	1.080061e-05
36020000	1.159193e-05
36025000	1.153442e-05
36030000	1.188270e-05
36035000	1.154044e-05
36040000	1.170633e-05
36045000	1.138014e-05
36050000	1.234077e-05
36055000	1.165408e-05
36060000	1.183931e-05
36065000	1.143571e-05
36070000	1.196269e-05
36075000	1.152642e-05
36080000	1.269725e-05
36085000	1.173487e-05
36090000	1.161154e-05
36095000	1.224024e-05
36100000	1.270383e-05
36105000	1.162898e-05
36110000	1.269704e-05
36115000	1.160374e-05
36120000	1.111502e-05
36125000	1.121452e-05
36130000	1.268610e-05
36135000	1.285100e-05
36140000	1.139009e-05
36145000	1.314695e-05
36150000	1.174556e-05
36155000	1.090170e-05
36160000	1.162832e-05
36165000	1.261860e-05
36170000	1.117955e-05
36175000	1.191203e-05
36180000	1.194828e-05
36185000	1.361537e-05
36190000	1.141264e-05
36195000	1.173589e-05
36200000	1.189947e-05
36205000	1.155148e-05
36210000	1.208895e-05
36215000	1.317880e-05
36220000	1.135605e-05
36225000	1.201075e-05
36230000	1.202434e-05
36235000	1.154520e-05
36240000	1.251423e-05
36245000	1.168561e-05
36250000	1.189750e-05
36255000	1.256719e-05
36260000	1.127399e-05
36265000	1.195843e-05
36270000	1.149024e-05
36275000	1.136866e-05
36280000	1.137478e-05
36285000	1.138810e-05
36290000	1.221037e-05
36295000	1.154487e-05
36300000	1.138992e-05
36305000	1.086613e-05
36310000	1.071313e-05
36315000	1.192668e-05
36320000	1.230135e-05
36325000	1.128511e-05
36330000	1.231018e-05
36335000	1.241481e-05
36340000	1.218453e-05
36345000	1.216356e-05
36350000	1.091255e-05
36355000	1.136904e-05
36360000	1.194224e-05
36365000	1.146646e-05
36370000	1.208644e-05
36375000	1.238613e-05
36380000	1.098202e-05
36385000	1.193083e-05
36390000	1.226206e-05
36395000	1.148257e-05
36400000	1.252042e-05
36405000	1.091374e-05
36410000	1.148506e-05
36415000	1.079802e-05
36420000	1.201138e-05
36425000	1.122692e-05
36430000	1.162119e-05
36435000	1.195867e-05
36440000	1.090540e-05
36445000	1.164532e-05
36450000	1.166094e-05
36455000	1.193656e-05
36460000	1.163456e-05
36465000	1.127395e-05
36470000	1.124710e-05
36475000	1.205619e-05
36480000	1.108567e-05
36485000	1.204036e-05
36490000	1.211675e-05
36495000	1.076983e-05
36500000	1.113748e-05
36505000	1.169070e-05
36510000	1.135102e-05
36515000	1.231495e-05
36520000	1.163357e-05
36525000	1.096908e-05
36530000	1.136224e-05
36535000	1.222952e-05
36540000	1.169378e-05
36545000	1.186675e-05
36550000	1.110914e-05
36555000	1.193752e-05
36560000	1.192042e-05
36565000	1.213714e-05
36570000	1.115157e-05
36575000	1.138626e-05
36580000	1.074982e-05
36585000	1.130484e-05
36590000	1.010746e-05
36595000	1.151023e-05
36600000	1.112865e-05
36605000	1.154718e-05
36610000	1.128098e-05
36615000	1.138578e-05
36620000	1.176152e-05
36625000	1.172491e-05
36630000	1.170879e-05
36635000	1.219668e-05
36640000	1.121748e-05
36645000	1.139018e-05
36650000	1.142345e-05
36655000	1.134482e-05
36660000	1.163442e-05
36665000	1.160167e-05
36670000	1.160042e-05
36675000	1.152453e-05
36680000	1.132978e-05
36685000	1.186925e-05
36690000	1.211591e-05
36695000	1.215583e-05
36700000	1.139657e-05
36705000	1.170910e-05
36710000	1.129097e-05
36715000	1.115068e-05
36720000	1.050347e-05
36725000	1.053768e-05
36730000	1.126691e-05
36735000	1.095226e-05
36740000	1.178503e-05
36745000	1.203628e-05
36750000	1.158681e-05
36755000	1.115331e-05
36760000	1.114323e-05
36765000	1.111389e-05
36770000	1.119066e-05
36775000	1.156730e-05
36780000	1.187965e-05
36785000	1.227328e-05
36790000	1.060927e-05
36795000	1.066067e-05
36800000	1.134646e-05
36805000	1.191682e-05
36810000	1.159088e-05
36815000	1.158611e-05
36820000	1.086166e-05
36825000	1.089006e-05
36830000	1.159270e-05
36835000	1.114704e-05
36840000	1.245481e-05
36845000	1.139831e-05
36850000	1.116803e-05
36855000	1.099782e-05
36860000	1.039964e-05
36865000	1.180528e-05
36870000	1.132934e-05
36875000	1.149639e-05
36880000	1.091314e-05
36885000	1.159088e-05
36890000	1.193368e-05
36895000	1.115406e-05
36900000	1.212776e-05
36905000	1.209740e-05
36910000	1.178447e-05
36915000	1.177738e-05
36920000	1.131978e-05
36925000	1.109531e-05
36930000	1.222569e-05
36935000	1.205195e-05
36940000	1.076669e-05
36945000	1.156590e-05
36950000	1.169216e-05
36955000	1.101906e-05
36960000	1.047703e-05
36965000	1.197327e-05
36970000	1.025728e-05
36975000	1.155275e-05
36980000	1.133429e-05
36985000	1.109308e-05
36990000	1.096355e-05
36995000	1.143045e-05
37000000	1.196789e-05
37005000	1.334639e-05
37010000	1.162432e-05
37015000	1.106232e-05
37020000	1.159816e-05
37025000	1.216070e-05
37030000	1.204305e-05
37035000	1.152076e-05
37040000	1.103488e-05
37045000	1.122537e-05
37050000	1.166984e-05
37055000	1.049304e-05
37060000	1.251384e-05
37065000	1.209302e-05
37070000	1.118434e-05
37075000	1.063440e-05
37080000	1.214125e-05
37085000	1.256081e-05
37090000	1.132020e-05
37095000	1.143016e-05
37100000	1.125285e-05
37105000	1.286120e-05
37110000	1.071211e-05
37115000	1.201396e-05
37120000	1.204050e-05
37125000	1.101419e-05
37130000	1.223313e-05
37135000	1.183937e-05
37140000	1.187500e-05
37145000	1.234769e-05
37150000	1.228255e-05
37155000	1.222595e-05
37160000	1.147455e-05
37165000	1.149650e-05
37170000	1.109101e-05
37175000	1.092292e-05
37180000	1.148801e-05
37185000	1.170816e-05
37190000	1.203057e-05
37195000	1.121338e-05
37200000	1.123815e-05
37205000	1.161800e-05
37210000	1.177362e-05
37215000	1.179175e-05
37220000	1.156068e-05
37225000	1.198688e-05
37230000	1.129552e-05
37235000	1.149430e-05
37240000	1.213799e-05
37245000	1.242879e-05
37250000	1.173583e-05
37255000	1.179895e-05
37260000	1.077415e-05
37265000	1.153768e-05
37270000	1.205053e-05
37275000	1.161592e-05
37280000	1.073476e-05
37285000	1.148022e-05
37290000	1.240180e-05
37295000	1.239696e-05
37300000	1.144012e-05
37305000	1.082141e-05
37310000	1.176781e-05
37315000	1.163169e-05
37320000	1.211212e-05
37325000	1.193763e-05
37330000	1.148134e-05
37335000	1.083980e-05
37340000	1.094283e-05
37345000	1.183986e-05
37350000	1.190033e-05
37355000	1.255505e-05
37360000	1.017381e-05
37365000	1.078641e-05
37370000	1.161039e-05
37375000	1.136701e-05
37380000	1.164910e-05
37385000	1.177035e-05
37390000	1.103131e-05
37395000	1.063187e-05
37400000	1.113805e-05
37405000	1.129393e-05
37410000	1.093100e-05
37415000	1.093930e-05
37420000	1.213081e-05
37425000	1.220946e-05
37430000	1.124518e-05
37435000	1.150950e-05
37440000	1.109129e-05
37445000	1.205939e-05
37450000	1.156557e-05
37455000	1.067282e-05
37460000	1.108286e-05
37465000	1.182333e-05
37470000	1.180115e-05
37475000	1.122831e-05
37480000	1.116759e-05
37485000	1.071429e-05
37490000	1.178422e-05
37495000	1.185851e-05
37500000	1.184352e-05
37505000	1.153942e-05
37510000	1.119137e-05
37515000	1.119049e-05
37520000	1.189795e-05
37525000	1.210539e-05
37530000	1.070044e-05
37535000	1.107929e-05
37540000	1.240452e-05
37545000	1.153026e-05
37550000	1.073432e-05
37555000	1.096885e-05
37560000	1.236179e-05
37565000	1.072182e-05
37570000	1.136536e-05
37575000	1.097893e-05
37580000	1.197479e-05
37585000	1.182392e-05
37590000	1.060986e-05
37595000	1.147708e-05
37600000	1.073505e-05
37605000	1.259322e-05
37610000	1.130708e-05
37615000	1.158526e-05
37620000	1.062048e-05
37625000	1.115074e-05
37630000	1.222527e-05
37635000	1.125202e-05
37640000	1.164673e-05
37645000	1.179758e-05
37650000	1.158557e-05
37655000	1.112269e-05
37660000	1.179997e-05
37665000	1.151258e-05
37670000	1.093409e-05
37675000	1.272494e-05
37680000	1.169353e-05
37685000	1.105785e-05
37690000	1.199349e-05
37695000	1.142259e-05
37700000	1.061723e-05
37705000	1.159431e-05
37710000	1.093579e-05
37715000	1.136407e-05
37720000	1.194187e-05
37725000	1.091331e-05
37730000	1.227359e-05
37735000	1.117345e-05
37740000	1.060431e-05
37745000	1.144895e-05
37750000	1.211389e-05
37755000	1.089472e-05
37760000	1.149603e-05
37765000	1.133889e-05
37770000	1.115617e-05
37775000	1.117311e-05
37780000	1.171618e-05
37785000	1.065130e-05
37790000	1.175574e-05
37795000	1.113432e-05
37800000	1.120424e-05
37805000	9.761122e-06
37810000	1.067298e-05
37815000	1.176180e-05
37820000	1.107174e-05
37825000	1.147041e-05
37830000	1.129560e-05
37835000	1.116418e-05
37840000	1.187851e-05
37845000	1.118448e-05
37850000	1.109717e-05
37855000	1.107958e-05
37860000	1.000782e-05
37865000	1.183473e-05
37870000	1.179494e-05
37875000	1.073298e-05
37880000	1.139122e-05
37885000	1.061715e-05
37890000	1.080003e-05
37895000	1.215134e-05
37900000	1.091008e-05
37905000	1.084060e-05
37910000	1.080276e-05
37915000	1.149037e-05
37920000	1.178414e-05
37925000	1.173627e-05
37930000	1.163618e-05
37935000	1.083989e-05
37940000	1.216955e-05
37945000	1.125829e-05
37950000	1.070463e-05
37955000	1.160286e-05
37960000	1.139822e-05
37965000	1.053992e-05
37970000	1.077633e-05
37975000	1.153261e-05
37980000	1.118931e-05
37985000	1.085027e-05
37990000	1.081840e-05
37995000	1.033378e-05
38000000	1.021102e-05
38005000	1.130167e-05
38010000	1.117227e-05
38015000	1.189163e-05
38020000	1.200995e-05
38025000	1.202737e-05
38030000	1.097171e-05
38035000	1.168148e-05
38040000	1.161426e-05
38045000	1.191995e-05
38050000	1.215080e-05
38055000	1.118792e-05
38060000	1.043578e-05
38065000	1.080933e-05
38070000	1.173360e-05
38075000	1.138595e-05
38080000	1.119141e-05
38085000	1.130608e-05
38090000	1.163047e-05
38095000	1.166875e-05
38100000	1.283892e-05
38105000	1.115773e-05
38110000	1.153539e-05
38115000	1.141960e-05
38120000	1.182889e-05
38125000	1.011760e-05
38130000	1.125732e-05
38135000	1.097902e-05
38140000	1.110138e-05
38145000	9.474268e-06
38150000	1.107947e-05
38155000	1.138952e-05
38160000	1.052071e-05
38165000	1.125942e-05
38170000	1.161310e-05
38175000	1.170610e-05
38180000	1.141746e-05
38185000	1.122456e-05
38190000	1.046186e-05
38195000	1.188225e-05
38200000	1.121770e-05
38205000	1.071990e-05
38210000	1.039405e-05
38215000	1.082092e-05
38220000	1.029412e-05
38225000	1.112042e-05
38230000	1.202359e-05
38235000	1.130380e-05
38240000	1.073981e-05
38245000	1.142286e-05
38250000	1.146937e-05
38255000	1.089842e-05
38260000	1.230777e-05
38265000	1.152059e-05
38270000	1.038908e-05
38275000	1.112575e-05
38280000	1.106700e-05
38285000	1.061218e-05
38290000	1.236307e-05
38295000	1.060144e-05
38300000	1.084546e-05
38305000	1.150278e-05
38310000	1.068482e-05
38315000	1.001905e-05
38320000	1.100172e-05
38325000	1.150482e-05
38330000	1.180085e-05
38335000	1.182247e-05
38340000	1.176276e-05
38345000	1.103078e-05
38350000	1.086082e-05
38355000	1.117507e-05
38360000	1.125752e-05
38365000	1.113761e-05
38370000	1.077133e-05
38375000	1.116486e-05
38380000	1.062351e-05
38385000	1.066194e-05
38390000	1.119750e-05
38395000	1.048787e-05
38400000	1.173079e-05
38405000	1.137305e-05
38410000	1.018894e-05
38415000	1.032287e-05
38420000	1.100010e-05
38425000	1.104731e-05
38430000	1.063009e-05
38435000	1.061494e-05
38440000	1.154546e-05
38445000	1.037044e-05
38450000	1.101132e-05
38455000	1.154725e-05
38460000	1.042396e-05
38465000	1.132298e-05
38470000	1.087184e-05
38475000	1.051016e-05
38480000	1.118046e-05
38485000	1.085307e-05
38490000	1.174057e-05
38495000	1.181537e-05
38500000	1.120332e-05
38505000	1.178616e-05
38510000	1.140965e-05
38515000	1.094543e-05
38520000	1.100094e-05
38525000	1.174949e-05
38530000	1.117845e-05
38535000	1.081019e-05
38540000	1.150416e-05
38545000	1.120101e-05
38550000	1.044028e-05
38555000	1.120057e-05
38560000	1.082129e-05
38565000	1.155717e-05
38570000	1.039677e-05
38575000	1.042278e-05
38580000	1.087697e-05
38585000	1.086803e-05
38590000	1.083556e-05
38595000	1.021385e-05
38600000	1.108730e-05
38605000	1.057011e-05
38610000	1.124368e-05
38615000	1.184561e-05
38620000	1.117271e-05
38625000	1.189844e-05
38630000	1.155312e-05
38635000	1.062205e-05
38640000	1.181689e-05
38645000	1.213356e-05
38650000	1.041481e-05
38655000	1.152166e-05
38660000	1.136218e-05
38665000	1.172410e-05
38670000	1.098532e-05
38675000	1.110518e-05
38680000	1.150616e-05
38685000	1.092089e-05
38690000	1.145295e-05
38695000	1.157309e-05
38700000	1.095601e-05
38705000	1.050032e-05
38710000	1.129502e-05
38715000	1.132850e-05
38720000	1.122388e-05
38725000	1.137071e-05
38730000	1.123618e-05
38735000	1.104735e-05
38740000	1.026904e-05
38745000	1.105208e-05
38750000	1.101492e-05
38755000	1.042028e-05
38760000	1.167146e-05
38765000	1.090930e-05
38770000	1.115205e-05
38775000	1.155224e-05
38780000	1.066772e-05
38785000	1.150606e-05
38790000	1.191245e-05
38795000	1.063294e-05
38800000	1.153963e-05
38805000	1.090059e-05
38810000	1.121057e-05
38815000	1.136514e-05
38820000	1.221455e-05
38825000	1.148660e-05
38830000	1.083405e-05
38835000	1.051249e-05
38840000	1.086589e-05
38845000	1.143675e-05
38850000	1.129642e-05
38855000	1.167787e-05
38860000	1.077263e-05
38865000	1.123753e-05
38870000	9.643064e-06
38875000	1.159205e-05
38880000	1.071990e-05
38885000	1.223677e-05
38890000	1.130790e-05
38895000	1.098876e-05
38900000	1.129742e-05
38905000	1.096824e-05
38910000	1.043125e-05
38915000	1.165833e-05
38920000	1.164305e-05
38925000	1.023006e-05
38930000	1.106516e-05
38935000	1.109861e-05
38940000	1.083552e-05
38945000	1.023977e-05
38950000	9.921072e-06
38955000	1.147809e-05
38960000	1.081677e-05
38965000	1.091469e-05
38970000	1.211789e-05
38975000	1.155206e-05
38980000	1.124759e-05
38985000	1.051455e-05
38990000	1.062446e-05
38995000	1.164471e-05
39000000	1.159027e-05
39005000	1.124185e-05
39010000	1.121405e-05
39015000	1.112192e-05
39020000	1.029062e-05
39025000	1.063314e-05
39030000	1.199437e-05
39035000	1.125242e-05
39040000	1.152452e-05
39045000	1.119697e-05
39050000	1.053934e-05
39055000	1.191439e-05
39060000	1.065637e-05
39065000	1.069769e-05
39070000	1.055542e-05
