gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Arhgap24	-0.00876663129376787	0.00435322224367818	0.013119853537446	Q2: mC dn/hmC up	-0.0804700019258412	0.839941781408929	74.6855814672836	3	3	0	-0.092794	0.066384	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Tmem132d	-0.00663516638499217	0.00647040270231651	0.0131055690873087	Q2: mC dn/hmC up	-0.0129681229084551	0.986037892817093	113.272702388995	0	0	0	-0.275456	-0.42925	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
6030498E09Rik	-0.00817806923137698	0.00488219728455188	0.0130602665159289	Q2: mC dn/hmC up	NA	NA	NA	0	0	0	NA	0.071767	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Bnc2	-0.00969280237539238	0.00331118116777434	0.0130039835431667	Q2: mC dn/hmC up	0.0832248720320095	0.86146640494833	147.993937375962	1	1	0	-0.373003	-0.362094	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pdzrn3	-0.00766033472691263	0.00531671662640847	0.0129770513533211	Q2: mC dn/hmC up	-0.0346883216315141	0.955223214662408	58.1365692509328	0	0	0	-0.154949	-0.544272	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Inpp4b	-0.00710845877331001	0.00578393804230362	0.0128923968156136	Q2: mC dn/hmC up	0.361901515581795	0.113852734362061	7631.79130643311	1	2	1	0.442513	0.635858	quantifiable	1	2	Both	Active_Promoter	2	0	MeCP2 Up Only	TRUE
Ttc29	-0.0060202486754175	0.00674715321185809	0.0127674018872756	Q2: mC dn/hmC up	-0.0210782180234762	0.988767159466837	7.21044713223906	3	3	0	0.22947	0.252747	quantifiable	0	0	No Change	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Wdpcp	-0.00562454722455374	0.00709501321384988	0.0127195604384036	Q2: mC dn/hmC up	-0.319841321179945	0.0319549237459302	132.227897995564	0	0	0	0.081542	0.621401	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Tafa1	-0.00664943245924188	0.00605054667470836	0.0126999791339502	Q2: mC dn/hmC up	-0.356071417466082	0.210756366859702	60.9009353249322	0	0	0	-0.274276	0.227428	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Lama4	-0.00871641818667024	0.00392635472824607	0.0126427729149163	Q2: mC dn/hmC up	0.37636138717253	0.270586840976055	38.0495879511173	2	2	0	-0.206448	0.612861	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Plce1	-0.00649061762892744	0.00610354938829998	0.0125941670172274	Q2: mC dn/hmC up	0.037761562276206	0.896035128477399	698.436218341213	0	0	0	-0.323002	-0.494261	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Rad51b	-0.00821056530765485	0.00432262965996036	0.0125331949676152	Q2: mC dn/hmC up	0.254235340928107	0.743234607919164	12.7466254280931	0	0	0	-0.088417	1.064471	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pde7b	-0.00756056964922847	0.00496949052870325	0.0125300601779317	Q2: mC dn/hmC up	-0.0480013288857083	0.927577930793071	462.725293511781	1	1	0	-0.261458	0.240141	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Ripor2	-0.00722338865661842	0.00509854110665568	0.0123219297632741	Q2: mC dn/hmC up	0.168040552698556	0.435738929470449	113.516805371508	0	0	0	0.014631	-0.286309	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	TRUE
Atp10a	-0.00726850504791687	0.00504385303164545	0.0123123580795623	Q2: mC dn/hmC up	0.528279984579568	1.51317558837468e-05	148.771741408263	2	2	0	0.133624	0.111419	quantifiable	0	0	No Change	Other	2	0	MeCP2 Up Only	FALSE
Atp8b4	-0.00674740036406385	0.00539162855076911	0.012139028914833	Q2: mC dn/hmC up	-0.414919914339212	0.800304885364605	3.20623626048297	2	2	0	-0.122802	-0.097264	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Tafa4	-0.00684764604123833	0.00524567921905422	0.0120933252602926	Q2: mC dn/hmC up	NA	NA	NA	0	0	0	-0.232321	-0.347889	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Stab2	-0.00662844669440998	0.00522401841833738	0.0118524651127474	Q2: mC dn/hmC up	-0.449985779944612	0.822590953167115	2.14672493107584	0	0	0	-0.043473	0.536274	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Bmpr1b	-0.00763667352246888	0.00405679238449283	0.0116934659069617	Q2: mC dn/hmC up	0.0200201405712849	0.96750644755732	314.47568122554	2	2	0	-0.061887	0.049544	quantifiable	0	0	No Change	Repressed_Promoter	0	1	MeCP2 Down Only	TRUE
Epb41l4a	-0.00559361344040021	0.00561959253732933	0.0112132059777295	Q2: mC dn/hmC up	0.0446139565908473	0.928263500464551	76.0266282146682	1	1	0	-0.049059	-0.38193	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	TRUE
Ankfn1	-0.00672396734191194	0.00438238093903355	0.0111063482809455	Q2: mC dn/hmC up	-0.0124529641527176	0.98749019889095	43.5638462625887	0	0	0	-0.337355	-0.388078	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Edil3	-0.00662884270117448	0.00438707641988761	0.0110159191210621	Q2: mC dn/hmC up	-0.0783792508646832	0.881425178563977	807.105245182785	1	1	0	-0.195879	0.33762	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Atrnl1	-0.00824534851917091	0.00276105264106036	0.0110064011602313	Q2: mC dn/hmC up	0.777724513531904	5.8986494763368e-08	937.712173721314	1	1	0	-0.199123	-0.198614	quantifiable	0	0	No Change	Repressed_Promoter	0	3	MeCP2 Down Only	FALSE
Gabrg3	-0.0067340541909483	0.00425167378951787	0.0109857279804662	Q2: mC dn/hmC up	0.00293041203089626	0.996215130960981	85.9479540838071	0	0	0	-0.183325	-0.151525	one_condition	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Nr5a2	-0.00716201196836819	0.00380692202128026	0.0109689339896484	Q2: mC dn/hmC up	NA	NA	NA	1	1	0	0.083431	0.506061	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pakap	-0.00672991214080287	0.00414864598906425	0.0108785581298671	Q2: mC dn/hmC up	0.33255850272219	0.0843368627232222	249.011071953655	1	1	0	0.279293	0.681886	quantifiable	0	0	No Change	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Dpp10	-0.0040531395726473	0.00667814438816029	0.0107312839608076	Q2: mC dn/hmC up	-0.134132802218284	0.807868849203178	4308.9285203216	3	3	0	0.319244	0.698983	quantifiable	0	0	No Change	Active_Promoter	4	0	MeCP2 Up Only	FALSE
Gucy1a2	-0.00563511077667678	0.00507262846104142	0.0107077392377182	Q2: mC dn/hmC up	0.306417448065582	0.03282092636487	844.369720223703	2	2	0	NA	0.442956	no_signal	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Dchs2	-0.00771956218805281	0.0029784715658101	0.0106980337538629	Q2: mC dn/hmC up	-0.299857059114628	0.714183505047754	14.4305050946326	0	0	0	-0.215346	0.003559	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pebp4	-0.0059569250699274	0.00462975361222948	0.0105866786821569	Q2: mC dn/hmC up	0.70327397338914	0.311151150022371	8.47125230783322	0	0	0	0.050074	0.043039	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pakap	-0.00672991214080287	0.0035955384428322	0.0103254505836351	Q2: mC dn/hmC up	0.33255850272219	0.0843368627232222	249.011071953655	1	1	0	0.279293	0.681886	quantifiable	0	0	No Change	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Rbms3	-0.00644398753132858	0.003570007772597	0.0100139953039256	Q2: mC dn/hmC up	-0.0334673630214625	0.956158180115819	510.763064998362	0	0	0	-0.157286	-0.299961	quantifiable	0	0	No Change	Repressed_Promoter	0	2	MeCP2 Down Only	FALSE
Etl4	-0.00316687075633293	0.00677586762532405	0.00994273838165698	Q2: mC dn/hmC up	0.0646326975860451	0.872145703125759	1370.29588091363	2	2	0	-0.06821	0.43082	quantifiable	0	0	No Change	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Lama2	-0.00432113699241232	0.00559661638229184	0.00991775337470416	Q2: mC dn/hmC up	-0.0722203955391287	0.839941781408929	957.989831043865	0	0	0	-0.030497	-0.150478	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Fras1	-0.0069690633409083	0.00291987573616662	0.00988893907707492	Q2: mC dn/hmC up	0.179341269273124	0.633896678820994	114.666013575319	1	1	0	-0.18936	0.025821	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Lrmda	-0.00708705902332163	0.00278968059375502	0.00987673961707665	Q2: mC dn/hmC up	0.123603077736435	0.77738119782952	244.104134183165	1	1	0	-0.084491	0.490767	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Rasgrf2	-0.00644488319909053	0.00276169680927933	0.00920658000836987	Q2: mC dn/hmC up	0.26143578780744	0.605098249902105	29.1214251823969	0	0	0	-0.14538	-0.577596	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Cfap299	-0.00556280619643146	0.00340884852073571	0.00897165471716717	Q2: mC dn/hmC up	0.00482217020634393	0.996190939243564	33.0454448198221	0	0	0	-0.25111	0.115374	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Csmd3	-0.00462997608320914	0.00427691274887076	0.00890688883207991	Q2: mC dn/hmC up	0.451984032706442	0.178571492807304	3289.90526835958	8	8	0	0.577455	0.549635	quantifiable	0	2	Lost Only	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Lrp2	-0.00508849078268991	0.00354739523454618	0.00863588601723609	Q2: mC dn/hmC up	0.264446664150968	0.838912045868218	5.55011423233828	0	0	0	-0.173459	-0.354407	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Ldb2	-0.00529413021692726	0.0032960403225518	0.00859017053947907	Q2: mC dn/hmC up	-0.455573623151027	0.00348398032837954	116.477176526071	0	0	0	-0.287586	0.372591	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Grm8	-0.00426751226157962	0.00431487237966178	0.0085823846412414	Q2: mC dn/hmC up	-0.145579971217886	0.653531974467685	663.26163801306	2	2	0	-0.22067	-0.196788	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Thsd4	-0.00547834938886971	0.00301735209912854	0.00849570148799825	Q2: mC dn/hmC up	-0.924052342683373	4.72533881831979e-08	255.878263804912	3	3	0	0.010157	-0.33547	quantifiable	0	0	No Change	Other	5	0	MeCP2 Up Only	FALSE
Dpyd	-0.00438374860228885	0.00364312740501716	0.00802687600730601	Q2: mC dn/hmC up	0.0759962941503351	0.873450782166159	176.628135462635	2	2	0	0.224336	-0.005107	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
5730522E02Rik	-0.00433739845525916	0.00332389019414789	0.00766128864940704	Q2: mC dn/hmC up	-0.0463212247785221	0.924365033504218	283.234822720259	0	0	0	-0.086559	-0.316016	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Sntg1	-0.00400034889688183	0.00263298046716513	0.00663332936404697	Q2: mC dn/hmC up	0.340198426278824	0.0722540319919429	297.19381814796	1	1	0	NA	0.628402	no_signal	1	0	Gained Only	Bivalent_Promoter	0	0	No MeCP2	FALSE
Cdh13	-0.00243399842797576	0.00382836321985441	0.00626236164783017	Q2: mC dn/hmC up	0.033812792087191	0.95589681838224	476.151539734522	3	4	1	0.143773	-0.148572	quantifiable	1	0	Gained Only	Other	2	1	MeCP2 Both	TRUE
Spag16	-0.00270140812558239	0.00314667163222183	0.00584807975780422	Q2: mC dn/hmC up	-0.225733596885065	0.589804873017439	45.3262394487549	0	0	0	-0.226556	-0.183436	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Fhit	-0.00260042230037882	0.00313818252167652	0.00573860482205535	Q2: mC dn/hmC up	-0.11084108957951	0.707422863484068	426.773712732074	0	0	0	-0.069825	0.619839	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gm15155	-0.000403303118333698	0.00497427744689385	0.00537758056522755	Q2: mC dn/hmC up	-0.0725268601258709	0.869073309170007	204.166753152611	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pcdh15	-0.0027868815242218	0.00166739592408334	0.00445427744830514	Q2: mC dn/hmC up	-0.0695502430957797	0.866532930292546	305.936343914372	3	3	0	0.044713	0.432796	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Fzd7	0.309248325252885	0.21989670980727	0.529145035060155	Q3: mC up/hmC up	-1.44574478475887	7.70518302045153e-22	387.156777240723	-6	0	6	0.413968	0.425748	quantifiable	0	4	Lost Only	Active_Promoter	9	0	MeCP2 Up Only	FALSE
Enkd1	0.192435835347294	0.0600283980355642	0.252464233382858	Q3: mC up/hmC up	-0.346534712879315	0.293428792631135	31.9027098304673	0	0	0	0.945896	1.193137	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Spry2	0.182151699462217	0.0361113949383559	0.218263094400572	Q3: mC up/hmC up	-0.818839901476966	4.15900102289719e-12	144.716642787948	-1	1	2	0.683946	0.557537	quantifiable	0	1	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	TRUE
Inafm2	0.115454084862931	0.101677558587793	0.217131643450724	Q3: mC up/hmC up	-0.274254076595053	0.153428782833399	121.473917070748	0	0	0	0.477837	0.513563	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Pard6a	0.0965597849782636	0.0854095974556337	0.181969382433897	Q3: mC up/hmC up	-0.278867540565155	0.215060370616707	82.2936476498111	0	0	0	0.500873	0.423537	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cipc	0.119778946355217	0.0577381648293755	0.177517111184593	Q3: mC up/hmC up	-0.208815245543207	0.00893620176823704	825.751414632838	0	0	0	0.71849	0.688859	quantifiable	0	2	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Cnr1	0.153304495418939	0.0172382803346848	0.170542775753624	Q3: mC up/hmC up	-0.739791747540985	1.10762383888079e-45	3617.50079451563	-4	0	4	0.331502	0.587709	quantifiable	0	0	No Change	Active_Promoter	20	0	MeCP2 Up Only	TRUE
Amer2	0.110388642949276	0.0476991347678084	0.158087777717084	Q3: mC up/hmC up	-0.30420513979533	0.0394987021727332	239.887695828321	-2	0	2	0.92141	1.415857	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Syt4	0.110204894118606	0.0461361664931603	0.156341060611766	Q3: mC up/hmC up	-0.780504291560392	1.40243697334666e-07	476.167394567466	0	0	0	0.466461	1.421579	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	TRUE
Zic4	0.13116085692518	0.0224607234404704	0.153621580365651	Q3: mC up/hmC up	-0.6633681620233	3.67720106165769e-06	529.577348032119	-3	1	4	0.896634	-0.237769	quantifiable	0	3	Lost Only	Active_Promoter	7	0	MeCP2 Up Only	TRUE
Cbln3	0.0795967213046778	0.0683274000532144	0.147924121357892	Q3: mC up/hmC up	-0.302278136939134	0.0821990575939627	4086.34778757057	0	0	0	0.486563	0.359077	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Amer3	0.113268636004883	0.0311185520924256	0.144387188097308	Q3: mC up/hmC up	-0.380452660824883	0.00150910411236948	546.781337342106	-1	0	1	0.495758	0.712897	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Nr1d1	0.070703120028528	0.073300290914494	0.144003410943022	Q3: mC up/hmC up	-0.0215179813577949	0.960619695549439	797.699869835418	0	0	0	-0.523493	0.068604	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tmem177	0.106120248082486	0.0360781147347192	0.142198362817206	Q3: mC up/hmC up	-1.43639096755974	5.01974009553661e-06	17.3399225172759	0	0	0	1.026811	0.894658	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pnpla2	0.100312324022759	0.0365551574320682	0.136867481454827	Q3: mC up/hmC up	-0.0136083204768593	0.98564922221294	90.4653181325989	0	0	0	0.254155	0.094435	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Abhd14b	0.098571025853417	0.0310379761808697	0.129609002034287	Q3: mC up/hmC up	-0.448918999264671	0.0418908700073116	49.7791430625988	0	0	0	0.661364	0.451648	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Spsb3	0.0831997387141429	0.0401322778383331	0.123332016552476	Q3: mC up/hmC up	-0.122605354713325	0.769385316432184	54.5064671295384	0	0	0	-0.612398	-0.034445	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Dipk2a	0.0978102229005194	0.0199323827257966	0.117742605626316	Q3: mC up/hmC up	-0.300666518968006	0.00363430553824467	1199.66935167212	3	4	1	0.215155	0.450671	quantifiable	0	2	Lost Only	Active_Promoter	19	0	MeCP2 Up Only	FALSE
Pura	0.0652273656303398	0.0511377539122175	0.116365119542557	Q3: mC up/hmC up	-0.0353137965537515	0.955930030076347	957.142432849075	0	0	0	-0.160047	0.724001	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Tppp3	0.056584931595838	0.055272486473851	0.111857418069689	Q3: mC up/hmC up	-0.330437703396281	0.0626126359124936	186.606902812251	-2	0	2	0.708161	0.88838	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Mus81	0.091988293007124	0.0184406327410592	0.110428925748183	Q3: mC up/hmC up	-0.156521845865802	0.651667691911993	230.695286280864	0	0	0	0.106352	0.211018	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc25a29	0.0748896464337464	0.034900555453389	0.109790201887135	Q3: mC up/hmC up	-0.0817479541979056	0.804551638454437	157.655651998271	0	0	0	0.061357	0.457105	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dusp5	0.0511540329053546	0.0513306461161518	0.102484679021506	Q3: mC up/hmC up	-0.241822877968979	0.0272073055793234	999.365366346355	0	1	1	-0.13427	0.428372	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slitrk2	0.0655667797280158	0.0327010062398156	0.0982677859678314	Q3: mC up/hmC up	-0.814635047188875	2.33490857673291e-13	306.773931564111	0	0	0	1.043783	1.261037	quantifiable	0	0	No Change	Active_Promoter	5	0	MeCP2 Up Only	TRUE
Spata2	0.0634864559495275	0.0321192620059061	0.0956057179554336	Q3: mC up/hmC up	-0.155460500689445	0.440675170915107	402.140855746559	0	0	0	0.157016	0.385883	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gpr85	0.0446639493961932	0.0500319466107248	0.094695896006918	Q3: mC up/hmC up	-0.651468602208368	2.38176011393414e-07	232.650395372995	0	0	0	0.854684	1.110564	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	TRUE
Thap11	0.0455355462733675	0.0489898307068062	0.0945253769801737	Q3: mC up/hmC up	-0.155254659279845	0.787124239552472	35.4404476747402	0	0	0	0.697457	0.570077	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Diras2	0.0472735530668352	0.0404555267715141	0.0877290798383493	Q3: mC up/hmC up	0.00431647503405788	0.989877810436346	3830.43000641532	-1	1	2	-0.047301	0.143542	quantifiable	3	1	Both	Active_Promoter	7	0	MeCP2 Up Only	FALSE
Irf2bpl	0.0470076330784965	0.04061326372496	0.0876208968034565	Q3: mC up/hmC up	-0.4578221694271	0.00109514710305399	287.499759406375	-2	0	2	0.08977	0.808842	quantifiable	0	1	Lost Only	Active_Promoter	4	0	MeCP2 Up Only	FALSE
Snrk	0.0548893175486873	0.0240977359726996	0.0789870535213869	Q3: mC up/hmC up	-0.0680550960091803	0.564397142490301	4616.73381024025	1	1	0	-0.35219	0.862548	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Cadm3	0.0630742986671684	0.015683406517075	0.0787577051842434	Q3: mC up/hmC up	-0.093852258654135	0.447245108606144	7770.52717389664	-1	0	1	0.266589	1.050291	quantifiable	0	0	No Change	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Barhl2	0.0464866020735179	0.0315648964719666	0.0780514985454845	Q3: mC up/hmC up	-1.11965423992998	9.48743627206844e-21	349.899706532995	-6	0	6	0.44585	0.437629	quantifiable	0	3	Lost Only	Active_Promoter	5	0	MeCP2 Up Only	FALSE
Gadd45gip1	0.0446818307749488	0.030099111432822	0.0747809422077707	Q3: mC up/hmC up	0.0792465561623971	0.923058780729318	19.832448506975	0	0	0	-0.154415	0.210924	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Calm2	0.0558206264176922	0.0184820178803483	0.0743026442980406	Q3: mC up/hmC up	-0.0780865329086381	0.768838021068866	3237.51599723987	-1	0	1	-0.312443	0.144237	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Klhl9	0.0304794541696349	0.0398373212546742	0.0703167754243091	Q3: mC up/hmC up	0.056951990380871	0.780026166487346	471.10458369663	0	0	0	0.297583	0.677552	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Snap25	0.0523648459744706	0.0161366748828732	0.0685015208573439	Q3: mC up/hmC up	-0.160327981206955	0.546431357638714	21745.6986097337	-2	2	4	0.010704	0.757186	quantifiable	6	4	Both	Active_Promoter	9	0	MeCP2 Up Only	FALSE
Tmem178	0.0488962407706315	0.0144893994661289	0.0633856402367604	Q3: mC up/hmC up	0.021819203475303	0.941939319883136	3563.03850984099	-1	1	2	-0.070855	0.445296	quantifiable	1	2	Both	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Kcnk1	0.0273112281231458	0.0350477734611094	0.0623590015842553	Q3: mC up/hmC up	-0.0415884250145714	0.803637825945687	1958.78747464531	-1	0	1	-0.053979	0.484265	quantifiable	2	1	Both	Active_Promoter	4	0	MeCP2 Up Only	FALSE
Atp1b2	0.0354115985145939	0.0266833302659279	0.0620949287805218	Q3: mC up/hmC up	0.0330204078670586	0.911405553183071	6968.04007975061	0	0	0	-0.338884	-0.117502	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cxxc5	0.0364545943307044	0.0248283679121323	0.0612829622428367	Q3: mC up/hmC up	0.032820899560004	0.916831053188163	1990.81448269147	5	5	0	-0.037051	0.220941	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
H3f3a	0.0420262264729788	0.0181822257498654	0.0602084522228442	Q3: mC up/hmC up	-0.103092318330282	0.614269098723305	212.49979298651	0	0	0	0.070233	0.559872	quantifiable	0	1	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Alg8	0.0342673918104356	0.0204519114400388	0.0547193032504744	Q3: mC up/hmC up	-0.439647595463763	0.0670432098585386	55.1573230263062	0	0	0	1.191554	1.050483	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nrn1	0.038634847077645	0.0126019257287207	0.0512367728063658	Q3: mC up/hmC up	-0.0511814336507097	0.862072354663973	714.726234929381	1	1	0	0.474078	0.391746	quantifiable	0	1	Lost Only	Bivalent_Promoter	0	0	No MeCP2	FALSE
Kcnc1	0.0339031937729164	0.0160298134852951	0.0499330072582115	Q3: mC up/hmC up	-0.0666551542289141	0.700330089574357	9240.4527967597	1	2	1	-0.555391	0.478867	quantifiable	1	2	Both	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Fosb	0.0251195670526266	0.0165847021629438	0.0417042692155704	Q3: mC up/hmC up	-0.150565558424069	0.923293383075703	12.2106065441022	0	0	0	0.458686	0.563549	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
