SYMBOL	n_peaks	n_up	n_down	n_ns	mean_fold	min_fdr	gene_peak_class
Ddx4	2	0	0	2	-0.0209183977129309	0.819006991744695	No significant peaks
Ddx41	2	0	0	2	-0.0191920320757905	0.849562332740362	No significant peaks
Ddx43	2	0	0	2	0.0307644510545949	0.754891418227906	No significant peaks
Ddx46	3	0	0	3	-0.0900564497381112	0.298364152392137	No significant peaks
Ddx47	6	0	0	6	0.0288967415759285	0.79205458978074	No significant peaks
Ddx49	3	0	0	3	-0.0319797834305836	0.861751769218745	No significant peaks
Ddx5	1	0	0	1	-0.0519126719849772	0.761254129229257	No significant peaks
Ddx50	3	0	0	3	-0.0484126438626006	0.636069166494379	No significant peaks
Ddx51	3	0	0	3	0.061199985580127	0.452559558051712	No significant peaks
Ddx52	7	0	0	7	-0.0071981935047985	0.790868717642391	No significant peaks
Ddx54	5	0	0	5	-0.0263563989003283	0.783284402109093	No significant peaks
Ddx55	4	0	0	4	-0.0777148322188965	0.36723782673544	No significant peaks
Ddx56	4	0	0	4	-0.0129777253882119	0.905177985997006	No significant peaks
Ddx59	6	0	0	6	0.0130527195372224	0.826303049305578	No significant peaks
Ddx6	2	0	0	2	0.0171633273548753	0.920624575399092	No significant peaks
Ddx60	4	0	0	4	-0.0647417631266503	0.334083296785082	No significant peaks
Deaf1	5	0	0	5	-0.0159106674932731	0.778367503396638	No significant peaks
Decr1	1	0	0	1	-0.00343756947486225	0.987584096482988	No significant peaks
Decr2	3	0	0	3	0.00278175166193217	0.620508619743808	No significant peaks
Dedd	2	0	0	2	-0.0029616548879301	0.834456104019956	No significant peaks
Dedd2	1	0	0	1	-0.0333468859994631	0.851508625598207	No significant peaks
Def6	5	0	0	5	0.0528279497500648	0.395984915452699	No significant peaks
Def8	9	0	0	9	-0.0213037395848092	0.562819269155634	No significant peaks
Defa34	1	0	0	1	-0.19918387364467	1	No significant peaks
Defa35	1	0	0	1	0.0246303630911183	1	No significant peaks
Defa38	1	0	0	1	0.150310337581618	1	No significant peaks
Defb1	1	0	0	1	-0.00885383477668294	0.977402057510711	No significant peaks
Defb12	3	0	0	3	0.0208508991861662	0.8081310149714	No significant peaks
Defb15	2	0	0	2	-0.0114006455252385	0.999308244763319	No significant peaks
Defb19	1	0	0	1	-0.156539718842539	0.515405219485895	No significant peaks
Defb2	1	0	0	1	-0.0476796019532259	0.831771078698335	No significant peaks
Defb21	2	0	0	2	-0.0400461458271475	0.924753821291908	No significant peaks
Defb22	1	0	0	1	0.21716736832487	0.388908308318613	No significant peaks
Defb23	2	0	0	2	-0.042839187355064	0.95835483528839	No significant peaks
Defb25	1	0	0	1	-0.0454705755546754	1	No significant peaks
Defb29	1	0	0	1	-0.105151459756734	0.661495030870901	No significant peaks
Defb30	1	0	0	1	0.00460379166158768	0.985907688786525	No significant peaks
Defb33	1	0	0	1	0.00482966195884867	1	No significant peaks
Defb36	2	0	0	2	0.0882167234111074	0.573932658337188	No significant peaks
Defb4	2	0	0	2	-0.145232023264082	1	No significant peaks
Defb41	12	3	0	9	0.44162552440916	0.00484099497406869	Has UP peak(s)
Defb42	1	0	0	1	-0.0495516429534601	1	No significant peaks
Defb43	2	0	0	2	-0.00564106249828891	0.982023510246809	No significant peaks
Defb45	1	0	0	1	-0.020191434340577	1	No significant peaks
Defb47	1	0	0	1	0.00426394320941699	0.988347887934996	No significant peaks
Defb48	11	0	0	11	-0.00238800072694559	0.601616967723384	No significant peaks
Defb5	1	0	0	1	-0.025609536481645	0.919600268934449	No significant peaks
Defb50	2	0	0	2	-0.00805241359036539	1	No significant peaks
Defb6	1	0	0	1	-0.0810560338807187	0.719198651145499	No significant peaks
Defb7	9	0	0	9	0.0394367271410119	0.113939109937158	No significant peaks
Defb8	2	0	0	2	0.0495446400280882	0.776718621855446	No significant peaks
Defb9	1	0	0	1	0.0124390801342781	1	No significant peaks
Degs1	6	0	0	6	-0.014989634878507	0.886116030510551	No significant peaks
Degs1l	5	0	0	5	0.0748240576741731	0.723512239392754	No significant peaks
Degs2	4	0	0	4	-0.0199854166457661	0.595736613191147	No significant peaks
Dek	2	0	0	2	-0.0576485650010497	0.932560472753789	No significant peaks
Dele1	2	0	0	2	-0.0756429647302242	0.694489207082676	No significant peaks
Dennd10	1	0	0	1	-0.0504912494787288	0.828700983059591	No significant peaks
Dennd11	5	0	0	5	-0.105696970448641	0.180210381837568	No significant peaks
Dennd1a	47	0	1	46	-0.0778826280827011	0.0421422353160001	Has DOWN peak(s) only
Dennd1b	18	0	2	16	-0.206221816458655	4.03254019966444e-05	Has DOWN peak(s) only
Dennd1c	5	0	0	5	-0.0150797772653481	0.679644657862955	No significant peaks
Dennd2a	23	0	0	23	-0.0299669079499278	0.366951977282365	No significant peaks
Dennd2b	20	0	0	20	-0.0506938159419991	0.417068070841118	No significant peaks
Dennd2c	3	0	0	3	0.0425540345729276	0.599935082202669	No significant peaks
Dennd2d	4	0	0	4	0.0203231057302058	0.857374823119607	No significant peaks
Dennd3	27	0	1	26	-0.107727059118123	0.012257470460909	Has DOWN peak(s) only
Dennd4a	4	0	0	4	0.002433458893401	0.752209415863798	No significant peaks
Dennd4b	5	0	0	5	-0.120415101294866	0.112091407438235	No significant peaks
Dennd4c	3	0	0	3	0.0957876209328889	0.967930042763791	No significant peaks
Dennd5a	8	0	0	8	-0.0519701395918648	0.827818226537714	No significant peaks
Dennd5b	1	0	0	1	-0.0208616541378588	0.922109169427774	No significant peaks
Dennd6a	1	0	0	1	-0.111346625304468	0.632747048647998	No significant peaks
Dennd6b	2	0	0	2	-0.0426891749791295	0.777723547989253	No significant peaks
Denr	2	0	0	2	-0.0338630934525309	0.868747227013072	No significant peaks
Depdc1a	1	0	0	1	-0.000492762982535419	0.998600642838028	No significant peaks
Depdc1b	17	0	0	17	0.00211571020428556	0.294454662467816	No significant peaks
Depdc5	4	0	0	4	0.00773240291297713	0.817293976962794	No significant peaks
Depdc7	3	0	0	3	-0.108144869990057	0.309310416017858	No significant peaks
Depp1	4	0	0	4	-0.010241135455071	0.877157189297884	No significant peaks
Deptor	9	0	0	9	-0.0261695438958903	0.178600860301683	No significant peaks
Dera	20	0	0	20	-0.0279060967369664	0.456280975408225	No significant peaks
Derl1	23	0	0	23	0.0213468326557884	0.12185581055866	No significant peaks
Derl2	2	0	0	2	-0.0073721067390252	0.858445643894752	No significant peaks
Derl3	6	0	0	6	-0.0647098989878586	0.616882903993559	No significant peaks
Des	7	0	0	7	0.0206628163860726	0.608619855851245	No significant peaks
Desi1	2	0	0	2	0.00407535577909241	0.962975219872398	No significant peaks
Desi2	4	0	0	4	-0.0404630183371243	0.649766923584481	No significant peaks
Det1	6	0	0	6	-0.0372700924835357	0.747895469288297	No significant peaks
Deup1	8	0	0	8	-0.0734985786391988	0.3929707158043	No significant peaks
Dexi	7	0	0	7	-0.0308475097576827	0.459670380521393	No significant peaks
Dffa	1	0	0	1	-0.056919574814693	0.769424448442681	No significant peaks
Dffb	2	0	0	2	-0.0794482699647729	0.498783020885779	No significant peaks
Dgat1	2	0	0	2	-0.0990856585260997	0.589716315283787	No significant peaks
Dgat2	6	0	0	6	-0.0795353000506086	0.376967043768434	No significant peaks
Dgat2l6	3	0	0	3	0.0078902489097638	0.983938526321261	No significant peaks
Dgcr2	8	0	0	8	-0.0448833023031164	0.712734181557686	No significant peaks
Dgcr6	10	0	0	10	-0.0204536678038997	0.532794639940795	No significant peaks
Dgcr8	4	0	0	4	-0.0147611291848965	0.777672064914656	No significant peaks
Dgka	3	0	0	3	-0.152159636500414	0.395688043792726	No significant peaks
Dgkb	28	3	0	25	0.211232425541551	4.29384606599052e-10	Has UP peak(s)
Dgkd	12	0	0	12	0.00802026304762453	0.408378874353831	No significant peaks
Dgke	2	0	0	2	-0.000715829156833865	0.969219183923962	No significant peaks
Dgkg	18	2	0	16	0.217681395725065	8.09216004475558e-06	Has UP peak(s)
Dgkh	22	0	0	22	-0.0408078149187878	0.404386522910954	No significant peaks
Dgki	60	1	1	58	-0.0233435991101605	0.00130849955832757	Has UP peak(s)
Dgkk	4	0	0	4	-0.0356407605084231	0.85776861985996	No significant peaks
Dgkq	6	0	0	6	-0.0841581580023535	0.125890310344978	No significant peaks
Dgkz	20	0	0	20	-0.0247827947258516	0.416698867093504	No significant peaks
Dglucy	15	3	0	12	0.366254301995174	5.75738725188213e-07	Has UP peak(s)
Dguok	7	0	0	7	0.0021124128866984	0.672028636542371	No significant peaks
Dhcr24	6	0	0	6	-0.0168450381378235	0.780262164343017	No significant peaks
Dhcr7	6	0	0	6	-0.0311025508921175	0.695594282281443	No significant peaks
Dhdds	4	0	0	4	0.00661296318061552	0.965212004097492	No significant peaks
Dhdh	2	0	0	2	-0.0703659101737417	0.608832790323834	No significant peaks
Dhh	2	0	0	2	-0.220695856321796	0.183131550661905	No significant peaks
Dhodh	6	0	0	6	-0.0248274119492805	0.690213527938874	No significant peaks
Dhps	2	0	0	2	-0.0363432801440145	0.832003940802248	No significant peaks
Dhrs1	6	0	0	6	-0.0501458365546536	0.323495336516207	No significant peaks
Dhrs11	2	0	0	2	-0.167288546832868	0.27592064350521	No significant peaks
Dhrs13	1	0	0	1	-0.0536765991119712	0.796865180495674	No significant peaks
Dhrs2	23	5	0	18	0.365096731307214	3.89453236721665e-09	Has UP peak(s)
Dhrs3	13	0	0	13	-0.00653400820740911	0.697660155209935	No significant peaks
Dhrs4	7	0	0	7	-0.0312284407874196	0.55249062225253	No significant peaks
Dhrs7	6	0	0	6	-0.0617965404951682	0.73975443222455	No significant peaks
Dhrs7b	5	0	0	5	-0.036204260673351	0.503690535372526	No significant peaks
Dhrs7c	6	0	0	6	-0.0685754091320159	0.708134727820596	No significant peaks
Dhrs9	11	0	0	11	-0.0338894273952272	0.471082222028157	No significant peaks
Dhrsx	3	0	0	3	-0.0130971227652523	0.807202497867103	No significant peaks
Dhtkd1	6	0	0	6	-0.231514083359426	0.0537486949246787	No significant peaks
Dhx15	1	0	0	1	-0.0271759256154615	0.898313036053326	No significant peaks
Dhx16	5	0	0	5	0.0347747869527559	0.466763274908059	No significant peaks
Dhx29	2	0	0	2	-0.00742466528954761	0.949028650302726	No significant peaks
Dhx30	6	0	0	6	-0.0360938246355172	0.63159527016375	No significant peaks
Dhx32	16	0	0	16	0.0358586136646695	0.306067274883315	No significant peaks
Dhx33	3	0	0	3	-0.0625708055366314	0.435210238860865	No significant peaks
Dhx34	12	0	0	12	-0.0433092177354732	0.308143300224531	No significant peaks
Dhx35	92	2	2	88	-0.043205678771006	0.00510420812149129	Has UP peak(s)
Dhx36	4	0	0	4	-0.0148398800742237	0.714976913608714	No significant peaks
Dhx37	11	0	0	11	-0.0755901044449038	0.199336477718684	No significant peaks
Dhx38	10	0	0	10	0.00677060258226044	0.744708976827183	No significant peaks
Dhx40	7	0	0	7	0.060427396720834	0.887661537459182	No significant peaks
Dhx57	2	0	0	2	0.0113194496617972	0.994521966942886	No significant peaks
Dhx58	5	0	0	5	-0.0974523987487627	0.396222513303373	No significant peaks
Dhx8	4	0	0	4	-0.0661467684369181	0.699191009073414	No significant peaks
Dhx9	2	0	0	2	-0.0672250915091158	0.638970308196465	No significant peaks
Diablo	3	0	0	3	-0.0391463235676309	0.666631211469107	No significant peaks
Diaph1	12	0	0	12	0.020450896405211	0.433307792239089	No significant peaks
Diaph2	25	7	0	18	0.662769974779217	7.26196141094401e-15	Has UP peak(s)
Diaph3	58	4	0	54	0.105279995985061	3.24309775607862e-06	Has UP peak(s)
Dicer1	41	0	0	41	-0.0492980847735156	0.0700660225579497	No significant peaks
Dido1	7	0	0	7	-0.0446411300255563	0.442401067153637	No significant peaks
Dimt1	2	0	0	2	0.00673808082363643	0.924383670440311	No significant peaks
Dio1	6	2	0	4	0.28301392726754	0.013602442778144	Has UP peak(s)
Dio2	32	8	0	24	0.703045093560178	2.53756247083958e-09	Has UP peak(s)
Dio3	5	0	0	5	-0.00384159706074937	0.848664373905819	No significant peaks
Dio3os	12	0	0	12	-0.0415247816356587	0.26162429646881	No significant peaks
Dip2a	20	0	0	20	-0.02977102982806	0.434281194224701	No significant peaks
Dip2b	25	0	1	24	-0.0872317895983705	0.0256564336920788	Has DOWN peak(s) only
Dip2c	23	0	0	23	-0.0736082767618376	0.14045818531944	No significant peaks
Dipk1a	3	0	0	3	-0.0280436177801784	0.922161976412468	No significant peaks
Dipk1b	2	0	0	2	-0.0535699224597328	0.553348047347051	No significant peaks
Dipk1c	3	0	0	3	-0.0100565381392436	0.968989705539487	No significant peaks
Dipk2a	61	19	0	42	0.5956825673582	2.07921133963706e-15	Has UP peak(s)
Dipk2b	3	1	0	2	1.91160372912691	1.85518199002786e-10	Has UP peak(s)
Diras1	3	0	0	3	-0.0015192710675427	0.872644315447974	No significant peaks
Diras2	48	7	0	41	0.319568848242364	1.54481652796919e-10	Has UP peak(s)
Dis3	4	0	0	4	-0.0628037475659808	0.367792188619834	No significant peaks
Dis3l	7	0	0	7	-0.0090024857970051	0.747874412724952	No significant peaks
Dis3l2	7	0	0	7	-0.0938001371916646	0.123027415433931	No significant peaks
Disc1	66	1	1	64	-0.0275982230870264	0.0365304652457986	Has UP peak(s)
Disp1	40	0	0	40	-0.0322274566135785	0.0611853809018735	No significant peaks
Disp2	5	0	0	5	-0.0981787978619912	0.441992312997223	No significant peaks
Disp3	45	1	0	44	-0.000457693181839085	0.00545251469000344	Has UP peak(s)
Dixdc1	7	0	0	7	0.00387371982662638	0.864559218901738	No significant peaks
Dkc1	1	0	0	1	-0.0014168497184919	1	No significant peaks
Dkk1	2	0	0	2	-0.000326010293382249	0.897189534718919	No significant peaks
Dkk2	26	2	0	24	0.130139767726274	0.00150995792454723	Has UP peak(s)
Dkk3	25	1	3	21	-0.230136136401157	1.51006591631314e-05	Has UP peak(s)
Dkk4	4	0	0	4	-0.0109694052330991	0.789786881674527	No significant peaks
Dkkl1	2	0	0	2	-0.0028796102168018	0.89151216984758	No significant peaks
Dlat	2	0	0	2	-0.0786225996545417	0.599599288927569	No significant peaks
Dlc1	43	2	0	41	0.064002598310847	0.00073176271012815	Has UP peak(s)
Dld	1	0	0	1	0.00673724705373515	0.978765522344508	No significant peaks
Dlec1	11	0	0	11	0.0114001211758271	0.693985392853163	No significant peaks
Dleu2	23	0	0	23	-0.0544952277403705	0.502329885645847	No significant peaks
Dleu7	1	0	0	1	-0.034478686930281	0.887263614426803	No significant peaks
Dlg1	10	2	0	8	0.373225718227287	0.0047702849230458	Has UP peak(s)
Dlg2	106	41	0	65	0.809287641690165	1.77528273891805e-22	Has UP peak(s)
Dlg3	7	0	0	7	-0.0175934520575402	0.861529788581317	No significant peaks
Dlg4	6	0	0	6	0.00546620985058524	0.782164707655249	No significant peaks
Dlg5	34	0	2	32	-0.113437682969304	0.011063785758495	Has DOWN peak(s) only
Dlgap1	91	6	0	85	0.112463224408036	0.000189640181083551	Has UP peak(s)
Dlgap2	149	13	0	136	0.112464619329029	7.62083537055783e-07	Has UP peak(s)
Dlgap3	11	0	0	11	-0.0349206090416785	0.474637592833319	No significant peaks
Dlgap4	45	0	5	40	-0.20821691556679	1.70089969793223e-07	Has DOWN peak(s) only
Dlgap5	3	0	0	3	0.00136097130961073	0.921345380091709	No significant peaks
Dlk1	28	0	0	28	-0.0240887676238808	0.397808302418409	No significant peaks
Dlk2	3	0	0	3	-0.0346207971064618	0.694934619173527	No significant peaks
Dll1	16	0	0	16	0.0210402004460841	0.549687579103089	No significant peaks
Dll3	4	0	0	4	-0.0297324754774211	0.881836160840271	No significant peaks
Dll4	4	0	0	4	-0.0598551947479718	0.376235238705385	No significant peaks
Dlst	2	0	0	2	-0.0025292470396017	0.942690814799609	No significant peaks
Dlx1	2	0	0	2	-0.0140931132210874	0.933786361511284	No significant peaks
Dlx1as	1	0	0	1	-0.0644469738281872	0.728642408572403	No significant peaks
Dlx2	13	0	0	13	0.00046311120523445	0.619522768133183	No significant peaks
Dlx3	8	0	0	8	-0.104680769853868	0.185787305552585	No significant peaks
Dlx4	14	0	0	14	-0.0273370318665805	0.31753808408322	No significant peaks
Dlx4os	3	0	0	3	-0.0602444676059674	0.588799179870344	No significant peaks
Dlx5	5	0	0	5	-0.00654218493566932	0.66454539365805	No significant peaks
Dlx6	1	0	0	1	0.000333431573388128	0.999308244763319	No significant peaks
Dlx6os1	13	0	0	13	-0.00262420654838299	0.44103320145668	No significant peaks
Dlx6os2	1	0	0	1	0.0534258695356797	1	No significant peaks
Dmac1	24	11	0	13	1.08206520523453	1.4182783520946e-24	Has UP peak(s)
Dmac2	1	0	0	1	-0.0415858945215515	0.82552864877532	No significant peaks
Dmap1	5	0	0	5	0.00331951592048682	0.700025882504444	No significant peaks
Dmbt1	20	0	0	20	-0.0265378594644158	0.250636968645331	No significant peaks
Dmbx1	13	1	0	12	0.162867481968843	0.00014541781638421	Has UP peak(s)
Dmc1	3	0	0	3	0.0719932795190552	0.784017143030853	No significant peaks
Dmd	26	4	0	22	0.298836697611875	1.05516134479837e-07	Has UP peak(s)
Dmgdh	4	0	0	4	-0.0835588605522739	1	No significant peaks
Dmkn	5	0	0	5	-0.0635841529701055	0.740462268166629	No significant peaks
Dmp1	4	0	0	4	-0.0476081106768376	0.522206404676139	No significant peaks
Dmpk	5	0	0	5	-0.00370058180944974	0.838432245453096	No significant peaks
Dmrt1	8	0	0	8	-0.000840102189845876	0.821546561495922	No significant peaks
Dmrt1i	7	0	0	7	-0.155622657649369	0.0633116095515479	No significant peaks
Dmrt2	23	1	0	22	0.0416712707298079	0.0220667245456885	Has UP peak(s)
Dmrt3	18	0	0	18	-0.0210477266185517	0.263127801433594	No significant peaks
Dmrta1	8	0	0	8	0.00796736277142624	0.625903615564405	No significant peaks
Dmrta2	19	0	0	19	-0.0172849075776207	0.490039644589547	No significant peaks
Dmrtb1	18	0	0	18	0.00217088455749036	0.435078403748402	No significant peaks
Dmrtc1b	3	0	0	3	0.0136212962932488	0.761624840298367	No significant peaks
Dmrtc1c2	1	0	0	1	-0.0488231927478535	1	No significant peaks
Dmrtc2	1	0	0	1	-0.143698528224481	0.524376366987367	No significant peaks
Dmtf1	5	0	0	5	0.00657739318953075	0.853444743406811	No significant peaks
Dmtn	10	0	0	10	-0.0592136798775329	0.470589872317117	No significant peaks
Dmwd	3	0	0	3	-0.060178067469097	0.511385804918536	No significant peaks
Dmxl1	3	0	0	3	0.0249653908422696	0.81358985148666	No significant peaks
Dmxl2	4	0	0	4	0.0391211761107492	0.471242658447892	No significant peaks
Dna2	4	0	1	3	-0.385127245156109	0.00596205749601289	Has DOWN peak(s) only
Dnaaf1	1	0	0	1	0.331448082925759	0.281241089562746	No significant peaks
Dnaaf10	1	0	0	1	0.0656050319340767	0.79978458087742	No significant peaks
Dnaaf11	6	0	0	6	0.039078699581333	0.216922484180624	No significant peaks
Dnaaf3	1	0	0	1	0.0130490851958216	0.962670951141568	No significant peaks
Dnaaf4	2	0	0	2	-0.0535087667618322	0.939782795655211	No significant peaks
Dnaaf5	5	0	0	5	-0.0337316319023121	0.360588066376524	No significant peaks
Dnaaf6	1	0	0	1	-0.0250787011478301	0.924753821291908	No significant peaks
Dnaaf6rt	4	1	0	3	0.31072583314957	0.0029283995526364	Has UP peak(s)
Dnaaf8	6	0	0	6	-0.0593840840377612	0.607358648721641	No significant peaks
Dnaaf9	7	0	0	7	-0.0144974560501322	0.404337540952635	No significant peaks
Dnah1	12	0	0	12	-0.00394959597230017	0.502109195746928	No significant peaks
Dnah10	18	0	0	18	0.0124780578065426	0.289216349059357	No significant peaks
Dnah11	42	11	0	31	0.562160630059252	2.65764563144543e-20	Has UP peak(s)
Dnah12	6	0	0	6	0.00184813873438349	0.740762384575007	No significant peaks
Dnah17	34	0	0	34	-0.019111291002648	0.276932071894334	No significant peaks
Dnah2	23	0	0	23	0.0216233064716856	0.210182905211959	No significant peaks
Dnah3	7	0	0	7	-0.0381945035330744	0.168272499661655	No significant peaks
Dnah5	49	4	0	45	0.178331012007764	4.17274391728178e-09	Has UP peak(s)
Dnah6	14	0	0	14	-0.0179345924687865	0.742859914549694	No significant peaks
Dnah7a	3	0	1	2	-0.344568175357615	0.0393489108770216	Has DOWN peak(s) only
Dnah7b	12	0	0	12	-0.00518440676830898	0.414604175723837	No significant peaks
Dnah7c	6	0	0	6	0.0304234741058645	0.987680795126533	No significant peaks
Dnah8	29	0	0	29	-0.0702235467089859	0.0824145855465167	No significant peaks
Dnah9	27	0	0	27	-0.0187243006516076	0.650868135096716	No significant peaks
Dnai1	14	0	0	14	-0.0183578180329157	0.526883665860111	No significant peaks
Dnai2	14	0	0	14	-0.0326555451573385	0.18880947434459	No significant peaks
Dnai3	11	0	0	11	0.0192648959430921	0.795786171790821	No significant peaks
Dnai4	2	0	0	2	-0.0941410611454162	0.927219648784567	No significant peaks
Dnai7	2	0	0	2	-0.146410156645117	0.95837407824309	No significant peaks
