gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Cbll1	0.0439898422441115	-0.0528151366655761	0.0968049789096876	Q4: mC up/hmC dn	-0.114044811571873	0.534590655717203	269.859189298803	0	0	0	0.071097	1.224353	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Bdnf	0.0543204354876967	-0.0424527140403388	0.0967731495280355	Q4: mC up/hmC dn	-1.36238643186776	6.9961251600885e-12	329.854532109525	-2	0	2	0.679255	0.62807	quantifiable	0	1	Lost Only	Bivalent_Promoter	4	0	MeCP2 Up Only	TRUE
Yod1	0.0614719766471763	-0.0352990190612692	0.0967709957084455	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.370748	0.450531	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Fam207a	0.0662207086707657	-0.0305255026312875	0.0967462113020532	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cox6a1	0.0653796561200791	-0.0313461427166996	0.0967257988367786	Q4: mC up/hmC dn	-0.154753083570735	0.568171394750481	220.749023807298	0	0	0	-0.148252	-0.201049	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cdc42ep2	0.0458119349888702	-0.0509111529215931	0.0967230879104632	Q4: mC up/hmC dn	-0.33908150274392	0.268671991003525	44.0375632649972	-1	0	1	-0.176417	0.1763	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Lrig1	0.059110951797504	-0.0376019475701025	0.0967128993676065	Q4: mC up/hmC dn	-0.110564974422482	0.282712392208823	1496.57266645298	-1	0	1	0.38378	0.699254	quantifiable	0	1	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Chrnb2	0.0671055507379485	-0.0296042786169018	0.0967098293548503	Q4: mC up/hmC dn	-0.391299429088471	0.00578353885789268	464.610775120769	0	0	0	0.171773	0.665271	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dipk1a	0.0553325107026453	-0.0413572116985506	0.0966897224011959	Q4: mC up/hmC dn	-0.107627018245655	0.540397683824947	558.005374912548	-1	0	1	0.109361	0.441972	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
B3gat2	0.0590870392469967	-0.0374461283914315	0.0965331676384281	Q4: mC up/hmC dn	-0.582353175939614	2.78639616379013e-13	387.684198361824	-2	0	2	0.707275	0.353671	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cog5	0.0707680919978579	-0.0257557532476129	0.0965238452454708	Q4: mC up/hmC dn	-0.67694020788921	4.95857346145425e-18	1369.75083465181	0	0	0	1.268975	1.415559	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Zcchc2	0.0606411013978103	-0.0358667798634588	0.0965078812612691	Q4: mC up/hmC dn	-0.37299188080875	6.68922666441498e-10	770.128433149433	0	0	0	0.466427	0.797946	quantifiable	0	1	Lost Only	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Ogfrl1	0.0671009247743439	-0.029369056856559	0.0964699816309029	Q4: mC up/hmC dn	-0.735425198568218	2.11162438102653e-23	811.773521071108	-1	0	1	0.777191	1.24536	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Timp4	0.0736918462592843	-0.0226154108690554	0.0963072571283397	Q4: mC up/hmC dn	NA	NA	NA	-4	0	4	0.918952	0.088708	quantifiable	0	4	Lost Only	Other	3	0	MeCP2 Up Only	FALSE
Snx32	0.042502495706143	-0.0538015799177018	0.0963040756238447	Q4: mC up/hmC dn	-0.0424877436122095	0.910061341360638	303.05775547636	0	0	0	-0.169462	0.365564	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Tbc1d8	0.063403667749132	-0.0328946475926329	0.0962983153417648	Q4: mC up/hmC dn	-0.226391366802478	0.00249586595604415	1324.25221244471	-2	0	2	0.259136	0.588315	quantifiable	1	1	Both	Active_Promoter	0	0	No MeCP2	FALSE
Cdiptos	0.0580422550354751	-0.0382359377920048	0.0962781928274799	Q4: mC up/hmC dn	0.371351807236797	0.181054158233627	40.8077648784792	0	0	0	-0.248188	-0.002126	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
2700081O15Rik	0.0358096854234269	-0.0604253052063475	0.0962349906297744	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rab3c	0.0666355712797881	-0.0295528251613761	0.0961883964411642	Q4: mC up/hmC dn	-0.953198982830627	4.02736587520129e-12	2973.58305536667	-5	0	5	0.833704	1.161678	quantifiable	0	6	Lost Only	Active_Promoter	6	0	MeCP2 Up Only	FALSE
Aftph	0.0493746573639635	-0.0467404099825873	0.0961150673465508	Q4: mC up/hmC dn	-0.0101066334379105	0.967328533468055	967.885966446467	0	0	0	-0.108835	-0.389795	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Raly	0.0559227325950991	-0.0401442228801068	0.0960669554752059	Q4: mC up/hmC dn	NA	NA	NA	1	1	0	0.061046	0.196022	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Supt4a	0.0466284306604495	-0.0493483269417231	0.0959767576021726	Q4: mC up/hmC dn	0.0158698548518171	0.978035342036486	91.2962099412915	0	0	0	-0.192098	0.573252	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Apln	0.0596459799861925	-0.0362716846437842	0.0959176646299767	Q4: mC up/hmC dn	-0.788020257338801	0.000309170017093928	44.5346804817216	-2	0	2	0.360889	0.382833	quantifiable	0	2	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Tdp2	0.0533409122746545	-0.0425256277714628	0.0958665400461173	Q4: mC up/hmC dn	0.0655123909988216	0.787055010772378	181.016783069416	0	0	0	0.241839	0.88362	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfp398	0.0551748271651163	-0.040679052295784	0.0958538794609003	Q4: mC up/hmC dn	-0.258762447888267	0.00173513782445014	645.127124019165	0	0	0	-0.034653	0.789039	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rabl6	0.0593703853659692	-0.0364777156521981	0.0958481010181672	Q4: mC up/hmC dn	0.0642215710746468	0.746442757582807	1124.94370088827	-1	0	1	-0.389839	0.448003	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Scrn1	0.0624226166693127	-0.0333423567531049	0.0957649734224176	Q4: mC up/hmC dn	-0.0733221056483461	0.451874065996282	2492.90443562403	0	0	0	0.146738	0.745484	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Mblac2	0.0461884904554573	-0.0495164405319485	0.0957049309874058	Q4: mC up/hmC dn	-0.460116616514472	0.00072378956614132	211.718146989833	0	0	0	0.211793	1.062246	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dnaja1	0.0530172557565732	-0.0426379480030243	0.0956552037595975	Q4: mC up/hmC dn	0.00865628642503705	0.981543058497904	699.067785577249	0	0	0	-0.049138	0.568961	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Pspn	0.0546467686002717	-0.0409842624535388	0.0956310310538106	Q4: mC up/hmC dn	0.162112384946197	0.917887166033909	4.79967746193517	0	0	0	0.778069	0.330963	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hyal1	0.075060074966161	-0.0205513199540164	0.0956113949201775	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.644052	0.350986	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Armcx5	0.0554011240282621	-0.0402039786391302	0.0956051026673923	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.263714	0.149539	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
AC160405.1	0.045997212668601	-0.0495971736266052	0.0955943862952062	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
1700025G04Rik	0.0628224610672886	-0.0327439834859851	0.0955664445532737	Q4: mC up/hmC dn	-0.0269489510494217	0.950143080149097	4518.72865914331	-1	1	2	0.256093	0.382408	quantifiable	2	4	Both	Active_Promoter	3	1	MeCP2 Both	FALSE
Alkbh6	0.0616611827197165	-0.0338969597030797	0.0955581424227962	Q4: mC up/hmC dn	-0.157102519828839	0.360095391494502	156.968646062813	0	0	0	-0.0818	-0.02468	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Csnk2b	0.051784196095783	-0.0437449531949332	0.0955291492907162	Q4: mC up/hmC dn	0.0630631303693205	0.804357223634609	209.960269157051	0	0	0	0.02723	0.087988	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Negr1	0.0564542114079826	-0.0390463753999012	0.0955005868078838	Q4: mC up/hmC dn	0.039889948048283	0.928263500464551	39028.9992353889	2	3	1	0.223162	0.32058	quantifiable	3	8	Both	Active_Promoter	0	0	No MeCP2	FALSE
Hsf1	0.0467033052191118	-0.0487950288701304	0.0954983340892422	Q4: mC up/hmC dn	0.0415682935491623	0.89838934320281	408.942533509666	0	0	0	-0.134909	0.448213	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cdkn2aip	0.0408874694799807	-0.0546006488025118	0.0954881182824925	Q4: mC up/hmC dn	0.0816309631972316	0.868121997254081	84.3235460112411	0	0	0	0.847443	0.9837	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Irs2	0.0630049814680861	-0.0324623645637033	0.0954673460317895	Q4: mC up/hmC dn	-0.131749371108837	0.51998522468314	719.419516827917	0	1	1	0.088734	0.31158	quantifiable	0	1	Lost Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
C1galt1c1	0.0474875993269586	-0.0479683979562467	0.0954559972832053	Q4: mC up/hmC dn	-0.176073824441465	0.440998100192146	91.9403986241559	0	0	0	0.527902	0.873857	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tbl1xr1	0.0543869649945202	-0.0410678650691114	0.0954548300636316	Q4: mC up/hmC dn	-0.10408114802705	0.47714716334163	1785.80762398071	0	0	0	0.283783	0.767998	quantifiable	0	0	No Change	Active_Promoter	8	0	MeCP2 Up Only	FALSE
Zfp292	0.0528783895496215	-0.0424737061629275	0.095352095712549	Q4: mC up/hmC dn	0.000999860967920329	0.997618532986226	2067.69698898439	0	0	0	-0.150866	0.870289	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Osgin2	0.0570846335236097	-0.0382183720256193	0.095303005549229	Q4: mC up/hmC dn	-0.146179180517943	0.463274730791947	185.617361297417	0	0	0	0.703366	0.967278	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Skp1a	0.0488552828091103	-0.0464462207236401	0.0953015035327505	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Pcsk2	0.0510667620946965	-0.0442277833703735	0.09529454546507	Q4: mC up/hmC dn	-0.369533879671848	0.0216347747959742	3877.9614425345	0	0	0	0.081884	0.404605	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Zc3h7b	0.0519470547834107	-0.0433112651849157	0.0952583199683263	Q4: mC up/hmC dn	-0.0216211445201429	0.923868826807904	1024.73359019479	0	0	0	-0.312562	0.320087	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dhx32	0.0708322514064931	-0.0244193748925094	0.0952516262990025	Q4: mC up/hmC dn	-0.422497290890059	1.60090009024831e-07	328.042408770376	3	3	0	0.188656	0.58848	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Usp46	0.0666375446029002	-0.0285914740414081	0.0952290186443083	Q4: mC up/hmC dn	-0.232340387502289	4.35139054049456e-05	799.04533044473	-2	0	2	0.376664	0.858139	quantifiable	3	0	Gained Only	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Cdh15	0.0758162092878805	-0.0193560340971021	0.0951722433849826	Q4: mC up/hmC dn	NA	NA	NA	1	1	0	0.24501	0.462588	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Nr1d2	0.0560662947127086	-0.0390196079688873	0.0950859026815959	Q4: mC up/hmC dn	0.147695042631197	0.263349324514557	1651.37689066163	0	0	0	-0.074945	0.569505	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Natd1	0.0708078122252785	-0.0242406759842252	0.0950484882095037	Q4: mC up/hmC dn	-0.1772456190413	0.481371385752297	161.198914010818	-1	0	1	-0.010265	0.55008	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Fmnl1	0.0684851874559701	-0.0265373205257389	0.095022507981709	Q4: mC up/hmC dn	-0.604978730516097	1.98362182033329e-06	455.559645028645	0	0	0	0.096354	0.383985	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Mul1	0.057561318793712	-0.0374609847076168	0.0950223035013288	Q4: mC up/hmC dn	-0.0526465457371976	0.865985924115027	175.650208532371	0	0	0	-0.463123	0.150351	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Abca2	0.0632284652788657	-0.0317642650982527	0.0949927303771184	Q4: mC up/hmC dn	-0.253695529609819	0.16439915765495	2532.33704449739	0	0	0	-0.103007	0.400313	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ndufb3	0.0644232450679526	-0.0305633033221635	0.0949865483901161	Q4: mC up/hmC dn	0.0162523777704336	0.976056621122975	82.2078335206859	0	0	0	0.12593	0.49964	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gdi2	0.0576856800662608	-0.0372998309251874	0.0949855109914482	Q4: mC up/hmC dn	-0.0475398095769903	0.813718330673347	733.027174581589	0	0	0	-0.224015	0.275226	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Amigo3	0.048979630630508	-0.0459335156426136	0.0949131462731217	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.146228	-0.252201	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tpk1	0.0514645629158759	-0.0434484162094557	0.0949129791253316	Q4: mC up/hmC dn	-0.604285736774829	2.03741594327887e-08	1022.32655972915	-3	0	3	0.472551	0.89896	quantifiable	0	2	Lost Only	Other	1	0	MeCP2 Up Only	TRUE
Bcl2l2	0.0482719125077392	-0.0466369503256427	0.094908862833382	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	0.374558	0.699356	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dynlt1a	0.0722101802654626	-0.0226695702126834	0.0948797504781459	Q4: mC up/hmC dn	-0.530484625093212	0.11932658895905	33.2439779721732	0	0	0	0.274333	0.541061	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Ppp6r1	0.0584080833447165	-0.0364370819792687	0.0948451653239852	Q4: mC up/hmC dn	0.0164144981134196	0.970757445861477	670.453403536565	0	0	0	-0.309724	-0.091127	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Rimkla	0.0608227144786019	-0.0340179338414545	0.0948406483200563	Q4: mC up/hmC dn	-0.379636795824033	0.00423166999996719	275.286426186299	0	0	0	0.130496	0.327374	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Rmnd5a	0.0600994142136936	-0.0347025839781288	0.0948019981918224	Q4: mC up/hmC dn	0.136510407855295	0.196635840505822	1610.74646453248	0	0	0	0.290507	0.456905	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gpr75	0.0500430806926796	-0.0447491227448431	0.0947922034375227	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	-0.081093	0.208158	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Hspa9	0.0549139338128578	-0.0398289659706754	0.0947428997835332	Q4: mC up/hmC dn	0.0945335667425731	0.653267474262145	742.681515343468	0	0	0	-0.169853	0.125922	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mtss2	0.049687329103697	-0.0450021604995427	0.0946894896032397	Q4: mC up/hmC dn	0.0049897438529298	0.985418031184355	3018.0309531398	1	2	1	-0.399992	0.18826	quantifiable	2	2	Both	Active_Promoter	0	0	No MeCP2	FALSE
Syt9	0.0630426227206178	-0.0315932070668333	0.0946358297874511	Q4: mC up/hmC dn	-0.373133382412004	0.000126451249463643	2588.75715409026	0	0	0	0.396983	0.558657	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Akap1	0.0532315260682459	-0.0413926958036109	0.0946242218718568	Q4: mC up/hmC dn	-0.301158202038561	0.101241372303781	189.226852423917	0	0	0	0.129572	0.499345	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nsmce4a	0.0513279921570342	-0.0430650789165116	0.0943930710735458	Q4: mC up/hmC dn	NA	NA	NA	-2	0	2	0.192673	0.630328	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Slc41a1	0.0624512817391863	-0.0318770290204981	0.0943283107596845	Q4: mC up/hmC dn	-0.0625437234790739	0.783534557191878	433.110748784378	0	0	0	-0.004603	0.686734	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
1700086D15Rik	0.0561935637331304	-0.0380686055238199	0.0942621692569503	Q4: mC up/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc22a4	0.0681659114090549	-0.0259784067672443	0.0941443181762993	Q4: mC up/hmC dn	-0.21017129824303	0.00290689762447103	1102.45803078144	0	0	0	0.148619	0.190498	quantifiable	0	1	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Tmem181a	0.0539549140805006	-0.0401254464596347	0.0940803605401353	Q4: mC up/hmC dn	-0.127389104024481	0.273287336006857	477.614193158504	0	0	0	0.190726	0.404798	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Chchd5	0.0545549452303156	-0.0395217580355249	0.0940767032658405	Q4: mC up/hmC dn	-0.389748900557683	0.15592828296695	40.2498977305949	0	0	0	0.76705	0.848335	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Krba1	0.0636278036877589	-0.0304000427237166	0.0940278464114755	Q4: mC up/hmC dn	-0.157712277089961	0.247166111029784	660.639172161265	-1	0	1	0.214014	0.969305	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Fam13a	0.0534915429935786	-0.0405348499183266	0.0940263929119052	Q4: mC up/hmC dn	-0.475844060786847	4.57733281049344e-10	915.645162499799	0	0	0	0.540843	0.921339	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Akirin2	0.0597170917525023	-0.0342008068617082	0.0939178986142105	Q4: mC up/hmC dn	-0.103056743147244	0.611367580544078	495.821651278319	-2	0	2	0.21675	1.023997	quantifiable	0	2	Lost Only	Active_Promoter	0	0	No MeCP2	TRUE
Pcf11	0.0552162460381254	-0.0386623610664442	0.0938786071045696	Q4: mC up/hmC dn	-0.0256739094950557	0.916919322105837	1285.19236183226	0	0	0	-0.209554	0.610947	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Emilin3	0.0600084300052574	-0.0338555695975425	0.0938639996027999	Q4: mC up/hmC dn	0.108772893049195	0.822590953167115	54.8999100008971	1	1	0	0.584586	0.42635	quantifiable	0	1	Lost Only	Other	0	0	No MeCP2	FALSE
Usp30	0.0578855591396502	-0.0359659193900868	0.093851478529737	Q4: mC up/hmC dn	-0.13789347937367	0.524769715496182	181.723650520796	0	0	0	-0.098342	-0.798427	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nfib	0.0700950392548942	-0.0237294096850187	0.0938244489399129	Q4: mC up/hmC dn	-0.568485109590874	8.63968940260698e-12	9412.19005179473	-5	0	5	0.652472	0.226894	quantifiable	0	1	Lost Only	Bivalent_Promoter	7	1	MeCP2 Both	TRUE
Rcbtb1	0.0579357314510653	-0.035883424950961	0.0938191564020264	Q4: mC up/hmC dn	-0.173497770493886	0.112746783021369	622.693436512332	0	0	0	0.286322	1.191652	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dock9	0.0525613787866661	-0.0412154686035687	0.0937768473902348	Q4: mC up/hmC dn	-0.0542895551879522	0.769504132087761	7355.13663795856	0	0	0	0.047211	0.097673	quantifiable	4	0	Gained Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Nxn	0.0633525845195682	-0.0303512823225399	0.093703866842108	Q4: mC up/hmC dn	-0.501984557039995	6.64561501188914e-06	1721.21281229168	-1	0	1	0.038788	0.15441	quantifiable	0	2	Lost Only	Active_Promoter	0	0	No MeCP2	FALSE
Psip1	0.0554496209787184	-0.0382493226700556	0.093698943648774	Q4: mC up/hmC dn	-0.0911298603574118	0.464183990809533	1088.89763977165	0	0	0	0.082272	0.671521	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ndufa5	0.0679702006395229	-0.0257234664899579	0.0936936671294808	Q4: mC up/hmC dn	-0.081917019960089	0.61115080222944	290.381091049633	0	0	0	0.269432	-0.342521	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ccer2	0.0400854545661272	-0.0535841293158028	0.09366958388193	Q4: mC up/hmC dn	0.56931229097497	0.730063629086249	2.43854596353825	0	0	0	-0.286744	-0.388966	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ap3d1	0.0564655008494716	-0.0371147137765423	0.0935802146260138	Q4: mC up/hmC dn	0.0225893336051533	0.948134194030289	953.237574410654	0	0	0	-0.311384	0.062523	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Bola3	0.0626801765263745	-0.030898383066227	0.0935785595926015	Q4: mC up/hmC dn	-0.187918234272599	0.429603560827369	137.119162832386	0	1	1	0.19598	0.431792	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
Riox1	0.0579248582571708	-0.0356395828645914	0.0935644411217622	Q4: mC up/hmC dn	-0.438400242261872	0.423072837162794	15.2894153351995	0	0	0	0.14333	0.361032	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tpd52	0.051823728092392	-0.041726045977984	0.093549774070376	Q4: mC up/hmC dn	-0.271590223504847	6.72818316052583e-05	741.460197942425	0	0	0	0.316227	1.059786	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Pfn1	0.053880716892607	-0.0396437959384275	0.0935245128310345	Q4: mC up/hmC dn	-0.0547688515405104	0.831707899855684	283.584925156625	0	0	0	0.007995	0.107036	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hdhd3	0.0536839952055617	-0.0398110990449494	0.0934950942505111	Q4: mC up/hmC dn	-0.376502659571248	0.496306225208731	31.4655661145102	-2	0	2	0.685402	0.881177	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tmem60	0.0456391256610706	-0.0478417401529817	0.0934808658140523	Q4: mC up/hmC dn	0.0997137080621182	0.761631677005577	77.8801749776858	0	0	0	0.50833	0.816127	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Prune1	0.0683811952275787	-0.02503258680727	0.0934137820348487	Q4: mC up/hmC dn	0.019090112113788	0.95792321317987	331.273959474217	-1	0	1	0.335394	0.473724	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nudt18	0.0485118370881475	-0.0447708823779183	0.0932827194660658	Q4: mC up/hmC dn	-0.088589493219261	0.867177607111363	53.7933871179799	-1	0	1	0.281132	0.446206	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gabrb2	0.0566644561697923	-0.0365916049049594	0.0932560610747518	Q4: mC up/hmC dn	-0.167574927345914	0.598941504030909	8576.69937724016	-1	1	2	0.098443	0.537429	quantifiable	7	2	Both	Active_Promoter	6	0	MeCP2 Up Only	FALSE
Thap12	0.0513288148689317	-0.041912172425028	0.0932409872939597	Q4: mC up/hmC dn	0.0187018927957892	0.948563481157643	257.956568471173	0	0	0	-0.091931	0.424602	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cxxc4	0.0572776699093182	-0.0359442032038692	0.0932218731131873	Q4: mC up/hmC dn	-0.600585855526957	6.863482070986e-12	450.498707043031	1	1	0	0.89725	1.525383	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Epn2	0.0632262798608103	-0.0299835353886226	0.0932098152494328	Q4: mC up/hmC dn	0.0243816420459935	0.888963281734221	2178.88286060931	0	0	0	-0.147851	0.124396	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
