gene	mecp2_mean_fold	mecp2_nearest_fdr	gb_log2fc	mc_diff	hmc_diff	chromatin_state
Micu1	0.105587963572473	0.766017299118922	0.198262	0.0504965304273366	-0.0472407319189318	Active_Promoter
Prkd1	0.105090733472585	0.666357307414706	0.408758	-0.00963708217652492	0.0135888098894974	Repressed_Promoter
Dusp6	0.105038272760566	0.395228645872885	0.474841	0.0398540843100071	-0.0296087766895141	Active_Promoter
Rab11fip5	0.104910749547641	0.955694089939656	0.145221	0.0580450139275284	-0.0273849940715482	Active_Promoter
Cdca7	0.104603232006963	0.917364116657131	0.326759	-0.0152478981727817	0.0106318418384915	Repressed_Promoter
Maf	0.104076815396648	0.992741776176174	0.279353	0.0903221381008704	-0.0505810345207318	Active_Promoter
B4galt6	0.103986068851175	0.98590175599994	0.513954	0.0793670812739087	-0.0430539949059271	Active_Promoter
Kank4	0.103941551902748	0.806853280793953	0.275088	-0.00649473747883367	0.00327436414906931	Repressed_Promoter
Fa2h	0.103917185989146	0.965250597229372	0.162423	0.0797342355123927	-0.0634987391649943	Active_Promoter
Kcnn2	0.103660845348854	0.944432161393472	0.461443	-0.0113268002394981	0.0120633561861538	Other
Ralgapa2	0.103265691494348	0.522206404676139	0.20918	0.0146844413491264	-0.00869697520556209	Active_Promoter
Tshz1	0.10322526256454	1	0.507975	0.057513094425645	-0.0396747321205701	Active_Promoter
Fbxw7	0.103075290964358	0.986803017736951	0.072138	0.0318727442106921	-0.0327542689651153	Active_Promoter
Syt1	0.103015823593182	0.851132586517471	0.703833	0.173138279538543	-0.149653303443115	Active_Promoter
Lig4	0.10273591292099	0.709211022242743	1.237414	0.0168092989720348	-0.0188689394130174	Active_Promoter
Ctsd	0.10259299443599	0.482661867155495	0.123194	0.0529787687968075	-0.0498861647615741	Active_Promoter
Csmd1	0.102520757099969	0.815072011758709	0.460189	-0.0217603486714035	0.0301479880004867	Bivalent_Promoter
Mctp1	0.102314549423481	0.791331469455733	0.492042	0.0418079531402357	-0.0425587354945301	Active_Promoter
Zfp57	0.102082074681401	0.918805253424387	0.154823	-0.0304261846674523	0.0153452150926853	Other
Dab1	0.101920293461202	0.954352183079536	0.363282	0.0142048911345548	0.00158168147102827	Other
Rell2	0.101458035197468	0.658918941434657	0.549469	0.0714507230861446	-0.00205408024747367	Active_Promoter
Plcb1	0.101365307438217	0.00214404108501208	0.348203	-0.00621573354936333	0.0115394431476382	Bivalent_Promoter
Susd6	0.101298354606308	0.418487677662978	0.101567	0.0620499756805546	-0.00440841904989325	Active_Promoter
Bach2	0.101271319328965	0.971040887310419	0.488664	0.042403267348189	-0.0350928844633125	Active_Promoter
Inpp4b	0.101059079389618	0.801440098976196	0.442513	-0.00621367948396367	0.00671794731150502	Active_Promoter
Prdm8	0.101019314254335	0.651034988227385	0.325948	-0.0313266954406289	-0.00953853016119213	Bivalent_Promoter
N6amt1	0.100801214563947	0.973292933295137	0.757109	0.0249176182851549	-0.0128068494968246	Other
Mbp	0.100713702789849	0.89696413201755	0.272401	0.0228648969099965	-0.0190574459598374	Other
Dok5	0.10066696887365	0.989446024832695	0.37233	0.0144699437255335	-0.00957373584544405	Active_Promoter
Spink8	0.100529043860525	0.669877449266585	0.144944	0.0308381472629304	-0.00319917612203418	Other
Clmp	0.100382335384125	0.879626906212804	0.439568	0.0586249762035771	-0.0333639233863841	Active_Promoter
Pias3	0.100037714073773	0.858385015553482	0.243688	0.0244913405312898	-0.0214783994424476	Active_Promoter
Rnf227	0.0993940486694643	0.347105743679988	0.137452	0.118816001819883	-0.0678424361163397	Other
Mrps17	0.0989967800584768	0.675733016638505	0.251351	0.0315473879275299	-0.0148339402662192	Other
Dnajc24	0.0986895668776187	0.942076516571615	0.13512	0.0687466373108868	-0.0587589671653511	Active_Promoter
Rgs20	0.098454070610191	0.894750645820643	0.231121	0.00617118352699897	-0.0134074702237045	Active_Promoter
Mcu	0.0982585092657566	0.591025154541872	0.377947	0.142137210855473	-0.0944174928500678	Active_Promoter
Rgs7bp	0.0980611539238238	0.979328445252445	0.475101	0.0571623886366935	-0.0295400628034998	Active_Promoter
Ddx20	0.0979161677338254	0.687234695766068	0.489058	0.0455659407110879	-0.0271974333607299	Other
Thbs2	0.0979158081933909	0.00497174780061479	0.70501	-0.0110965552011796	0.0313737316389562	Repressed_Promoter
Dnajc4	0.097909326846895	0.607057437860509	0.328235	0.0322502194416858	-0.00489719869008544	Other
Tcf12	0.0977106921287077	1	0.017178	0.0293017245223524	-0.0348102401269182	Active_Promoter
Fam13a	0.097107602383287	0.865457422463532	0.540843	0.0534915429935786	-0.0405348499183266	Active_Promoter
Thsd4	0.0970088118002017	0.383196355796539	0.010157	-0.00716851097911453	0.0046502476997408	Other
Dscaml1	0.0964391123912885	0.924325883982503	0.167647	0.0453938487204033	-0.0362351829836499	Active_Promoter
Hs6st2	0.0959722352360426	0.880043430185915	0.275714	-0.0108486834395273	0.0101919843984948	Bivalent_Promoter
Dcps	0.0957105538844961	0.982498295066816	0.080454	0.0212471778611086	-0.01071591881943	Active_Promoter
Wdr17	0.0951856553011799	0.962672516937774	0.503373	-0.0133871886814699	-0.001094421930284	Other
Sgcd	0.094826083120223	0.988948878588939	0.116906	-0.00667032487832209	0.0113464838069836	Repressed_Promoter
Taar5	0.094190786277537	0.651823479059531	0.60303	0.0757618965355861	-0.0440562176617755	Other
Ercc6l2	0.093977571968293	0.53265812523319	0.086758	0.0155643418485488	-0.0186130561668165	Other
Dab2ip	0.0934606398981547	0.798229306012559	0.10515	0.0386447012673928	-0.00252180459580892	Active_Promoter
Cacna2d1	0.0932540388815363	0.884882100165718	0.473947	0.0279304168716006	-0.0208135902360506	Active_Promoter
Hyal2	0.0931966207394652	0.98165303224225	0.46092	0.0466479756447364	-0.0388323087379129	Active_Promoter
Lpar5	0.0930984670846782	1	0.548648	0.0327798035542121	-0.0229376983260174	Other
Vac14	0.0930937074346356	0.818441445399369	0.307176	0.0504318174696946	-0.0147005142923484	Active_Promoter
Pcna	0.0926615502548406	0.633357362532864	1.063273	0.0637426839783267	0.0012282491785944	Active_Promoter
Bpgm	0.0925907326207123	0.824980627390831	0.22796	0.0467590667086082	-0.0368746337506934	Active_Promoter
Smyd3	0.0922312969137971	0.96150346057728	0.244546	0.0193401441360632	-0.0129474098355549	Active_Promoter
Lima1	0.0922132546548962	0.997677404756085	0.205743	0.0193599016592787	-0.0161198041336233	Other
Cetn3	0.0921664849713875	0.861921318157818	0.718779	0.0598263797145717	-0.0459877157512041	Active_Promoter
Papss1	0.0919010509093018	0.850114758112865	0.11611	0.040459300338959	-0.0346970196395548	Active_Promoter
Pard3	0.0917344687456415	1	0.320554	-0.0192521074417822	0.020432042269342	Bivalent_Promoter
Nol4	0.0915110642455973	0.945883124879643	0.471771	0.0222636247857255	-0.025371112896474	Active_Promoter
Zfp710	0.0913286509779566	0.982197343871716	0.153302	0.034880051309365	-0.0362364450536054	Other
Runx2	0.0911807811633817	0.864424316153896	0.097442	-0.00295606673197579	0.000769493850110117	Other
Cwc15	0.0911655241309182	0.6667021563838	0.162528	0.0142626207088621	-0.0213162238608705	Active_Promoter
Kbtbd11	0.090927114884734	0.980672234280251	0.08824	0.0504140872620712	-0.0149006588859654	Active_Promoter
Zdhhc22	0.090906461121934	0.351323831340017	0.141471	-0.0260370044831213	0.00658362515273608	Other
Magee2	0.0908364879775875	1	0.788993	-0.0865769393109643	0.0225422175033104	Repressed_Promoter
Tmem106b	0.0907919595011573	0.777042107669087	0.207384	0.0229956491182775	-0.0256530555454505	Active_Promoter
Elf5	0.0907840812046207	0.99420975972609	0.134369	-0.00913483981280261	0.00251649492778075	Other
Pkib	0.0905229970644146	0.90886425190884	0.56973	0.111491249913283	-0.0681481706005901	Active_Promoter
Cplx2	0.0903935992080824	0.811701253021131	0.09757	0.10841400722995	-0.0300098748895779	Active_Enhancer
Cwc27	0.0901663046983975	0.646671616161728	0.584528	0.0326886979688398	-0.0267575564114482	Active_Promoter
Fat4	0.0901529284587259	0.10169883422331	0.071612	-0.00571041247333948	0.00720987691343168	Repressed_Promoter
Zbtb1	0.0900750206560068	0.981710239982846	0.439829	0.0188322652458679	-0.0238721876197182	Active_Promoter
Ufl1	0.089946769955684	0.71526504219918	0.216537	0.030607685879151	-0.0228222591334193	Active_Promoter
Lacc1	0.089523274709463	0.81510093787433	0.029662	-0.0144436900297763	0.0100251694394078	Repressed_Promoter
Elmo3	0.0889159790785926	0.71009669526943	0.702592	0.0714185006783511	-0.00674277732168643	Other
Slc4a10	0.0887052250848294	1	0.252268	0.0161703733970064	-0.0209962467380888	Active_Promoter
Snx18	0.0886963859754734	0.949586863547258	0.481092	0.105603748192753	-0.029769163169349	Active_Promoter
Gm815	0.0880993522282359	0.839779780230446	0.11382	-0.042460012069451	-0.0130466736886725	Other
Map2	0.0876689502628451	0.824684028308283	0.147634	0.0142481332921303	-0.0181033930373512	Active_Promoter
Ankrd50	0.087648375981909	0.953504608674361	0.523235	0.0437958664711302	-0.0245696332728365	Active_Promoter
Ints4	0.0871085579604412	0.947146532277293	0.25532	0.0282834823433255	-0.0131051794889594	Other
1700003F12Rik	0.087072367694919	0.650000529453903	0.409911	0.0729404830620106	-0.0656555823076116	Other
Nudcd1	0.0870676749791631	0.968249637839634	0.163441	0.0161715613951133	-0.0168191586489281	Active_Promoter
Myef2	0.0870479630935677	0.9079640352418	0.175024	0.0323087556331032	-0.0235572791861671	Active_Promoter
Nyap2	0.0869838168655528	0.892800241392613	0.273215	0.0195904156652073	-0.0223077008131931	Active_Promoter
Lemd3	0.0867574643362447	0.331788095939788	0.32337	0.0640040724083687	-0.0434853455260928	Active_Promoter
Hr	0.0866454615679212	0.500629381755409	0.372037	0.156196714861968	-0.00420955255737709	Active_Promoter
Alg8	0.0857013880945805	0.85199308527576	1.191554	0.0226335201593282	0.019229687201988	Other
Zbtb38	0.0855944859527199	0.993378219379083	0.510317	0.0727373621213231	-0.037202509060818	Active_Promoter
Mak16	0.0855846681186503	0.647041652479516	0.597659	0.039037280924421	-0.0293284668958671	Active_Promoter
Cdca7l	0.0850262960662926	0.956664998622087	0.275226	-0.00756678033751557	-0.000233549925677326	Repressed_Promoter
Il12b	0.084572381401033	1	0.183819	-0.027568322700178	0.0153503752000771	Repressed_Promoter
Aga	0.0844829742263232	0.786325667538298	0.879517	-0.0257846629260683	0.016880447411499	Other
Zfp518b	0.0844333086204817	0.984496901132699	0.122042	0.0139209310218846	-0.0176164820646618	Active_Promoter
Ndufa2	0.083700683285283	0.67299960732539	0.180439	0.0737770452091765	-0.06731744046931	Active_Promoter
Chm	0.0834725778844587	1	0.03545	0.0138204369811153	-0.0158445266018425	Active_Promoter
Gdpd4	0.083455418296613	0.931241368077393	0.153147	0.00822517707867498	0.00555604734690734	Other
Mllt3	0.0832982442162946	0.940849439073175	0.488343	0.0723271352645487	-0.0533576935627765	Active_Promoter
Tcf4	0.0831524835030254	0.0966817251999485	0.307597	0.0512997118435153	-0.0298303468589616	Active_Promoter
Sspn	0.0829501635586943	0.0736304716776507	0.623091	0.035073654919906	-0.0189530444773965	Other
Atg10	0.0828894365212672	0.952647523260935	0.398979	0.00676879329581326	-0.0101530788804346	Other
Mios	0.0826532034716498	0.68767903981297	0.376056	0.0270364811383674	-0.0216372561508695	Active_Promoter
Ptar1	0.0822907201205696	0.995780967680299	0.601002	0.0753871684402255	-0.0501013814803416	Active_Promoter
Tmem132c	0.0822807181929521	0.972143102818345	0.361942	0.0677716697789223	-0.0577149591439013	Bivalent_Promoter
Nr4a2	0.0816260059651453	0.887240652372053	0.7287	0.0181178763215777	-0.0108749813913396	Bivalent_Promoter
Hmgb2	0.0807271440721666	0.919245792857718	0.983475	0.0409541687471211	-0.00194377545745723	Active_Promoter
Rpia	0.0802699186935865	0.987829961913488	0.084613	0.0354369781349233	-0.0334476738279464	Active_Promoter
Cfap44	0.080168825526136	0.870146440150867	0.390785	0.00841804473678354	-0.00639152255995827	Other
Ccdc159	0.0798930249116241	0.708774704271863	0.480678	0.0363068342164954	-0.0107417529484841	Other
Dctd	0.07980625535272	0.616012794899255	0.641344	-0.0259815898703533	0.010016414205386	Repressed_Promoter
Ky	0.0797622112942296	0.849018426973858	0.089946	-0.0104113459903737	0.00444957430324772	Repressed_Promoter
Cap2	0.0797426027828295	0.906095654304025	0.064141	0.0135426919264944	-0.0178384406049484	Other
Chpt1	0.079065086691314	1	0.100416	0.028654898779197	-0.0270319306579614	Active_Promoter
Nav2	0.0786997838473167	0.949183510573335	0.321915	0.0304580893441119	-0.0210058180202507	Active_Promoter
Pter	0.0782152953137275	0.978007827619946	0.26066	-0.00784544881399196	0.00450682354584511	Repressed_Promoter
Lysmd3	0.0781425107907587	0.948453942521794	0.471393	0.0549427693035385	-0.0351181077016722	Active_Promoter
Syncrip	0.0780749030381477	0.521531408612451	0.075461	0.0158466240319777	-0.0245986152316973	Active_Promoter
Sgo1	0.0780275215099039	0.759666272228108	1.050011	0.0314050191997661	-0.00717449843715606	Other
Cipc	0.0780122686178942	0.913402495796098	0.71849	0.121014523817169	0.054791050580419	Active_Promoter
Spdl1	0.0780113989394699	0.642104659710192	0.023645	-0.0115555702325737	-0.00146742534258953	Other
Eml1	0.0780038486767763	0.79589756234866	0.220114	0.0330734812893926	-0.0261110930213939	Other
Foxo1	0.0778282749850429	0.94522284894279	0.2447	0.0654772853819996	-0.0610322744548997	Active_Promoter
Igfbp3	0.0773253409101813	0.986462517701688	0.123644	-0.0453054562212917	-0.00640759170982276	Bivalent_Promoter
Clpp	0.0771859155232319	0.677603452881546	0.004351	0.0206685065455917	-0.0264329223757205	Active_Promoter
Atp10a	0.0768930741049537	0.961918693779327	0.133624	-0.00545678018772078	0.00730868515129574	Other
Arsg	0.0762411415944486	0.861732567990315	0.464268	0.0369224147531466	-0.0229432173586588	Active_Promoter
Ap3b1	0.0761260549235327	0.00172316973681653	0.315618	0.00870916519042186	-0.0251754473240131	Active_Promoter
Rai2	0.0760841023539438	0.999308244763319	0.370723	-0.0278561838503757	0.0194917638901206	Repressed_Promoter
Tnfaip6	0.0760288134623728	0.625140816087215	0.11455	0.0111820906527796	-0.00525963564701401	Repressed_Promoter
Ebf1	0.0758479456528026	0.978165642672614	0.201495	0.0168536722292514	-0.0225464397218257	Other
Abtb2	0.075350362902883	0.929031778028691	0.382978	-0.00859479798262297	0.0210225209782609	Repressed_Promoter
Creb3	0.0752074325089846	0.67769318982782	0.429518	0.038364095109317	-0.0125446480034007	Active_Promoter
Znrf2	0.0752009614266439	0.972330705156493	0.200534	0.0472409722683217	-0.0376658201297741	Other
Cd300e	0.0750354691710428	0.908325892551588	0.619828	0.0656276776380943	-0.0381400562170909	Other
Sh3gl2	0.0750152051467101	0.961794046432332	0.068169	0.00555646864866399	-0.00594562100453205	Active_Promoter
Mdh1b	0.0750099669398444	0.748762822028551	0.043804	-0.0102983580060441	0.000142425398456679	Other
Stxbp3	0.0748280954544845	0.902348699729401	0.107129	0.0113424250147798	-0.014599497788829	Other
Kcns2	0.0747013139422172	0.171717679907571	0.528974	0.0360467663819	-0.0149509419029342	Bivalent_Promoter
Selenom	0.07451350805245	0.934419254047455	0.287183	0.0332436022471501	0.0269144008540356	Active_Promoter
Ccnl1	0.0741724463334509	0.609995691399364	0.20801	0.0428640104126938	-0.0261745635472812	Active_Promoter
Mbnl1	0.074112599024788	0.871704246313554	0.593521	0.0484150044399042	-0.0286198899891131	Active_Promoter
Ror1	0.0739530621116027	0.933039443167619	0.450313	0.0494948527887763	-0.0333189079110554	Active_Promoter
Tmem65	0.0739108865211062	0.712736210372323	0.84081	0.111322026879293	-0.0177296271604361	Active_Promoter
Gzmn	0.0737529908997696	0.954788129815879	1.101303	-0.0231249923039649	0.0268609209144927	Other
Dcaf11	0.0736562410618197	0.940825946783176	0.166961	0.0163288759339829	-0.0148528367279725	Active_Promoter
Nek6	0.0732716000406888	0.439638274988175	0.399646	0.0151294400469717	-0.0118072640968923	Other
Med28	0.0730869470638774	0.723512239392754	0.257196	0.0439298153907224	-0.0336556361316183	Active_Promoter
Tnn	0.072935163852324	0.780999586974737	0.404942	0.00815179328761761	-0.00282519862700362	Other
Mapkapk3	0.0728375975049663	0.699715443865908	0.584342	0.0554585855249348	-0.019349723691494	Other
Dnajc12	0.0726528464427291	0.738503356281533	0.632694	0.0301671694596146	-0.0175370711734	Other
Hspb8	0.0725282553231613	0.869762508878034	0.260984	0.0406652179629339	-0.00339032965788547	Other
Ranbp17	0.072368123489008	0.967818455634166	0.072337	0.027748337856521	-0.0323294572156895	Other
Ebf3	0.0722383392909592	0.47593837510043	0.036725	0.00865128363901169	0.0282281974053865	Other
Bzw2	0.0720853738870933	0.884281306381069	0.460927	0.0283698227534414	-0.0247739992215459	Active_Promoter
Pkig	0.0716861978097193	0.350160559666027	0.584189	0.0735882789291185	-0.0290509743455868	Other
Slf1	0.0714778515119963	0.979076785725533	0.75496	0.0154324819466821	-0.01105302108155	Active_Promoter
Kcnab3	0.0713209671672043	0.966695542322988	0.388848	0.0386956839397464	-0.0176678639713051	Other
Ywhaz	0.0713027098675409	0.858236907920629	0.020873	0.0343562016068489	-0.00116004311455811	Active_Promoter
Vash1	0.0712893989747257	0.697722746855025	0.149048	0.0255203330752514	-0.0179260710509136	Active_Promoter
Sema5a	0.0712444351525853	0.892592690114	0.278387	0.0371289460593687	-0.0324091563470799	Active_Promoter
Esrrg	0.071216643516264	0.873923621035872	0.455182	0.00808387677710765	-0.00852000774130185	Other
Phc2	0.0708665036247869	0.881156807643181	0.089871	0.0646715463304388	-0.0241816284362256	Active_Promoter
Bcl11a	0.0707637833680879	0.753220999049195	0.355616	-0.0074837515945726	0.0110658310610008	Repressed_Promoter
Gna13	0.0705073025775391	0.96657156339784	0.086372	0.103687093514718	-0.0586091078323678	Active_Promoter
Tmem117	0.0704853764350253	0.835834465364843	0.648546	0.0369307751738306	-0.0347719404087972	Other
Cst8	0.0703565614313413	0.871503441211111	1.176523	0.034998358935042	0.0160859505896949	Other
Ush2a	0.0701716766123085	0.919245792857718	0.111617	-0.00328656061826382	0.0059185921284506	Repressed_Promoter
