gene	mc_significant	mc_hyper	coordinated	mecp2_bound	mecp2_sig_change	mecp2_sig_up
Gm3020	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3029	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm30302	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3045	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3047	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3055	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm3072	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3095	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3099	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3127	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm31371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3164	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3173	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3182	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3239	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3248	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3250	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3252	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3259	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm32687	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3269	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm32742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3285	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm33543	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3376	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3383	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3402	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3404	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm34066	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3409	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3415	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3417	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3435	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm3448	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm3453	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3460	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm34653	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3468	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm35060	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm35315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm35339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm35549	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3558	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3594	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm36028	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3604	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Gm36079	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm36210	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Gm36245	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3629	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3633	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3636	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm36368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm364	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3642	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3646	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3676	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm36864	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3696	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37013	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm37240	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm3727	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37388	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm37389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3739	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37419	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37797	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37988	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm38100	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm38119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm382	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm38303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3839	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38393	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38394	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm38431	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3854	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38655	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3880	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38999	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm3952	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm39566	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm39653	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm40193	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4027	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4070	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4131	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42372	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm42416	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm42417	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm42420	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42421	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42517	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42669	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm42674	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42688	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm42715	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm42742	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm42791	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42878	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm42906	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm42957	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4297	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm43064	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm43191	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm43302	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm43517	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm43518	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm43552	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm4356	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm43638	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm43720	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm43738	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm43951	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm44	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4450	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44501	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44502	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Gm44503	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm44511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44579	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44790	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm44805	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4491	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44965	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm44973	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45015	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45021	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45062	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45140	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45194	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45208	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45213	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm45234	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45261	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45521	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm45618	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45623	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45692	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45716	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45717	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45785	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm45799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45826	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45837	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45844	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45861	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45871	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm45902	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm4707	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm47189	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4756	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4767	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4779	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4787	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm4788	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4791	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Gm4792	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Gm47955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47959	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47969	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47985	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47996	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4836	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4841	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm4846	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm4847	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm48551	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm48552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4869	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4871	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm4884	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Gm4894	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Gm49027	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm4907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4922	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm4924	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49318	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49320	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49322	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49325	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49336	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49337	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49340	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49342	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49345	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49352	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49353	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49354	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49356	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49358	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49361	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49366	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49369	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49373	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49380	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49383	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49384	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49388	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49391	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49393	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49394	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49395	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49396	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49398	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49405	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49416	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49450	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49496	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm4951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49510	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4952	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm49527	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49601	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49630	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49661	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm49673	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4969	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49711	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49721	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49804	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4985	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49909	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm49918	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm49948	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50092	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50139	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm50241	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Gm50253	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50318	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50364	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm50367	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50388	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm5039	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50457	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm50478	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm5065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5096	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5105	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5108	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5114	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5127	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5134	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Gm5136	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gm5141	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5142	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5148	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5150	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5155	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5168	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5169	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5244	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm525	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Gm5269	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm527	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5294	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5414	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5415	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5431	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5458	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5460	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5475	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5478	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5485	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
Gm550	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5565	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5591	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5592	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5622	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5640	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5662	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5678	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5698	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm572	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5724	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5741	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5751	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5767	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5771	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5773	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5788	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5795	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5796	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5797	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5800	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5861	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5862	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5890	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5901	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5916	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5930	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5934	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5935	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5936	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5941	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm5945	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6034	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm6040	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6133	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm614	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6169	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6176	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6309	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6356	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6358	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6370	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm6377	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm6401	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6408	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm6460	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6465	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm648	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6482	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm6525	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm6526	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
