gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	expr_tier1	expr_tier2
Abca5	0.0371165776099871	-0.0364899487915985	0.0736065264015856	Q4: mC up/hmC dn	-0.18166433475208	0.0162298461616206	814.856461790987	Down	Not DEG
Pmpca	0.0505845242793266	-0.0229860853508285	0.0735706096301551	Q4: mC up/hmC dn	0.0961320570345452	0.596343183941894	244.348687426267	Not Significant	Not DEG
Rab3ip	0.0363011217241586	-0.0372591271015734	0.073560248825732	Q4: mC up/hmC dn	0.0808738431479474	0.553934571273785	624.963036686905	Not Significant	Not DEG
Rps6	0.0342894938054308	-0.0392616820418459	0.0735511758472767	Q4: mC up/hmC dn	-0.0246385030311432	0.969409074174677	168.194859523575	Not Significant	Not DEG
Galnt2	0.0475697182086682	-0.0259748797572723	0.0735445979659405	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Zfp868	0.041831551576763	-0.0317049578317743	0.0735365094085373	Q4: mC up/hmC dn	-0.0183617883083771	0.970994107345373	73.1350362258208	Not Significant	Not DEG
Prss43	-0.0343186118114834	0.0392080377475628	0.0735266495590462	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Adipor1	0.0345457555242623	-0.038917748026898	0.0734635035511603	Q4: mC up/hmC dn	0.0173236596943174	0.95996158091181	276.726594538895	Not Significant	Not DEG
Fez2	0.0454020780452881	-0.0280484795067333	0.0734505575520214	Q4: mC up/hmC dn	-0.757679239004564	3.70653852382148e-16	269.561834242498	Down	Down
Amfr	0.0420158521799561	-0.0314291128573999	0.073444965037356	Q4: mC up/hmC dn	-0.15793433003716	0.0986619724855444	593.208545239163	Not Significant	Not DEG
Gm7075	0.0498140545339404	-0.023591242954165	0.0734052974881054	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Pianp	0.035110666609347	-0.0382821121586839	0.0733927787680309	Q4: mC up/hmC dn	0.108338150414494	0.688403663488951	372.37425979914	Not Significant	Not DEG
Adam4	0.0398056650381811	-0.0335745334354178	0.0733801984735989	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Akap11	0.0453109798103272	-0.0280552047052552	0.0733661845155824	Q4: mC up/hmC dn	-0.0303460931590921	0.88902937064367	2299.13439556515	Not Significant	Not DEG
Asns	0.0348346117873907	-0.0385184449324862	0.0733530567198769	Q4: mC up/hmC dn	-0.0663529415486651	0.825134587964061	301.039468791476	Not Significant	Not DEG
Birc2	0.0440214660239057	-0.0293310085165968	0.0733524745405024	Q4: mC up/hmC dn	0.0614724996596096	0.768050956043288	456.629105113345	Not Significant	Not DEG
Arl5b	0.0429007426328575	-0.030448744573223	0.0733494872060805	Q4: mC up/hmC dn	-0.13761525883336	0.440200492074366	384.66799138486	Not Significant	Not DEG
Chst10	0.0493571014941281	-0.0239844051326689	0.073341506626797	Q4: mC up/hmC dn	-0.161194335173485	0.25294147271946	486.733755918365	Not Significant	Not DEG
Map3k5	0.0470181516679727	-0.026318143354272	0.0733362950222448	Q4: mC up/hmC dn	-0.621563914128569	2.12039053751936e-13	1322.41265337467	Down	Down
Emb	0.0382280337457793	-0.0351053758862828	0.0733334096320621	Q4: mC up/hmC dn	-0.567441435231247	1.33517994096911e-12	354.783214836956	Down	Down
Bcl7c	0.0410255350088579	-0.032285008778371	0.0733105437872288	Q4: mC up/hmC dn	-0.426142351283108	0.000672899313885295	270.1743776187	Down	Down
Otud7b	0.0351896388692606	-0.0381204312522951	0.0733100701215557	Q4: mC up/hmC dn	-0.184352503945022	0.0310987081464411	1065.48053427862	Down	Not DEG
Snap25	0.0553196175089017	0.0179685095267362	0.0732881270356379	Q3: mC up/hmC up	-0.160327981206955	0.546431357638714	21745.6986097337	Not Significant	Not DEG
Enoph1	0.0427558256707458	-0.0305262483524746	0.0732820740232204	Q4: mC up/hmC dn	-0.366561818394129	0.00570289364065208	137.246647497561	Down	Down
Sema4f	0.059684786259733	-0.0135735144678699	0.0732583007276029	Q4: mC up/hmC dn	-0.121870062531383	0.524897279528503	614.673585165446	Not Significant	Not DEG
Zbtb34	0.0419908676559735	-0.0312644047028764	0.0732552723588499	Q4: mC up/hmC dn	-0.124160087834379	0.711686333518813	153.265145562919	Not Significant	Not DEG
Phf3	0.040422833804948	-0.0328301080331165	0.0732529418380646	Q4: mC up/hmC dn	0.0117038583303262	0.970562291597097	2026.60682452527	Not Significant	Not DEG
Asrgl1	0.049611110886154	-0.0235977339212769	0.0732088448074309	Q4: mC up/hmC dn	0.0252058540258301	0.925957177826535	599.439454779208	Not Significant	Not DEG
Abi3	-0.0477683928515132	-0.0254259026147465	0.0731942954662598	Q1: mC dn/hmC dn	-0.0422699818372347	0.987884920866066	2.32430195863475	Not Significant	Not DEG
Abi2	0.0384073177805857	-0.0347813116019067	0.0731886293824924	Q4: mC up/hmC dn	-0.091628157189744	0.371898394686079	1506.95282977729	Not Significant	Not DEG
Ap2s1	0.0407532804409876	-0.0324261548821278	0.0731794353231154	Q4: mC up/hmC dn	0.151155235243114	0.523071149467784	157.703798204111	Not Significant	Not DEG
Pmepa1	-0.0328606181430713	0.0403087623373871	0.0731693804804583	Q2: mC dn/hmC up	1.34998063133551	1.06006743278971e-23	244.038981916185	Up	Up
Pcdhga12	0.0351696015036584	-0.0379950749249822	0.0731646764286407	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ift20	0.0512113760588431	-0.0219431395138671	0.0731545155727102	Q4: mC up/hmC dn	0.168158344027821	0.516670539412161	93.4873338553943	Not Significant	Not DEG
Usp20	0.0437870678892759	-0.0293197572814448	0.0731068251707207	Q4: mC up/hmC dn	-0.143274013029799	0.546431357638714	271.359673973496	Not Significant	Not DEG
Scaf8	0.0415180554496444	-0.0315852877750601	0.0731033432247045	Q4: mC up/hmC dn	0.0911469650094595	0.452570167033537	2244.59446891983	Not Significant	Not DEG
Metap2	0.038969955516518	-0.0341184533285535	0.0730884088450715	Q4: mC up/hmC dn	0.018369472067318	0.947053859532422	633.616711219539	Not Significant	Not DEG
Raf1	0.040496841484738	-0.0325890811576923	0.0730859226424303	Q4: mC up/hmC dn	-0.00490866043343683	0.986037892817093	1040.08476707985	Not Significant	Not DEG
Ptbp2	0.0429306570291367	-0.0301536870221668	0.0730843440513034	Q4: mC up/hmC dn	-0.120828237445271	0.454807098492967	2002.460629531	Not Significant	Not DEG
Golph3	0.0353415436246997	-0.0377272002704962	0.0730687438951959	Q4: mC up/hmC dn	0.0285714838938939	0.899397131372322	647.348772304524	Not Significant	Not DEG
Kdm6a	0.0431615639292078	-0.0298711459235681	0.0730327098527759	Q4: mC up/hmC dn	-0.12785540249622	0.733958978339873	1787.97959606979	Not Significant	Not DEG
Szrd1	0.0350634379212877	-0.0379572596114507	0.0730206975327385	Q4: mC up/hmC dn	0.0391176651010278	0.873532171797117	353.019692520221	Not Significant	Not DEG
Tubb3	0.0466295886915838	-0.0263797683942782	0.0730093570858621	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sod1	0.0414777566627998	-0.0315044853085979	0.0729822419713978	Q4: mC up/hmC dn	-0.0954476754609218	0.673021921500271	250.695784324464	Not Significant	Not DEG
Calm2	0.0508543040732366	0.022095560434219	0.0729498645074556	Q3: mC up/hmC up	-0.0780865329086381	0.768838021068866	3237.51599723987	Not Significant	Not DEG
Wac	0.0401811324857069	-0.0327601645091148	0.0729412969948217	Q4: mC up/hmC dn	-0.0310245875666648	0.896972275270937	2344.61881017108	Not Significant	Not DEG
Zdhhc20	0.0377110902070773	-0.0352261304838929	0.0729372206909702	Q4: mC up/hmC dn	-0.0504920364224432	0.769906105861447	712.28776032558	Not Significant	Not DEG
Adcy1	0.0583990854795784	-0.0145318328345349	0.0729309183141134	Q4: mC up/hmC dn	-0.109302986508526	0.575836252214087	13313.5369801794	Not Significant	Not DEG
Tsc22d2	0.0385546721632852	-0.0343751612908074	0.0729298334540927	Q4: mC up/hmC dn	-0.0876058477447602	0.754756229268572	1577.18683616757	Not Significant	Not DEG
Gm45140	0.047384711755085	-0.0255392491514292	0.0729239609065142	Q4: mC up/hmC dn	0.29712009976791	0.806865824758627	7.06213562923128	Not Significant	Not DEG
Arfgef3	0.0406919489480282	-0.0322147464435844	0.0729066953916126	Q4: mC up/hmC dn	-0.0914624796083764	0.44583932253623	3106.20464068448	Not Significant	Not DEG
Nadk	0.038233519462857	-0.0346663291996398	0.0728998486624969	Q4: mC up/hmC dn	0.151117985888162	0.320972452112173	348.883582967353	Not Significant	Not DEG
Atl1	0.0379362287665294	-0.034949975010729	0.0728862037772584	Q4: mC up/hmC dn	-0.0154449259982776	0.960978422688325	841.517382978532	Not Significant	Not DEG
Epha5	-0.0272551557895697	0.0455965310720353	0.072851686861605	Q2: mC dn/hmC up	2.50883674505393	2.55620723519252e-28	866.392238275075	Up	Up
Znhit3	0.0443274863955794	-0.0285198241485805	0.0728473105441599	Q4: mC up/hmC dn	0.16101908997943	0.697435667072312	37.7840541931732	Not Significant	Not DEG
Frrs1l	0.0382253528179064	-0.0346202645870584	0.0728456174049648	Q4: mC up/hmC dn	0.229589924214665	0.0204776951536102	2286.56618698718	Up	Not DEG
Mtus2	0.0332099430346776	-0.0396239685079152	0.0728339115425929	Q4: mC up/hmC dn	0.0892129511230855	0.736633369568435	5292.92361836234	Not Significant	Not DEG
Pm20d2	0.0406304971547337	-0.0321941428564903	0.072824640011224	Q4: mC up/hmC dn	-0.707628138563972	0.00264351935851338	50.4740211478843	Down	Down
Zfp958	0.0396964924585306	-0.0331156038041996	0.0728120962627302	Q4: mC up/hmC dn	0.137230368900202	0.742734314565777	46.943828391033	Not Significant	Not DEG
Apex1	0.0404368101362444	-0.0323728410337973	0.0728096511700417	Q4: mC up/hmC dn	-0.105949078099298	0.875924794046544	28.5933339745067	Not Significant	Not DEG
Acbd3	0.0381158385803948	-0.0346928264429382	0.072808665023333	Q4: mC up/hmC dn	-0.049199705358614	0.896035128477399	163.901097116721	Not Significant	Not DEG
Pcnp	0.0341333895080661	-0.0386678200483482	0.0728012095564143	Q4: mC up/hmC dn	0.0882128871798305	0.666045199471822	703.808317653896	Not Significant	Not DEG
U2af2	0.0386082619232105	-0.0341806582177819	0.0727889201409924	Q4: mC up/hmC dn	0.0277382293542263	0.926979371795953	693.646009357404	Not Significant	Not DEG
Anapc2	0.0414496338960724	-0.0313208994515559	0.0727705333476283	Q4: mC up/hmC dn	0.0858457211777216	0.759551163164469	251.442626499512	Not Significant	Not DEG
Ubtf	0.0320843730426796	-0.0406817084259544	0.072766081468634	Q4: mC up/hmC dn	-0.0832810576567196	0.503616745725949	724.870396723896	Not Significant	Not DEG
Ddx20	0.0455659407110879	-0.0271974333607299	0.0727633740718177	Q4: mC up/hmC dn	0.00466200086312698	0.992870255349343	98.0553104312484	Not Significant	Not DEG
Fads6	0.0442718572598912	-0.0284886666033986	0.0727605238632898	Q4: mC up/hmC dn	-0.138204690008346	0.54897360451249	311.970093835722	Not Significant	Not DEG
BC031181	0.036498296606586	-0.0362500913792487	0.0727483879858347	Q4: mC up/hmC dn	0.00437577128423005	0.991015806540874	145.712791510761	Not Significant	Not DEG
Pttg1ip	0.0374411581898499	-0.0353068348769038	0.0727479930667538	Q4: mC up/hmC dn	0.0464918498443328	0.830682356074397	345.554379559703	Not Significant	Not DEG
Mpc1	0.0456029128219093	-0.0271304714175285	0.0727333842394378	Q4: mC up/hmC dn	0.223772565435872	0.121761327392061	278.667128302667	Not Significant	Not DEG
Hapln4	-0.0436773041907595	0.0290517327137148	0.0727290369044743	Q2: mC dn/hmC up	0.874758395888025	2.02382396984398e-11	528.977854306678	Up	Up
Ggct	0.0475523192472589	-0.0251484571923201	0.072700776439579	Q4: mC up/hmC dn	-0.653877112609546	0.000274929017503291	56.1650868171369	Down	Down
Chid1	0.0567427728048511	-0.0159258527724832	0.0726686255773343	Q4: mC up/hmC dn	-0.163590591473899	0.160890874926475	515.307545926498	Not Significant	Not DEG
Rmdn1	0.0368169482317144	-0.0358465565962876	0.072663504828002	Q4: mC up/hmC dn	-0.0618774179608192	0.847057085923313	624.305151765589	Not Significant	Not DEG
Cd200r3	0.0478182074502717	-0.0248319081337145	0.0726501155839862	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Triap1	0.0290704931357712	-0.043575241760216	0.0726457348959872	Q4: mC up/hmC dn	0.221237675812033	0.542338271494941	36.3316998096254	Not Significant	Not DEG
Zc3h14	0.0351743908736033	-0.0374709675831613	0.0726453584567646	Q4: mC up/hmC dn	0.0587528943843723	0.639297081876402	1333.71183967864	Not Significant	Not DEG
Hipk1	0.0419025601068362	-0.0307353946849313	0.0726379547917675	Q4: mC up/hmC dn	0.215274973178818	0.0098149440830107	981.276499403931	Up	Not DEG
Ppcs	0.0504156139905978	-0.0222191148175598	0.0726347288081576	Q4: mC up/hmC dn	-0.464871035247348	0.269499335901234	16.340957762591	Not Significant	Not DEG
Gpi1	0.0410267395965772	-0.0315939655805778	0.072620705177155	Q4: mC up/hmC dn	0.11763108878713	0.419841853394924	1222.05265877891	Not Significant	Not DEG
Rnf123	0.0420092023519554	-0.0306084275548264	0.0726176299067818	Q4: mC up/hmC dn	-0.0375257656627315	0.934618908774909	496.204300458747	Not Significant	Not DEG
Pet117	0.0325938539179189	-0.040023214130181	0.0726170680480999	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Syngr3	-0.0494802225279062	-0.0231312415649973	0.0726114640929036	Q1: mC dn/hmC dn	0.332860731112306	0.0455277760176064	127.905000171963	Up	Up
Atp5j2	0.0424163619417787	-0.0301705049183267	0.0725868668601053	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Syndig1l	0.0502350153673855	-0.0223461595001868	0.0725811748675723	Q4: mC up/hmC dn	-0.905084126022093	2.5004808246674e-08	155.736989313259	Down	Down
Herc1	0.0360214769992169	-0.0365432384342924	0.0725647154335092	Q4: mC up/hmC dn	0.0271602214739311	0.873532171797117	4197.3263181043	Not Significant	Not DEG
Nsun5	0.0395522278601428	-0.0330115482300051	0.0725637760901479	Q4: mC up/hmC dn	0.0790275153049047	0.879997572964345	48.7241457898053	Not Significant	Not DEG
Nit1	0.0465639319585558	-0.0259947390223357	0.0725586709808914	Q4: mC up/hmC dn	-0.000747174974271592	0.998969406521648	98.9065884250756	Not Significant	Not DEG
Atp2b4	0.0322342662442412	-0.0403221064984866	0.0725563727427278	Q4: mC up/hmC dn	-2.57637855000457	2.57426358112684e-118	518.08158968726	Down	Down
Map3k8	0.0457849650995142	-0.0267682860646407	0.072553251164155	Q4: mC up/hmC dn	-0.428039038535535	0.00760499458390379	125.904855537328	Down	Down
Trappc5	0.0491212080501092	-0.0233893200389842	0.0725105280890934	Q4: mC up/hmC dn	-0.125120580693719	0.64109129854772	90.8681983433825	Not Significant	Not DEG
Rag2	0.0390056056336827	-0.033483889621951	0.0724894952556338	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Foxj3	0.0363523933664708	-0.0361157097105692	0.07246810307704	Q4: mC up/hmC dn	0.105640795795656	0.371669519404176	973.651623746095	Not Significant	Not DEG
Map2k2	0.0509635517135526	-0.0214954974090732	0.0724590491226259	Q4: mC up/hmC dn	0.0262675891304072	0.93560978486281	206.101964991581	Not Significant	Not DEG
Ubxn7	0.0370898665829636	-0.0353517254135637	0.0724415919965273	Q4: mC up/hmC dn	0.0964265873359937	0.428135939741211	793.389593334737	Not Significant	Not DEG
Srsf12	0.0371170314406044	-0.0353238666582657	0.0724408980988701	Q4: mC up/hmC dn	-0.635978944293359	0.00690977846147982	89.6759495496176	Down	Down
Ccdc201	0.032351643222035	-0.0400757537666878	0.0724273969887228	Q4: mC up/hmC dn	-0.122951002508245	0.730492610777076	128.609812170648	Not Significant	Not DEG
Ppp2r5c	0.0373748760830763	-0.0350515796852737	0.07242645576835	Q4: mC up/hmC dn	-0.105649777550807	0.33355526017538	1021.45435516586	Not Significant	Not DEG
Ocln	0.0389731897171368	-0.0334288071491773	0.0724019968663142	Q4: mC up/hmC dn	-0.0051730981535489	0.987499365849388	339.333736348593	Not Significant	Not DEG
Marchf3	0.0393382304167558	-0.0330553635719409	0.0723935939886967	Q4: mC up/hmC dn	-1.0253802276093	3.18990492704065e-20	480.201341581224	Down	Down
Timm17a	0.0395757767204361	-0.0328009005438576	0.0723766772642937	Q4: mC up/hmC dn	0.178494429266727	0.46916296674932	186.796830888848	Not Significant	Not DEG
Peli2	0.0481217192535658	-0.0242427861942853	0.0723645054478511	Q4: mC up/hmC dn	-0.0634570928102022	0.605098249902105	1748.88507928689	Not Significant	Not DEG
Capn7	0.0390812950511733	-0.033277521544834	0.0723588165960073	Q4: mC up/hmC dn	-0.0182616582160992	0.948030250858084	331.949009488934	Not Significant	Not DEG
Tm9sf2	0.0349469320888447	-0.0374041017573717	0.0723510338462164	Q4: mC up/hmC dn	0.0439012144755691	0.75938460016628	886.191162657906	Not Significant	Not DEG
Osbpl8	0.0350754472957557	-0.0372666107967717	0.0723420580925275	Q4: mC up/hmC dn	0.00416845141850522	0.990817044516952	1529.57148572911	Not Significant	Not DEG
Tial1	0.0365916183937591	-0.0357283482944041	0.0723199666881632	Q4: mC up/hmC dn	-0.0124472298169586	0.967556239013534	1138.13628708771	Not Significant	Not DEG
Rnf13	0.0329242475218129	-0.0393944951609096	0.0723187426827225	Q4: mC up/hmC dn	-0.0112979408074804	0.966726828160302	724.869068444361	Not Significant	Not DEG
Slk	0.03985818034059	-0.0324432095617497	0.0723013899023397	Q4: mC up/hmC dn	-0.0546400271008688	0.767031710121758	921.002780211984	Not Significant	Not DEG
Man1c1	0.0448832770125272	-0.0274063207964705	0.0722895978089977	Q4: mC up/hmC dn	0.0850702958909626	0.666207032082637	2362.56505846566	Not Significant	Not DEG
Dcun1d1	0.0418675903761809	-0.0304018315920042	0.0722694219681851	Q4: mC up/hmC dn	0.0080319821108482	0.978462886366491	680.418504041988	Not Significant	Not DEG
Nol7	0.035337888550676	-0.0369297732895734	0.0722676618402494	Q4: mC up/hmC dn	-0.0158956365169939	0.955303552603569	319.352906684445	Not Significant	Not DEG
Akt2	0.0549815695390196	-0.0172720885824395	0.0722536581214591	Q4: mC up/hmC dn	-0.0915985578891679	0.600545338079011	657.230669122489	Not Significant	Not DEG
Scg3	0.0398944158791623	-0.032343907049865	0.0722383229290273	Q4: mC up/hmC dn	-0.103870744305002	0.543298245398269	1275.50866507836	Not Significant	Not DEG
Rtraf	0.0334362950220871	-0.0387955645585798	0.0722318595806669	Q4: mC up/hmC dn	-0.0184285927865811	0.937105112643342	338.333575616033	Not Significant	Not DEG
Fubp1	0.037024417819092	-0.0352054265148552	0.0722298443339472	Q4: mC up/hmC dn	-0.000527377390885344	0.998482476334825	2111.98071982199	Not Significant	Not DEG
Wdr20	0.0413262122104195	-0.0308876416200856	0.0722138538305051	Q4: mC up/hmC dn	-0.0442579956938418	0.778167452430521	1007.30122439718	Not Significant	Not DEG
Crhr1	0.0593501563137719	-0.0128390743444847	0.0721892306582566	Q4: mC up/hmC dn	0.031367698519534	0.92144147817542	1533.03609482333	Not Significant	Not DEG
Exo5	0.0387754020583688	-0.0333873165421913	0.0721627186005601	Q4: mC up/hmC dn	-0.377348045147753	0.449184268928993	23.6292389094505	Not Significant	Not DEG
Zfp280d	0.0349841652119212	-0.0371679357807285	0.0721521009926497	Q4: mC up/hmC dn	-0.038944862452251	0.858306640724484	1657.05357487349	Not Significant	Not DEG
Kcmf1	0.036592935024102	-0.0355569956028596	0.0721499306269616	Q4: mC up/hmC dn	-0.0575097253727152	0.811333377079932	1047.15689994308	Not Significant	Not DEG
Selenot	0.0388438710360536	-0.033281421531563	0.0721252925676165	Q4: mC up/hmC dn	0.0928331562637846	0.696882501049519	639.007016580244	Not Significant	Not DEG
Tor1aip2	0.0394206893780433	-0.0327026025234944	0.0721232919015377	Q4: mC up/hmC dn	0.166546542987625	0.0720816125487017	528.721431312631	Not Significant	Not DEG
Hectd4	0.0432804096209454	-0.0287955699502918	0.0720759795712371	Q4: mC up/hmC dn	0.293566712148129	0.000288070825430143	5915.54332993324	Up	Not DEG
Ubr1	0.0358264631879505	-0.0361641692876739	0.0719906324756244	Q4: mC up/hmC dn	0.0124554715578001	0.943211243431439	1486.03043477667	Not Significant	Not DEG
C2cd2l	0.0388377621799902	-0.0331365134053134	0.0719742755853036	Q4: mC up/hmC dn	-0.0812162902992249	0.811955814820991	327.666690529645	Not Significant	Not DEG
Mapk8	0.0381452920095474	-0.0338145458788284	0.0719598378883758	Q4: mC up/hmC dn	0.0112275076787195	0.96301575755233	911.365219208558	Not Significant	Not DEG
