gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_atac_up	n_atac_down	net_atac
Wdr13	0.0424591429452911	-0.0299486081607807	0.017254046631152	0.000850372776787924	0.0724077511060718	0	0	0
Abca5	0.0347010939551449	-0.0377014163538757	1.17870650549703e-16	1.13468482729716e-34	0.0724025103090206	0	0	0
Adcy1	0.0585425408146915	-0.0138453517853369	2.96264320957356e-58	0.00033667401798084	0.0723878926000283	0	1	-1
Rnf149	0.0375764551209147	-0.0347757276976271	3.18554095318358e-07	3.1661265079832e-10	0.0723521828185418	0	0	0
Kdm5b	0.0371974423016549	-0.0351510123768587	2.35002846694774e-18	8.02859566723941e-22	0.0723484546785136	0	0	0
Abi2	0.0392708360430667	-0.0330241631432311	5.04902844121312e-13	1.48328791062642e-11	0.0722949991862978	0	0	0
Trappc6b	0.0405350767072501	-0.0317527007021325	7.09147596603532e-07	1.13257985771116e-05	0.0722877774093826	0	0	0
Casc4	0.0346356311404309	-0.0375891452253949	1.01785521810174e-10	2.06147614359757e-17	0.0722247763658258	0	0	0
Tmem248	0.0378239789856115	-0.0343982610234161	5.67391151244751e-08	8.25688718450141e-11	0.0722222400090276	0	0	0
Tfdp2	0.0381764279580683	-0.0340420915387648	7.8629202312743e-29	2.26411716029616e-36	0.0722185194968331	1	0	1
Zdhhc16	0.0359392868664505	-0.0362786399667649	0.0014138854465647	1.42372299879485e-06	0.0722179268332154	0	0	0
Phc3	0.0386701290372669	-0.0335466082743772	8.44867823144285e-20	4.20291650974723e-21	0.072216737311644	0	0	0
Rnaseh2c	0.0388479627526326	-0.0333618102045266	0.0313006005548363	0.0161801414098083	0.0722097729571591	0	0	0
Zfp654	0.0345433977660545	-0.0376538502454078	3.96341167283321e-11	2.17525488148203e-17	0.0721972480114624	0	0	0
Rnf115	0.0307749910509347	-0.0413677939608082	1.15622422145545e-06	7.71705708711386e-16	0.0721427850117429	0	0	0
Ndp	0.0478097750129641	-0.0243037963538592	0.00267166662499232	0.00700824752403525	0.0721135713668234	1	1	0
Wdcp	0.0369521023566182	-0.0351485891323068	1.31859533976761e-06	1.05413874509593e-10	0.072100691488925	0	0	0
Foxj3	0.0345843706424249	-0.0375063983299429	3.24657391485751e-12	1.60271987018694e-17	0.0720907689723678	0	0	0
Mphosph6	0.0402053350061711	-0.031869618786826	0.000108536557103503	0.000141874831518215	0.0720749537929971	0	1	-1
Coa7	0.0459243184498723	-0.0260953262132358	8.48127449921703e-05	0.0048045718206059	0.0720196446631081	0	0	0
Mrps9	0.0313512569757985	-0.0406493101142364	2.60268560705007e-11	1.28395982867218e-31	0.072000567090035	0	0	0
Zdhhc20	0.036856376757479	-0.0351440958633225	1.08022533851511e-13	6.80545394620153e-18	0.0720004726208015	0	0	0
Sumo2	0.0304403823384976	-0.0415554569841395	0.0097792506746607	1.38008517261336e-05	0.0719958393226371	0	0	0
Igsf3	0.0315582827310363	-0.0404148535745094	9.85952590607247e-18	1.10065407168869e-35	0.0719731363055457	0	0	0
Phip	0.0365617959197954	-0.0354106195595724	1.54380965662112e-19	1.54752376122202e-24	0.0719724154793678	0	0	0
Lzic	0.0345534656855517	-0.037416901527675	5.1098205073411e-05	3.89848151891386e-12	0.0719703672132267	0	0	0
Hcn2	0.036889115473606	-0.0350766723086287	1.53058183119613e-06	2.88482826766297e-09	0.0719657877822346	0	0	0
Lrrc47	0.0309697565381212	-0.0409928997970919	0.0269507398612872	3.28710652890227e-06	0.071962656335213	0	0	0
Psmf1	0.0436835528064006	-0.0282783858230266	1.8964339088342e-08	1.86226524206453e-07	0.0719619386294271	0	0	0
Lcmt1	0.0494357241631344	-0.0225022354824305	1.19279470905785e-24	9.12746200291215e-08	0.0719379596455649	0	1	-1
Nrd1	0.0348690437682027	-0.037066841672964	2.37489680856906e-13	4.31381249622558e-23	0.0719358854411667	0	0	0
Trpc4ap	0.0365308554973548	-0.0354034714034769	1.32375522298345e-11	3.27115581470329e-14	0.0719343269008317	0	0	0
Zfc3h1	0.0381026037403502	-0.033829016335069	4.2456367955076e-14	9.45434037885291e-18	0.0719316200754192	0	0	0
Mbd2	0.028986541650023	-0.0429304328514973	4.01343017832743e-09	3.29785882618056e-28	0.0719169745015203	0	0	0
Zfp3	0.0381639268434828	-0.0337433530883415	0.00135265552200168	0.000284301172229387	0.0719072799318243	0	0	0
Ube2k	0.0371487026181074	-0.0347307014402665	9.95480749182329e-11	2.75568779340522e-11	0.0718794040583739	0	0	0
Csnk1g3	0.0370554898252283	-0.0347999530008717	1.77145737244283e-18	1.33376776080686e-20	0.0718554428261001	1	0	1
Copb1	0.0437691704432958	-0.0280630885917146	1.01527703493903e-11	7.43621526108633e-10	0.0718322590350104	0	0	0
Sestd1	0.0425523535114918	-0.029244305412566	1.26013485085629e-30	6.1175747088003e-21	0.0717966589240578	0	0	0
Seh1l	0.0352290801984276	-0.036545872886632	1.1613801664362e-05	2.81761085225015e-09	0.0717749530850596	0	0	0
Rc3h2	0.0351996595921219	-0.0365657602319816	5.08984482293465e-10	2.06032931409662e-15	0.0717654198241035	0	0	0
Emc4	0.0441352395112963	-0.0276205212708161	0.0103250993304005	0.022476573381716	0.0717557607821123	0	0	0
Axin1	0.0386161991255868	-0.033042806413537	9.64895179783106e-11	1.72313163453984e-10	0.0716590055391238	0	0	0
Rbm26	0.0373052328311331	-0.0343533582273664	1.26449862328593e-16	2.19060434174538e-19	0.0716585910584995	2	0	2
Tubgcp4	0.0414383677687058	-0.0302096078150914	7.27818280519915e-08	8.23098688325002e-08	0.0716479755837972	0	0	0
Tmem30a	0.0454942494565262	-0.0261148765094473	2.44229123082529e-07	0.000269062874705692	0.0716091259659735	0	0	0
Zscan25	0.0331314488139647	-0.0384730946147118	0.0094358256005329	2.40041908988062e-05	0.0716045434286764	0	0	0
Pck2	0.0381929715396861	-0.0334078165614187	0.000565051169002593	9.0797382406262e-05	0.0716007881011048	0	0	0
Isca1	0.0434116340471745	-0.028151134198216	2.57156771021857e-05	0.00078722042857698	0.0715627682453905	0	0	0
Rnpepl1	0.0296890540853142	-0.0418736405369557	0.0129840220152603	6.22288811092575e-07	0.0715626946222699	0	0	0
Rrn3	0.0397664065605243	-0.0317686281400978	5.44640231980895e-13	2.462222143269e-14	0.0715350347006221	0	0	0
Parp1	0.0381857936370105	-0.0333457658227404	1.64988998472938e-12	1.82414401122619e-16	0.0715315594597509	0	0	0
Marchf3	0.0386514606497472	-0.0328662290121304	2.17191760258296e-45	2.9432352173483e-48	0.0715176896618776	1	1	0
Tmem117	0.0359093236711667	-0.0356041264351677	2.94310577074381e-126	4.9864976957387e-187	0.0715134501063344	0	2	-2
Paip1	0.0326838019875402	-0.0388259034512144	2.49534153581706e-05	1.13117250135949e-11	0.0715097054387546	0	0	0
Mapk10	0.0366892648556423	-0.034792002117202	8.15875795232193e-66	5.69618876459472e-75	0.0714812669728443	1	1	0
Trit1	0.0335339930686622	-0.03793451002322	1.00380753358177e-06	1.1482963469279e-11	0.0714685030918822	1	0	1
Cnot9	0.0436596813085846	-0.0277840583514472	1.88723819007441e-06	0.000144121536774075	0.0714437396600317	0	0	0
Nsfl1c	0.0433628553574981	-0.0280726121001827	4.80877120019127e-05	0.000226405795565711	0.0714354674576808	0	0	0
Syndig1l	0.0471992855337681	-0.0242356169583238	7.32466483673199e-08	0.000993217164953153	0.0714349024920919	0	2	-2
Tbca	0.0322419197408129	-0.0391829386435625	8.90083520723027e-10	3.78258042471285e-19	0.0714248583843755	0	0	0
Optc	0.0352399241935839	-0.0361844343369045	0.0101620485669133	0.00175690146733453	0.0714243585304885	0	5	-5
Tpcn1	0.047716058533914	-0.0237013030210061	1.37358751747371e-18	3.42659877832182e-07	0.0714173615549202	1	0	1
Med17	0.0410358959443773	-0.0303785016188127	2.3624761938871e-08	5.98133569276904e-08	0.0714143975631899	0	1	-1
Rps6ka1	0.0391084238988479	-0.032292093568503	7.20495916742415e-09	2.64040910992533e-08	0.0714005174673509	0	0	0
Mkrn2	0.035028257768759	-0.036343931778495	0.000364792321286957	1.81292968753341e-06	0.071372189547254	0	2	-2
Zfp768	0.0384815172975657	-0.0328792967669989	0.00751073667027009	0.00339004450339904	0.0713608140645646	0	0	0
Abcd3	0.0321662498838893	-0.0391918218481838	3.45429205693704e-15	1.06854030388996e-34	0.0713580717320731	0	0	0
Ubr1	0.0355087977521374	-0.0358432819151312	3.51932158110728e-28	5.3814062797914e-45	0.0713520796672687	0	0	0
Eapp	0.0363879689401694	-0.0349417434613108	2.38866697638378e-06	7.91825154122368e-09	0.0713297124014802	0	0	0
Cdkn2aipnl	0.0396715250590403	-0.0316555807360386	5.85116821862168e-05	1.45666949146672e-05	0.0713271057950788	0	0	0
Med13	0.0386732293055113	-0.0326411585289779	5.09678640629946e-18	5.47725804836473e-17	0.0713143878344892	0	0	0
Ppm1g	0.0361568174949244	-0.0351573691760954	0.000156499884186787	8.59557466950936e-08	0.0713141866710197	0	0	0
Ccar1	0.0349842722569446	-0.0363261680212275	1.64775985855098e-10	5.31622984044415e-16	0.0713104402781721	0	1	-1
Btf3l4	0.0295746120611313	-0.041731453499817	0.010106476546069	3.93692309415629e-07	0.0713060655609483	0	0	0
Snx20	0.0355839817015333	-0.0357021293091307	0.0186873959168366	0.00357264046394918	0.071286111010664	0	0	0
Creb1	0.0322948491831483	-0.0389867566802413	1.45722199318337e-11	2.71026404315257e-22	0.0712816058633896	1	1	0
Ccdc32	0.0470154166235539	-0.0242557034741872	1.17355463157657e-06	0.000225630603507227	0.0712711200977411	0	0	0
Pip4p2	0.0300276098284467	-0.0412241272871261	5.7058893197881e-11	1.24801598305792e-33	0.0712517371155727	0	0	0
Aldh9a1	0.0362948986471106	-0.0349495283335619	7.29332257375257e-08	1.84736126259504e-11	0.0712444269806725	0	0	0
Sema4d	0.0349354895568934	-0.0362920183214707	8.07544321995605e-20	3.38817635751846e-25	0.0712275078783641	2	0	2
Phospho2	0.037589180785835	-0.0336310752103468	0.0032969695821466	5.52085748048876e-05	0.0712202559961818	0	0	0
Mtus2	0.0307976705151436	-0.040419991365358	2.34082043189114e-60	4.00364566615014e-151	0.0712176618805016	1	2	-1
Mfsd14a	0.0379898107025348	-0.0332221422027182	2.90460431469762e-09	1.35569427194186e-10	0.0712119529052531	0	0	0
2310057M21Rik	0.0413795015634592	-0.0298219573677866	5.05541060882246e-11	8.07506060753015e-11	0.0712014589312458	0	0	0
Mga	0.0385280198490566	-0.0326688041316238	1.0164642854196e-12	4.16978167839366e-13	0.0711968239806804	1	0	1
Psmc6	0.0356055824875947	-0.0355910818934437	8.760358847728e-05	3.29950828159715e-08	0.0711966643810384	0	0	0
Kdm4c	0.0357572333434801	-0.0354192735657352	3.27751212139781e-32	1.23643320040265e-45	0.0711765069092153	1	0	1
Pcbp3	0.0422047399580445	-0.0289697827555432	1.22410735986138e-49	3.02455811482338e-30	0.0711745227135877	0	0	0
Tmem80	0.0446373988607147	-0.0265211830329516	0.00564720882076674	0.0248099543763266	0.0711585818936663	0	0	0
Ttc14	0.0317789464595257	-0.0393460559597359	0.00203210776664602	1.42889731333204e-07	0.0711250024192617	0	0	0
Gm44502	0.0392692634027003	-0.031853171366436	3.34380459073805e-06	3.28864770843808e-07	0.0711224347691363	0	0	0
1700088E04Rik	0.0482382609703959	-0.0228683006148283	0.000511728679934472	0.0155401815439326	0.0711065615852241	0	0	0
Rgl3	0.0308104208907362	-0.0402813480537535	2.96840537579365e-05	4.83685607818916e-13	0.0710917689444897	0	0	0
Unc13c	0.0342854796277487	-0.036791802141131	7.93175521065995e-60	1.70202069676565e-95	0.0710772817688797	1	1	0
Sspn	0.0471052848140664	-0.0239637547446873	3.41790751039019e-17	6.84223599489656e-07	0.0710690395587537	3	0	3
Tbc1d24	0.0434030135065149	-0.02765432126341	7.66692219202146e-10	1.55793802066769e-06	0.0710573347699249	0	1	-1
Etfrf1	0.042224920744077	-0.0288302833548974	0.0107438395714839	0.0128371931391625	0.0710552040989745	0	0	0
Fam118b	0.0339519498466758	-0.0370882542735479	4.0945283192269e-09	3.06681567274456e-15	0.0710402041202237	0	0	0
Cnst	0.0427609497533563	-0.0282643978379674	7.97183923078917e-24	1.41590343856517e-13	0.0710253475913237	0	0	0
Terf2ip	0.0283074479662718	-0.0427060821540456	0.0265471765063931	1.25896648944585e-06	0.0710135301203174	0	0	0
Kmt5b	0.0354708006973659	-0.0355181055447016	2.79089341381116e-10	4.52574660018268e-13	0.0709889062420675	0	0	0
Cdc27	0.0424758560910415	-0.0285083733088338	1.99886762845359e-14	6.84286022319041e-10	0.0709842293998753	0	0	0
Syf2	0.0361768279229719	-0.0347890798524744	0.00194231852168074	7.62715790964905e-06	0.0709659077754464	0	1	-1
Fam220a	0.0465696881840783	-0.0243884938036676	4.93628088004866e-06	0.00538816958280669	0.0709581819877458	0	0	0
Fam220a	0.0465696881840783	-0.0243884938036676	4.93628088004866e-06	0.00538816958280669	0.0709581819877458	0	0	0
Fam220a	0.0465696881840783	-0.0243884938036676	4.93628088004866e-06	0.00538816958280669	0.0709581819877458	0	0	0
Fam220a	0.0465696881840783	-0.0243884938036676	4.93628088004866e-06	0.00538816958280669	0.0709581819877458	0	0	0
Ybx3	0.0381841881293065	-0.0327612555899447	7.69985223966666e-07	1.43036210897251e-08	0.0709454437192512	1	0	1
Wdr26	0.0319409656136224	-0.0389828768241569	4.91029966614268e-10	1.68078597986726e-20	0.0709238424377792	0	0	0
Abraxas2	0.0381531076944592	-0.032766348792579	7.37418020092269e-10	2.37681507905554e-12	0.0709194564870382	0	1	-1
Ptp4a1	0.0479423789035649	-0.0229726517571038	0.000256663145933483	0.0217643415318903	0.0709150306606687	0	0	0
Ptp4a1	0.0479423789035649	-0.0229726517571038	0.000256663145933483	0.0217643415318903	0.0709150306606687	0	0	0
Ptp4a1	0.0479423789035649	-0.0229726517571038	0.000256663145933483	0.0217643415318903	0.0709150306606687	0	0	0
Ptp4a1	0.0479423789035649	-0.0229726517571038	0.000256663145933483	0.0217643415318903	0.0709150306606687	0	0	0
Tm9sf3	0.0358238881372984	-0.0350903975671051	8.0885486211749e-16	1.02318495098884e-21	0.0709142857044035	0	0	0
Uba3	0.0444094786977665	-0.0264922237508602	1.57776289531864e-07	3.66845398990894e-05	0.0709017024486266	0	0	0
Pten	0.0417048595641243	-0.0291795035383065	1.97650847715806e-16	7.43697530737587e-09	0.0708843631024307	0	0	0
Suco	0.0408623424507839	-0.0300218607582911	4.40302773834427e-15	3.02495895187777e-15	0.070884203209075	0	0	0
Nmd3	0.0381536156896367	-0.032713928942086	1.85293891055715e-06	2.70552623599868e-08	0.0708675446317228	0	2	-2
Map2k4	0.0370710506049036	-0.0337752920774758	5.60174292962895e-15	5.75873900982722e-15	0.0708463426823794	0	0	0
Pias3	0.0318453753690934	-0.0389819456359282	0.0117110809775027	8.60601385368429e-06	0.0708273210050216	0	0	0
Dmtn	0.0344749622904472	-0.0363507572316343	9.01396388143521e-07	1.08163144854175e-11	0.0708257195220815	0	0	0
Ntan1	0.0361936051263989	-0.034626952659672	0.000118487735707216	1.53956133011685e-06	0.0708205577860709	0	0	0
Fgfr1	0.0333391469051697	-0.037470667116016	7.15909608869159e-13	1.11487096785257e-21	0.0708098140211857	3	0	3
Sh3bp5	0.0421027863100727	-0.0287068473138078	1.26886786550367e-19	4.68154060522642e-11	0.0708096336238805	0	1	-1
Tmem131	0.0364915506414134	-0.0342695445755923	2.22469281802596e-33	2.16101775070326e-39	0.0707610952170057	1	1	0
Ank3	0.0399568688187151	-0.0307952863391754	2.40230900410298e-180	3.38070240097968e-157	0.0707521551578905	0	5	-5
Rab9b	0.0304421298347111	-0.0403085761960003	0.0161764910872609	6.58617010261368e-06	0.0707507060307114	0	0	0
Emsy	0.0398955990272946	-0.0308529095508273	6.82843016856694e-17	4.68263929059301e-15	0.0707485085781218	0	0	0
Dlg4	0.0388151742618709	-0.0319242513173869	2.29660450779208e-07	2.57290123385572e-08	0.0707394255792578	0	0	0
Elavl1	0.0383421246987719	-0.0323815801092158	1.01919146740966e-07	8.65202259424968e-09	0.0707237048079877	0	0	0
Spryd3	0.0456117088807837	-0.0250645581119149	9.47691853008052e-07	0.00170617883105442	0.0706762669926985	0	0	0
Acot8	0.0382843097055845	-0.0323791919257002	0.000105938590093339	5.00332154154172e-06	0.0706635016312847	0	0	0
Ppp1r8	0.0401677666634326	-0.0304945639977264	5.45272570983577e-07	2.02516312126428e-07	0.070662330661159	0	0	0
Gm20716	0.0311812949203644	-0.0394632361369009	4.575252817725e-08	8.69980097208116e-16	0.0706445310572653	0	0	0
Baz2a	0.0431541621776874	-0.0274806668636611	1.43159217305452e-13	1.27109436317049e-08	0.0706348290413485	0	0	0
Agtrap	0.0371699288060426	-0.0334566408002243	0.00566103446736001	0.00240258568038759	0.0706265696062669	0	0	0
Ptpn2	0.033222881123421	-0.0373976411216178	2.42162906896423e-11	3.95992099601167e-21	0.0706205222450388	0	1	-1
Chid1	0.0514202599913414	-0.0191905322660793	9.01178490258305e-15	0.000304265965419932	0.0706107922574206	0	0	0
Ubqln4	0.0363936577372472	-0.0342105459958531	0.000424038687295625	1.83621281864727e-06	0.0706042037331003	1	0	1
Med6	0.0472344590829518	-0.0233443548328188	6.27332045120537e-09	8.53252509739982e-06	0.0705788139157705	0	0	0
Fam193b	0.0343188797170273	-0.0362473678465845	7.63574650569939e-06	6.7340276638015e-09	0.0705662475636118	0	0	0
Star	0.0352391714366612	-0.0353075262813743	0.000634392516120971	1.63633264649609e-06	0.0705466977180355	0	0	0
Lingo3	0.0563187479373849	-0.0142213997042888	1.30937537072023e-10	0.0497189970812534	0.0705401476416737	0	0	0
Qtrt1	0.0458393603365728	-0.0246877563263686	0.000236340304150387	0.0107304402026096	0.0705271166629414	0	0	0
Zfp787	0.0398490791800401	-0.0306580607232463	1.79582156123956e-05	5.23572410765409e-05	0.0705071399032864	0	0	0
Tiam1	0.0405036042168667	-0.0299987730066542	1.91574300352233e-130	6.79432676479604e-91	0.0705023772235209	1	0	1
Sdhb	0.0321446852518478	-0.038347233655981	0.000161407437962669	8.77117629982434e-10	0.0704919189078288	0	0	0
Galnt9	0.0427929724821653	-0.0276923594042339	9.53649105380237e-17	5.43019159803587e-10	0.0704853318863992	0	0	0
Sipa1l2	0.0404064572723924	-0.0300758732979967	7.91283288544524e-43	5.05141464095864e-32	0.0704823305703891	3	0	3
Ywhab	0.0354422897659596	-0.035027422441356	1.68423369541957e-06	1.08281607102061e-07	0.0704697122073157	0	0	0
Rsrc2	0.0459527962084713	-0.0245060503384139	2.13860323887046e-07	0.000453029042806425	0.0704588465468852	0	0	0
Eloc	0.0397524000650331	-0.0306213753274819	0.00058118439789683	0.000226085847650755	0.070373775392515	0	0	0
Rapgefl1	0.0357598289791946	-0.034602569412006	0.000498232382224695	7.20491014345632e-06	0.0703623983912006	0	0	0
Cntn1	0.0352267434218612	-0.0351198663528328	3.81502391802847e-55	2.9373288429734e-77	0.0703466097746939	0	0	0
B230219D22Rik	0.0432489579963785	-0.0270834350761779	0.000253962994807874	0.00746969720073159	0.0703323930725564	0	0	0
Slc30a9	0.0383775754269672	-0.0319486839104274	5.78605930031003e-15	1.32046784312516e-17	0.0703262593373946	0	0	0
Phf20	0.0371583908552648	-0.0331646482715348	1.99927493868955e-21	2.28368552999883e-24	0.0703230391267997	0	0	0
Ppp2r5e	0.0443892533700321	-0.0258999070494461	1.28482404495292e-33	4.16051756520525e-14	0.0702891604194782	1	0	1
Bloc1s6	0.0421671703055484	-0.028111488703164	8.35986661096727e-05	2.00950023461716e-05	0.0702786590087124	0	0	0
Birc2	0.0388617597342835	-0.0314012408205401	0.000140022059447683	0.00015441125616974	0.0702630005548236	0	0	0
Cog3	0.0386166237992769	-0.0316418634465286	4.05569833047446e-17	1.497567034109e-18	0.0702584872458054	0	0	0
Mroh1	0.0280492432648409	-0.0421737889645844	9.13910235400375e-12	5.72177316871293e-49	0.0702230322294253	0	1	-1
Kpna6	0.0292158260098713	-0.041000094121642	2.37676441400801e-06	4.36000748458124e-19	0.0702159201315133	0	0	0
Eef1d	0.0286865452351515	-0.0414975323264601	0.00576896291749023	1.38864521886418e-08	0.0701840775616115	0	0	0
Socs5	0.0291727008242788	-0.041011107453681	1.39237598006496e-08	1.49571252112542e-23	0.0701838082779598	0	0	0
Mrps35	0.0345596342233784	-0.0356203473213639	5.23143252481254e-11	1.95785140680348e-20	0.0701799815447423	0	0	0
Sh2d7	0.0312159018523676	-0.0389504862509887	0.0236232544997861	0.000246237593642173	0.0701663881033563	0	1	-1
Rbm42	0.0308879404784563	-0.0392757378872502	0.00770208987031697	2.21945515366969e-07	0.0701636783657065	0	0	0
Bag4	0.0308040620352655	-0.039359584944667	0.000130440698522109	9.12335912650664e-12	0.0701636469799325	0	0	0
Samd8	0.0383338342731037	-0.0318151177852928	2.5974902327445e-11	1.19083351363695e-10	0.0701489520583965	0	0	0
Atp5j2	0.0358965940400717	-0.0342516359350386	0.00177275367852124	0.000239755245057703	0.0701482299751104	0	0	0
Sf3b6	0.0458508335911162	-0.0242957957037277	0.000364672033989813	0.00310041068517563	0.0701466292948439	0	0	0
Tcf25	0.0421815899660498	-0.0279543559350797	3.46996592626517e-13	1.87471945210021e-08	0.0701359459011295	0	1	-1
