gene	is_coordinated	is_mecp2_up	mc_diff	hmc_diff	delta_ratio	mecp2_mean_fold	atac_fold	k27me3_fold	k119ub_fold
Sort1	TRUE	FALSE	0.0402235384645898	-0.0152677656119228	-0.0231175611199813	0.0165644364905675	-0.0577613762639066	NA	0.858987188543576
Sos1	TRUE	FALSE	0.0251989548352358	-0.0295822214033694	-0.0322291512222739	0.000385941115865187	-0.024868101474073	NA	1.10670599722545
Sox5	TRUE	FALSE	0.00241505004232956	-0.00373719240983651	-0.00406314725633319	0.0517893071332956	0.275407695894638	-0.167872447386559	0.0200820533505955
Spag1	TRUE	FALSE	0.0404258764825894	-0.0291582270090671	-0.0369841389816386	0.00850101071435268	0.149894299076599	NA	NA
Spag17	TRUE	FALSE	0.0124027109466953	-0.00455609085462831	-0.00619416724863033	0.319083794348249	0.184976117307415	NA	0.53581279643922
Spag9	TRUE	FALSE	0.0339450010613283	-0.0314503075564898	-0.0378644784938018	-0.0285006055502037	0.145999706856931	NA	NA
Spast	TRUE	FALSE	0.0144513065509564	-0.0167370575532882	-0.0186074043739339	0.00567187775154906	0.065357281093137	NA	NA
Spg21	TRUE	FALSE	0.0196712596754081	-0.0177565924776153	-0.0208973772529775	0.0126384270836986	0.0137079519027572	NA	NA
Spock1	TRUE	FALSE	0.0354421855766658	-0.0342875844753907	-0.0394367153907861	0.0587411140044012	0.116827668111159	NA	-0.0687578129731955
Sptb	TRUE	FALSE	0.0805401967548386	-0.0341249566314848	-0.0656438366612803	0.0137426212621641	-0.010826458885006	NA	0.552203560977521
Sptbn2	TRUE	FALSE	0.0123433221969996	-0.0257611764832857	-0.0281339534889277	-0.0287940577051853	0.193576219638044	NA	NA
Sqstm1	TRUE	FALSE	0.0221438738133131	-0.0282361546481381	-0.0343979425789148	0.0413283177438156	0.12143036847656	NA	NA
Srebf2	TRUE	FALSE	0.0402464629639583	-0.0263575073163805	-0.0377642105867326	0.0321774636265179	3.03136585640627e-05	NA	NA
Srf	TRUE	FALSE	0.0527754161005894	-0.0305191588875885	-0.0621085532138462	0.00926065217224422	0.0942147389942957	NA	0.0888381406193308
Srgap2	TRUE	FALSE	0.01812196501643	-0.0093023852844808	-0.0172536173678667	-0.0289105674675118	0.0273706720038256	NA	0.234207143395338
Srgap3	TRUE	FALSE	0.0223403728122302	-0.0164207868392474	-0.0259915247041255	-0.0267023393526254	0.131167898648923	NA	-0.361352838436801
Srpk2	TRUE	FALSE	0.0114262604305596	-0.0226847828016967	-0.0232081185540347	0.0266589098499876	0.216090002211453	NA	0.0991062462858866
Srrm4	TRUE	FALSE	0.036785081510256	-0.0274223464807914	-0.0416917778712219	-0.0116352422514943	0.054351034746061	NA	0.0730805192365441
Ss18	TRUE	FALSE	0.0360047430370788	-0.0337538503582801	-0.0386572967301678	0.180593977622973	0.163312259584523	NA	0.409676673092264
Stambp	TRUE	FALSE	0.0371684731388237	-0.0275415890087541	-0.0346173725897871	0.00108367066775281	0.162584350967683	0.388742423645503	NA
Star	TRUE	FALSE	0.0235156624000266	-0.0271777846283593	-0.02988303372107	-0.0750093020854944	0.220751746004646	NA	NA
Stat3	TRUE	FALSE	0.0104886229391151	-0.0207268561104753	-0.0216277700496676	-0.0366838869521109	-0.0174782604446936	NA	-0.31962736414727
Stau1	TRUE	FALSE	0.0429005264954151	-0.0390938868924311	-0.0499745461960752	-0.0026281267784132	0.0603536531177085	NA	NA
Stim1	TRUE	FALSE	0.0154647953115573	-0.0156269304649298	-0.0177799007502059	-0.0264820515705404	0.171598288742336	NA	0.670069524524542
Stk11	TRUE	FALSE	0.0369061308214116	-0.0324855661819707	-0.0451694244441136	0.00854977076720355	NA	NA	NA
Stk24	TRUE	FALSE	0.0205544175381936	-0.0343574245223673	-0.034394105464911	-0.0451303770784696	0.21553743442074	NA	-0.166938350821781
Stk25	TRUE	FALSE	0.015222261721021	-0.0185697106485715	-0.0221378276268657	-0.0110947171030948	0.239512710621057	NA	0.178283323650145
Stk38	TRUE	FALSE	0.0267956918314211	-0.0337626543489781	-0.0368929654158439	-0.124118659424481	0.211549189334567	NA	NA
Stk38l	TRUE	FALSE	0.0279832935052858	-0.028975644986351	-0.0353834023964533	-0.0920858832575822	0.0896280923612143	NA	NA
Stmn2	TRUE	FALSE	0.0492056205277216	-0.0091177795252787	-0.0480629736646033	0.131556739461163	-0.0448365673668643	NA	0.760755515882989
Strn4	TRUE	FALSE	0.0390550273222565	-0.018124687443374	-0.0325579046966085	-0.0201781186785027	0.182597815393039	NA	-0.150700218730938
Stx12	TRUE	FALSE	0.0168086309722053	-0.0224303365819793	-0.0245442603026564	-0.0492351577654956	0.0856265479227784	NA	NA
Stx1b	FALSE	FALSE	0.0516424199273656	-0.0122642038841012	-0.0432430902969905	-0.00630380811392821	-0.0106596475927566	NA	NA
Stx3	TRUE	FALSE	0.0177204147972377	-0.02988020377682	-0.0353006520381673	-0.0599890946587433	0.00142513250834318	NA	NA
Stx4a	TRUE	FALSE	0.020155137038994	-0.0109416852946534	-0.0156212945187947	-0.0686064657051046	0.194658775223171	NA	NA
Stx6	TRUE	FALSE	0.0373722154960461	-0.0149569094079579	-0.024654976335507	-0.0481308785730547	0.0594418585287098	NA	0.552792652107694
Stx7	TRUE	FALSE	0.0230935452981044	-0.0281535397761013	-0.0317375639894726	-0.105830467940437	0.118877820035394	NA	0.911339165868429
Stxbp1	TRUE	FALSE	0.0330671706062323	-0.0217359010425573	-0.041599259027934	-0.080882852983404	0.068478559187705	NA	NA
Stxbp3	TRUE	FALSE	0.0113424250147798	-0.014599497788829	-0.0158884531060788	0.0748280954544845	0.0472912218248165	NA	0.63171044694111
Stxbp5	TRUE	FALSE	0.00776411057050463	-0.0176532224950339	-0.0185125741641704	-0.0109502119325193	0.0159223641708201	NA	0.624347563873217
Stxbp5l	TRUE	FALSE	0.0777801233022845	-0.0696676917199734	-0.0844794131714831	1.70047180545944	-0.0678974969817764	NA	0.99292294591576
Sufu	TRUE	FALSE	0.0134051376583043	-0.0138229299026301	-0.0174871997083075	-0.0414322582943174	0.0754633646017966	NA	0.0979682040956531
Sv2a	TRUE	FALSE	0.0309570577179519	-0.0186220531049925	-0.0290581293160661	-0.0205906323979161	0.0793202133441169	NA	NA
Sv2b	TRUE	FALSE	0.0612780901207338	-0.0275760214891895	-0.0524137443785153	0.351368969744712	-0.484257452393078	NA	0.817894442942495
Sv2c	TRUE	FALSE	0.0093020461999026	-0.029422913717443	-0.032391691795738	-0.0363130760606315	-0.279405767746119	1.58125934043953	0.316134924330988
Sybu	TRUE	FALSE	0.0961783809519351	-0.0289549995455817	-0.0610211207328407	0.260814773096333	0.530234844498141	NA	NA
Syde1	TRUE	FALSE	0.0313170564234315	-0.0371544958292937	-0.0437257724723557	-0.045740377393526	-0.0333782322447782	0.740927345862553	0.246870825593052
Syn2	TRUE	FALSE	0.130328694883986	-0.0667062381396212	-0.109231229794023	0.402040842224421	-0.0717594095912497	NA	NA
Syn3	TRUE	FALSE	0.00310892426756526	-0.00792074643353397	-0.00792039162355887	-0.0505227981392413	0.0811668735455365	NA	0.267894066670871
Syngr1	FALSE	FALSE	0.0376958389216378	-0.00966659778507045	-0.0348777906499275	-0.0338304736524371	0.190430766114073	NA	NA
Synj1	TRUE	FALSE	0.018694776129868	-0.0235626473761981	-0.0263372358578599	-0.0536803205143742	NA	NA	NA
Synj2	TRUE	FALSE	0.0301026750101669	-0.0250975056587487	-0.0299153430953509	0.127274030057358	-0.0566853511882961	NA	-0.0914268520548322
Synpo	TRUE	FALSE	0.0349955243841628	-0.0292526767239582	-0.0382608106293039	-0.00495475629615887	-0.228679938520234	NA	-0.00290214915545553
Syp	TRUE	FALSE	0.0333127985310694	-0.0253929949463572	-0.0411056484582519	-0.0255347721676144	0.13830058656357	NA	NA
Syt1	TRUE	FALSE	0.173138279538543	-0.149653303443115	-0.178724115601608	0.103015823593182	-1.11266159150267	3.83677376580842	1.29872901696794
Syt11	FALSE	FALSE	0.0164449578811245	-0.00679088628736929	-0.017333837716474	NA	NA	NA	NA
Syt12	TRUE	FALSE	0.0715873027606286	-0.0386560118137476	-0.0716424306810482	-0.0126064900621859	-0.89120005494655	NA	NA
Syt13	TRUE	FALSE	0.0686517703181769	-0.0203179864201137	-0.0490827088773777	-0.0298985146751072	0.155970117144554	NA	-0.272467850415658
Syt4	FALSE	FALSE	0.12714936839884	0.0372724160255243	-0.10798135921065	0.190454911319849	-0.28363766287408	NA	1.28817619985735
Syt6	TRUE	FALSE	0.0195735013483116	-0.0251184125996615	-0.0265495399988708	0.000870765816073114	-0.215861140051525	0.946538877848449	0.127050231152147
Syt7	TRUE	FALSE	0.0122303864335234	-0.0184334018856603	-0.0227080740087367	-0.0174735626915177	0.0899590204737088	NA	-0.145607324707496
Syt9	TRUE	FALSE	0.0630426227206178	-0.0315932070668333	-0.0501232771099464	0.00102191182884945	0.0450131576724906	NA	0.350266624202788
Szt2	TRUE	FALSE	0.00796178694679262	-0.0158912312341895	-0.0168726517778503	-0.00743597722011384	0.0429007633215926	NA	NA
Tanc1	TRUE	FALSE	0.0361143147792424	-0.0270217011610542	-0.0355638871635533	0.114278044082837	0.171768173392723	NA	0.271813729651538
Tanc2	TRUE	FALSE	0.017921450710022	-0.015121862063006	-0.0172977236261044	0.0146300741070129	-0.204032235911914	1.15113260397322	0.112685592505411
Taok1	TRUE	FALSE	0.0304408228477507	-0.0312736812923	-0.0343735547224828	-0.174019541380823	0.060760605116287	NA	NA
Tbc1d24	TRUE	FALSE	0.045206307922061	-0.0266141162634483	-0.0363751852246219	0.0216932759782671	-0.0208484024002611	NA	-0.0718064173746785
Tbce	TRUE	FALSE	0.0265366456668128	-0.0226496768514115	-0.0271669530630618	-0.0480272281766332	0.155335087151164	NA	NA
Tbx6	TRUE	FALSE	0.0412931549400316	-0.0353788709100081	-0.0441217006884219	-0.0161317521070049	-0.0474092375831099	NA	NA
Tcf12	TRUE	FALSE	0.0293017245223524	-0.0348102401269182	-0.037174810578465	0.0977106921287077	0.172023833823446	NA	0.32962274860694
Tcf3	TRUE	FALSE	0.0231081110640119	-0.0244365227487713	-0.0315757310141165	-0.0261996783767981	0.0253240105025139	NA	-0.233382117040143
Tcf4	TRUE	FALSE	0.0512997118435153	-0.0298303468589616	-0.0582770971480702	0.0831524835030254	0.0674816633127953	NA	1.41994286331325
Tctn1	FALSE	FALSE	0.0135677827103533	0.00236572122777551	-0.00200776847846673	-0.0149144726771196	0.103001147306362	NA	NA
Tenm2	TRUE	FALSE	0.00572499451967856	-0.0230957146128637	-0.0235272123062143	-0.0433174063828382	0.0610676055661133	1.99125108101284	0.409627945277291
Tent2	TRUE	FALSE	0.0292861598439099	-0.0262238385544769	-0.0302261391790613	0.0188561292183984	0.040195473153659	NA	NA
Terf2	TRUE	FALSE	0.0168789522731766	-0.0164330181271029	-0.0191961150863921	0.0340703500141483	0.0864997761990126	NA	NA
Tfap4	TRUE	FALSE	0.0259325594160751	-0.0140799490765782	-0.0188405618934774	-0.0027727662055619	0.144058034150368	NA	0.491129871325208
Tfrc	TRUE	FALSE	0.0172479120246274	-0.0283218924833047	-0.0329100084075447	-0.0360675906896838	-0.0110105232663431	NA	NA
Tgfb3	TRUE	FALSE	0.0223786185268551	-0.0235906646080996	-0.0289762134424241	-0.0165395340067206	-0.0484292325921833	NA	0.374012884509615
Thap11	FALSE	FALSE	0.0464497526174727	0.0393432117980809	-0.102581205480811	-0.000312949619832822	0.145661027074272	NA	NA
Tiam1	TRUE	FALSE	0.0414067029090463	-0.0291440903279557	-0.0413756778571706	-0.0222347004997504	0.0636838840455456	NA	0.130730600600382
Tiam2	TRUE	FALSE	0.00608751127052887	-0.00919079365255689	-0.0102665974251387	0.0454042522072115	-0.429109365454398	0.980653437237554	0.12160954722697
Timp2	TRUE	FALSE	0.00988261805046464	-0.0124092712153901	-0.0135339854235089	-0.045072020280507	0.0705641252282947	NA	-0.34276170280794
Tle6	TRUE	FALSE	0.0404971672441769	-0.0289802854903138	-0.0418260230674832	-0.00659558431853861	-0.526726565349883	NA	0.138127563734317
Tmbim1	TRUE	FALSE	0.0720964085247817	-0.030278707384968	-0.0622876610223362	-0.3569426624067	0.404921452630808	NA	0.22155457754118
Tmbim4	TRUE	FALSE	0.010647708201755	-0.0100441829875597	-0.0130481005504429	-0.0426358815644032	0.415785095595871	0.0799763099567278	NA
Tmbim6	TRUE	FALSE	0.0179523206336869	-0.0267569837005882	-0.0312825380300552	-0.0614285227126916	0.100948334508004	NA	NA
Tmem106b	TRUE	FALSE	0.0229956491182775	-0.0256530555454505	-0.0302302821909356	0.0907919595011573	0.135313059206097	NA	0.769976628837314
Tmem108	TRUE	FALSE	0.0170712338729639	-0.0159775204984032	-0.0209740552443866	0.0323591854322791	0.162299065290192	NA	-0.248994682303652
Tmem163	TRUE	FALSE	0.0415545851107791	-0.0247655936918266	-0.038355642889433	-0.0674939450561495	-0.023487484650453	NA	0.187601266760962
Tmem175	TRUE	FALSE	0.0282273874281709	-0.0221271176331094	-0.0280182849959547	0.0220296009003808	NA	NA	NA
Tmem30a	TRUE	FALSE	0.0479952233907852	-0.0236042182912304	-0.0372277641448361	-0.0647332325861612	0.0340766966436317	NA	NA
Tmod2	TRUE	FALSE	0.032364196081699	-0.0281933586929262	-0.03516582270283	0.0711051433142371	-0.155820497248228	NA	NA
Tmtc4	TRUE	FALSE	0.0746786908427238	-0.0524397184150954	-0.0646615127994607	0.738175786490675	0.144466674253459	NA	0.619351889482382
Tnik	TRUE	FALSE	0.0173861046186389	-0.015806603390919	-0.0191662282371114	-0.0341589087289835	0.124814053957113	NA	0.222344344966325
Tnn	FALSE	FALSE	0.00815179328761761	-0.00282519862700362	-0.00379655775347848	0.072935163852324	0.108092252949619	NA	0.888805482175538
Togaram1	TRUE	FALSE	0.0202546818508755	-0.021091760262783	-0.0245896587305773	-0.0110693968806392	NA	NA	NA
Top2b	TRUE	FALSE	0.0323847548013557	-0.0286227876582844	-0.0357446060146062	-0.0208954789390647	0.0805608450014076	0.396213524192808	0.321889990373862
Tor1a	TRUE	FALSE	0.0380337029104365	-0.0306089633492953	-0.0435406951270594	0.0046040814434405	0.0705227192420867	NA	NA
Traf6	TRUE	FALSE	0.0170710145096523	-0.0182725071171609	-0.0221003996609186	0.119195272956047	0.126370843302275	-0.0785021871347011	0.783106651838949
Traf7	TRUE	FALSE	0.016738622751303	-0.0254773592995069	-0.0285463467474006	-0.00628531292442113	0.0122524132762388	NA	NA
Trak1	TRUE	FALSE	0.00790456436836018	-0.0117313943086533	-0.0142619749432213	-0.0300994647775736	0.308289947092362	NA	-0.00767528984384278
Trak2	TRUE	FALSE	0.0238264820473227	-0.0203176739734351	-0.0243854370321164	-0.021636298949404	0.151239058455483	NA	0.32829511081587
Trim3	TRUE	FALSE	0.0739243199797217	-0.015009046315935	-0.0496057287033351	-0.0566147288690952	0.083316721967639	NA	NA
Trim67	TRUE	FALSE	0.0156722786179837	-0.0202243895142063	-0.024972927340827	-0.0236793117646259	-0.135514474573368	NA	-0.140482110229201
Trp73	TRUE	FALSE	0.0123394277220803	-0.0294430987615568	-0.0308685814476392	-0.116798177460158	-0.908225357263452	2.00868475872955	0.187742948411063
Trpc1	TRUE	FALSE	0.02246913443667	-0.0270778826283837	-0.0304999977781197	-0.177129634406246	-0.0451388619941877	NA	0.71365440424091
Tsc1	TRUE	FALSE	0.0302407160548697	-0.0296741041184483	-0.0340150058500228	-0.00194078153893674	0.0556537290585888	NA	NA
Tsc2	TRUE	FALSE	0.00913589561053796	-0.0139750131311291	-0.0160058547839705	-0.0321297021594314	0.0965886889028399	NA	-0.45437238056557
Tsc22d4	TRUE	FALSE	0.0157688301038319	-0.017268124997154	-0.0208192231687768	-0.0167350002153485	0.127883248801944	NA	NA
Tspan2	FALSE	FALSE	0.00687157614333667	-0.00423526957851356	-0.00530039045972419	-0.0466095131906197	-0.117870283736885	-0.663470899942853	-0.126119720694294
Tspan7	TRUE	TRUE	0.0205738733403453	-0.0106533934095173	-0.019355970308115	0.998315594717274	0.0617494280631796	NA	NA
Tspoap1	TRUE	FALSE	0.0172493061847292	-0.0318041123063246	-0.0396542371084422	-0.00559905786327047	0.0771511959449062	NA	0.44555300390872
Ttc3	TRUE	FALSE	0.0234315708183457	-0.0230129923472653	-0.0289780327047611	-0.03751302277028	0.101617162970822	NA	NA
Ttc8	TRUE	FALSE	0.013489300255117	-0.00678098524378978	-0.00844891213172727	0.167102895529704	0.122541581625405	NA	0.546036074313921
Ttl	TRUE	FALSE	0.0309757606474137	-0.0268614812217453	-0.0325465655341645	-0.0192108713902196	0.0249198178097826	NA	NA
Ttll5	TRUE	FALSE	0.006297512980183	-0.015877111975273	-0.0165073008678654	0.0338307992043654	0.0505725228943356	NA	0.317484881784771
Tubb3	TRUE	FALSE	0.0466295886915838	-0.0263797683942782	-0.0415396744834802	-0.0565912128915394	0.0688255759662337	NA	-0.0737470258890881
Tulp3	TRUE	FALSE	0.0200889933862587	-0.0282985509398798	-0.0316663800802064	-0.0845775783843875	0.0876202831684932	NA	0.296398564853403
Tunar	TRUE	FALSE	0.00956852265846842	-0.0160884437300975	-0.0167660032030877	-0.0549977798350019	0.515567430622428	NA	0.0382283103311413
Twf1	TRUE	FALSE	0.0289149160065024	-0.0274829371663483	-0.0332258194706786	-0.0289514193910181	0.0465277269657547	NA	NA
Twf2	FALSE	FALSE	0.0407730748830609	-0.0148080916500973	-0.0260124584487314	-0.0763220414791793	-0.0775496194679571	NA	0.340867763182664
Txn2	TRUE	FALSE	0.0302147848354956	-0.0293645498033975	-0.0357251988352938	-0.0116072146386617	-0.584121264130006	NA	NA
Tymp	FALSE	FALSE	0.0288366391475269	-0.0134874911002201	-0.022140047989299	-0.0720455896552786	NA	NA	0.163213630832414
Uba52	FALSE	FALSE	0.0343891573421517	-2.78125468577556e-05	-0.0321284582453297	0.00811069760103785	0.113718713842117	NA	NA
Ube2b	TRUE	FALSE	0.0416424841234517	-0.0301941893404268	-0.0431467866085152	0.0102185254820015	0.0444711963449276	NA	NA
Ube2n	TRUE	FALSE	0.0522774753927785	-0.0347485597501048	-0.0527708001606458	-0.0811528978335073	-0.0446927546416044	NA	NA
Ube2v2	TRUE	FALSE	0.0368813599997901	-0.0299172897806433	-0.034100029265278	-0.0072470164383076	0.159296574022012	NA	NA
Ube3a	TRUE	FALSE	0.0404480211451653	-0.0374033686611686	-0.044217461458199	0.00624170938376408	0.0568187693499363	NA	NA
Ulk1	TRUE	FALSE	0.087286295662369	-0.0405888841792781	-0.0737830181086029	-0.0791701246925525	0.0348379469627561	NA	0.513211312724344
Ulk2	TRUE	FALSE	0.0137454643904205	-0.0208459411447671	-0.0221958180010207	-0.0406320825931526	0.0496458225852209	NA	NA
Unc13c	TRUE	FALSE	0.0323450988428847	-0.0336860154799805	-0.0391340631971909	0.130918100872392	0.181237859346663	NA	0.307976247514816
Unc5a	TRUE	FALSE	0.0299033223128579	-0.0262423504250545	-0.0339117385233914	-0.147875180580472	0.588759977300382	NA	-0.24178783474902
Unc5c	TRUE	FALSE	0.106550556235555	-0.0721813597423415	-0.097631945434062	0.222387069228765	-0.0673084556001503	NA	0.3395968397406
Unk	TRUE	FALSE	0.0520373348912012	-0.0322844915975881	-0.043604998311782	-0.0527448017595926	0.0561771049460021	NA	NA
Usp33	TRUE	FALSE	0.0313855822893023	-0.0283721065756467	-0.0338332252911619	-0.0103881177728024	-0.045480281597022	NA	NA
Usp46	TRUE	FALSE	0.0666375446029002	-0.0285914740414081	-0.0530063815789579	0.17666676240617	0.0878796146242458	NA	0.999798697113808
Usp5	TRUE	FALSE	0.0200628956260129	-0.012473456909752	-0.0165002141487329	-0.272227681976174	0.0273612026084843	NA	NA
Usp53	TRUE	FALSE	0.0316099264616938	-0.0320252494962955	-0.037960491492637	-0.0806715110072563	-0.0663621535403009	NA	0.961948362866008
Usp8	TRUE	FALSE	0.0218141203941248	-0.0197824641713285	-0.0220389715352585	0.00967889215283733	0.0917227765442671	NA	NA
Usp9x	TRUE	FALSE	0.0242296392772805	-0.0252920593896119	-0.0296314795454267	-0.0566623585088357	-0.0545328725460367	NA	NA
Ust	TRUE	FALSE	0.0294628943190771	-0.023189346292409	-0.0293007104229488	-0.0473905255585386	0.0807752746107073	NA	0.208598383283891
Vac14	TRUE	FALSE	0.0504318174696946	-0.0147005142923484	-0.0310849856918927	0.0930937074346356	0.0276525139222224	NA	0.0437616827126467
Vamp1	TRUE	FALSE	0.0194201470795321	-0.0171435829551575	-0.0230068611272156	0.00415797458264275	0.0245325128394175	NA	NA
Vamp2	FALSE	FALSE	0.0687559869216162	-0.0206003514082101	-0.106142568031098	-0.0359574277410779	0.101669546058938	NA	NA
Vamp4	TRUE	FALSE	0.0268779944770854	-0.0287089271997789	-0.036333967607266	0.0340794888565463	-0.00406471307669792	NA	0.781942754392609
Vasp	TRUE	FALSE	0.0344716654346673	-0.0333328893846057	-0.0439310387437551	-0.0296770223176196	0.12639334765523	NA	NA
Vcp	TRUE	FALSE	0.0216710938037905	-0.0207344417725424	-0.0245543544944855	-0.0300422134282728	0.0978060865794427	NA	-0.0824688776043856
Vdac1	TRUE	FALSE	0.0439401316435859	-0.0222877764367026	-0.0362778504037797	-0.0157350332205892	0.00306043642728284	NA	-0.185395899116968
Vdac3	TRUE	FALSE	0.0217149344137151	-0.0217094507226603	-0.0283439682212024	-0.00353531946909403	0.158147304786988	NA	NA
Vegfb	TRUE	FALSE	0.04509820963302	-0.0230526536762153	-0.0334774488093303	0.00338836403401808	0.0644411289626193	NA	NA
Vezt	TRUE	FALSE	0.0192979513986206	-0.0261282793734253	-0.028646857317799	-0.00535108708265677	0.121182583964337	NA	0.429436530930536
Vldlr	TRUE	FALSE	0.061063109910958	-0.0456702606226283	-0.0576628604786175	0.149910156228638	0.0713449630549244	NA	0.649610581656077
Vps13a	TRUE	FALSE	0.0099156645851538	-0.0168775612868915	-0.0177801488950107	-0.0301961866489955	0.183474339130547	-0.498653330879792	0.699821507603746
Vps18	TRUE	FALSE	0.0617632356008014	-0.0207408835278184	-0.042465880815902	-0.0256807231566231	0.0353890752593133	NA	0.299991631748744
Vps26b	TRUE	FALSE	0.0411376192593892	-0.0208410524155935	-0.0358344167443464	-0.0563530258231554	0.0675615029469342	NA	NA
Vps35	TRUE	FALSE	0.0151269338946053	-0.0271833004436634	-0.0284707212819144	-0.0358558339775326	NA	NA	NA
Vps54	TRUE	FALSE	0.0347643208819975	-0.0369680681778139	-0.0401408079319522	0.0181453241945711	0.262119500373434	NA	NA
Wasf1	TRUE	FALSE	0.0283960929083533	-0.0233740988216319	-0.031900899736744	-0.040317550441217	-0.0722738686779121	NA	-0.268837743945917
Wasf2	TRUE	FALSE	0.0532029979029008	-0.0546015064611136	-0.0637174537136856	-0.0957007951216462	0.0240779989592288	NA	0.237645735851294
Wasf3	TRUE	FALSE	0.0215001904322017	-0.022861252328153	-0.0269853712218989	-0.0138811077118896	0.0679889377521783	NA	NA
Washc5	TRUE	FALSE	0.0113867455661552	-0.016099027964563	-0.0170061414037379	-0.0590554058422351	NA	NA	NA
Wasl	TRUE	FALSE	0.0533733068856035	-0.0445407444373682	-0.0591497272313722	-0.0290458043822077	0.0255690208382915	NA	NA
Wdr36	TRUE	FALSE	0.0143963508366365	-0.0192482498480952	-0.0212123945001808	0.0183989138580918	0.107371066793224	-0.00463430511255578	NA
Wdr47	TRUE	FALSE	0.0156525123990415	-0.0180825549140935	-0.0203331355697836	-0.00476893254763004	-0.00127458113268776	NA	0.0802854052878175
Xk	TRUE	FALSE	0.118002013647643	-0.0884200245197536	-0.111070977074221	1.51301884978285	-0.0111604892577174	NA	1.96018218456017
Xrcc2	TRUE	FALSE	0.0322363856543723	-0.0119643239073925	-0.0192101292292883	-0.00699299074771203	0.223763576939533	NA	NA
Yme1l1	FALSE	FALSE	0.026324605545016	-0.0233228009020354	-0.0266767777808462	NA	NA	NA	NA
Ythdf1	TRUE	FALSE	0.0407707224190981	-0.0485656656219109	-0.0589554419006306	0.0466395576018361	0.00365569661107097	NA	NA
Ywhae	TRUE	FALSE	0.0270987172061607	-0.0302336248234122	-0.0432153576308291	-0.0366295831890625	0.0497667040753682	NA	NA
Ywhaz	FALSE	FALSE	0.0343562016068489	-0.00116004311455811	-0.0565297201340537	0.0713027098675409	0.00261714017306115	NA	0.726121168582064
Zdhhc16	TRUE	FALSE	0.0335692740777784	-0.0316915777873952	-0.0426784723498981	0.00502665225398215	-0.220795744783479	NA	NA
Zdhhc17	TRUE	FALSE	0.037022690578221	-0.0333341097123327	-0.0417033054596586	0.010265319533514	0.0830270133080103	NA	1.08344448731141
Zdhhc2	TRUE	FALSE	0.010709580057672	-0.038030195924688	-0.0384937088579783	0.0152272167066168	0.0645679793922893	NA	0.706278370254947
Zdhhc20	TRUE	FALSE	0.0377110902070773	-0.0352261304838929	-0.0397787363444779	-0.0361085634144024	0.0440587998476647	NA	NA
Zdhhc3	TRUE	FALSE	0.0175091523690827	-0.0218088738548499	-0.0238229108640048	-0.0377610966438513	0.0424913717867337	NA	NA
Zdhhc5	TRUE	FALSE	0.0383689369056023	-0.0360101911951507	-0.043476168213297	-0.157957819016845	0.0374696960971691	NA	NA
Zeb1	TRUE	FALSE	0.0172233450785655	-0.0236326405618426	-0.0258794964953295	-0.000590538136883211	0.0745656182041211	NA	0.614713905032183
Zfp110	TRUE	FALSE	0.0204430068605008	-0.012659373696698	-0.0161271496565805	-0.0332244307282053	0.0182920972672454	NA	NA
Zfp212	TRUE	FALSE	0.071378007656367	-0.033507997409617	-0.0555746329723939	-0.0123414834926696	0.0720321737447557	NA	NA
Zfp24	TRUE	FALSE	0.0452766023660581	-0.0448551086124384	-0.0578980205518311	0.00297463122947676	0.0924386696498551	0.59753404327909	0.908138358472786
Zfp335	TRUE	FALSE	0.0185925469690958	-0.0253702167271257	-0.0300019289884277	-0.0034004656212733	0.0662907408694751	NA	NA
Zfp521	TRUE	FALSE	0.0467212991406587	-0.0249742251618918	-0.0445481089680705	0.01390509096583	0.152665192648175	-0.0618976633963821	1.18274042135211
Zfp536	TRUE	FALSE	0.0038248960582079	-0.0109098985405727	-0.0109894123684673	0.0172484829892411	0.318550117378262	NA	0.527533879005375
Zfp609	TRUE	FALSE	0.0109969393075839	-0.0189694282113821	-0.0196396806970676	-0.0121398269485263	0.136777893311405	NA	NA
Zfp804a	FALSE	FALSE	0.00717190362681697	0.00310011317247327	0.00193584590331311	0.655842708341888	0.0270558065839597	NA	0.761634602363755
Zhx2	TRUE	FALSE	0.0918430822611607	-0.0506612140565443	-0.0743269788948305	0.305095313000595	-0.200839713325044	NA	0.198272470226335
Zmiz1	TRUE	FALSE	0.0243642791417153	-0.0155285122922154	-0.0326315976143315	0.09913655989836	0.0882170236365904	NA	-0.105384371223269
Zpr1	TRUE	FALSE	0.0207749817495141	-0.0144627010776732	-0.0182205406701363	-0.0406208018071995	0.125402188869544	NA	NA
Zswim6	TRUE	FALSE	0.017430923940999	-0.0355497310949196	-0.0369731314575229	-0.0670788513227849	0.0388338587479695	0.835130284329181	0.092284523231218
Zzef1	TRUE	FALSE	0.0206481382660676	-0.0261976841721328	-0.0285432658577186	-0.00416086256711788	0.286872965750261	NA	NA
