gene	mc_diff	mc_sig	hmc_diff	hmc_sig	delta_ratio	dmr_status	chromatin_state	me3_fold	me3_fdr	me3_n_peaks	me2_fold	me2_fdr	me2_n_peaks	k119ub_fold	k27me3_fold	k27ac_fold	atac_fold
Gpbp1	0.0514058525904683	TRUE	-0.03746839805371	TRUE	-0.0541698103491347	Both mC+hmC DMR	Poised_Enhancer	0.468283871	0.172441933	4	NA	NA	NA	NA	NA	NA	NA
Ing2	0.0623911371518946	TRUE	-0.045447556888895	TRUE	-0.0541217431211621	Both mC+hmC DMR	Active_Promoter	-0.268715542	0.44811751	2	NA	NA	NA	0.614770318507004	0.521251153360878	-0.0268811777878302	0.0778293550846928
Gm3250	0.0656746031746032	FALSE	-0.00833333333333333	FALSE	-0.0540879098082708	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bin1	0.0525327619676288	TRUE	-0.0368487405018306	TRUE	-0.0540804957577994	Both mC+hmC DMR	Active_Promoter	-0.114768444	0.800784836	7	NA	NA	NA	NA	NA	NA	0.115822749711226
Akap1	0.0532315260682459	TRUE	-0.0413926958036109	TRUE	-0.0540781338416012	Both mC+hmC DMR	Active_Promoter	0.042709182	0.933331531	4	NA	NA	NA	0.220750755407337	NA	-0.461212364180331	-0.178897805959936
Slc6a17	0.0850979578506199	TRUE	-0.0197090019129585	TRUE	-0.0540526765426542	Both mC+hmC DMR	Active_Promoter	0.212965712	0.583847245	9	NA	NA	NA	0.503211797617961	NA	-0.291749304933736	0.0722761522165024
Zc3h7b	0.0519470547834107	TRUE	-0.0433112651849157	TRUE	-0.054029718210734	Both mC+hmC DMR	Active_Promoter	0.356609083	0.289280767	4	NA	NA	NA	NA	NA	-0.239903534250414	0.233296694956525
Tlx1	0.0157397109285353	TRUE	-0.00226221078991712	FALSE	-0.0540241763482911	mC DMR only	Repressed_Promoter	0.286419354	0.417065896	6	NA	NA	NA	-0.76726370978695	0.0179002013076389	NA	-0.113831980189547
Dnase1l2	0.0865092936809942	TRUE	-0.0284222819531892	TRUE	-0.0540135766509447	Both mC+hmC DMR	Other	-0.125884438	0.774966771	1	NA	NA	NA	-0.884147757695568	NA	-0.95288057892152	-1.35378427590758
Tmem190	0.0454486227442494	FALSE	-0.00620557685501885	FALSE	-0.0540087851330752	Not DMR	Other	-0.36793142	0.310564121	1	NA	NA	NA	0.17326478902301	NA	-1.93333253278783	-0.999233816167705
C77080	0.0755854669943801	TRUE	-0.0244283993610961	TRUE	-0.0540040222243885	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gpsm1	0.0551487123313873	TRUE	-0.028714181822039	TRUE	-0.0539822100569941	Both mC+hmC DMR	Active_Promoter	0.00988334	0.983357502	3	NA	NA	NA	-0.000910028852099818	NA	-0.109198098747851	-0.0149430625986551
Lcmt2	0.0535183523688323	TRUE	-0.0331948493736874	TRUE	-0.0539812361610491	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Emilin3	0.0600084300052574	TRUE	-0.0338555695975425	TRUE	-0.0539799269925911	Both mC+hmC DMR	Other	-0.29531809	0.433658361	3	NA	NA	NA	0.426810760320496	NA	-0.792033811285265	0.0991577268766527
Rabl6	0.0593703853659692	TRUE	-0.0364777156521981	TRUE	-0.0539757339024949	Both mC+hmC DMR	Other	0.0093405	0.985138802	2	NA	NA	NA	NA	NA	0.0871763632489761	0.0581022942626522
Hmgn1	0.0622543782329715	TRUE	-0.0361469673653172	TRUE	-0.053955998483854	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	-0.884558011729143	-0.132356283989781
Metap1	0.0531738465509927	TRUE	-0.0445393263251074	TRUE	-0.0538961671707987	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	1.11837301760783	NA	-0.0215077668630396
Efr3b	0.0738629215736718	TRUE	-0.0342180948516928	TRUE	-0.0538121208433635	Both mC+hmC DMR	Active_Promoter	-0.370297881	0.305644436	10	NA	NA	NA	0.33636139930796	NA	-0.387490003850557	0.0659108188122013
Dpm2	0.030865384495956	TRUE	-0.016546627701889	TRUE	-0.053809616056057	Both mC+hmC DMR	Other	0.303748157	0.423035782	3	NA	NA	NA	NA	NA	-0.867747364204576	0.139910545410308
Rplp0	0.0267096804210321	TRUE	-0.0264983912995489	TRUE	-0.0537885094218696	Both mC+hmC DMR	Other	-0.030817607	0.952614352	1	NA	NA	NA	-0.403897358519934	NA	0.0784391142646136	0.029160358849992
Arpp19	0.035934180429786	TRUE	-0.0430554547846659	TRUE	-0.0537735697159127	Both mC+hmC DMR	Other	0.236249841	0.547812896	5	NA	NA	NA	NA	NA	0.0138229942428169	-0.0969999673440547
Tmem63c	0.0605253527624333	TRUE	-0.0317345068649304	TRUE	-0.0537445655575344	Both mC+hmC DMR	Active_Promoter	0.145870756	0.719319887	8	NA	NA	NA	-0.115666171661415	NA	-0.192348456199051	0.132711032160319
Tsr2	0.0173229966806543	FALSE	-0.0439052605005708	TRUE	-0.0537224798730139	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.200942000075697
Pfdn1	0.0398113846016019	TRUE	-0.0469247302320349	TRUE	-0.0537074888652851	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	-0.327754934736025	NA	0.0915104603514584	0.26215560706789
Dynlt1b	0.0392775046894228	TRUE	-0.0280484374958703	TRUE	-0.0537045334799565	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nxn	0.0633525845195682	TRUE	-0.0303512823225399	TRUE	-0.0536845185479182	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	-0.0806393878478203	NA	-0.32301040644575	-0.110007739676539
Slc17a7	0.0346162380440868	TRUE	-0.0313501268635096	TRUE	-0.0536652942982633	Both mC+hmC DMR	Active_Promoter	0.311047973	0.351153111	2	NA	NA	NA	-0.719529378281529	NA	0.0585441733414885	-0.0544809340987037
Zbtb44	0.042665790682578	TRUE	-0.0479629983850865	TRUE	-0.0536570890537452	Both mC+hmC DMR	Active_Promoter	0.398599941	0.270202329	1	NA	NA	NA	NA	NA	0.171932706553236	0.039173261263693
Pop5	0.034634553096395	TRUE	-0.0242578206794739	TRUE	-0.0536214601942152	Both mC+hmC DMR	Other	0.166192623	0.681960384	1	NA	NA	NA	NA	NA	-0.539846944543311	0.0348403712893978
Cdc42ep3	0.0455212861192779	TRUE	-0.0429263492190211	TRUE	-0.0535886215902494	Both mC+hmC DMR	Active_Promoter	0.061177356	0.900450342	1	NA	NA	NA	0.348780875988075	NA	0.00202075354486882	0.159308757836859
Fzd7	0.270317569866899	TRUE	0.231618151705014	TRUE	-0.0535816842007076	Both mC+hmC DMR	Active_Promoter	0.11297113	0.793263336	3	-0.492241552396982	0.0498911418773126	2	0.197811358102026	NA	-0.800202851640349	-0.176264990613914
Klf9	0.0370696764838939	TRUE	0.0106671725240182	TRUE	-0.05356479719398	Both mC+hmC DMR	Active_Promoter	0.222565443	0.554890466	5	0.62940076625926	0.011507630072367	10	0.413594772022844	NA	0.123042803243278	0.152712483786424
Rasip1	0.0618394514008689	TRUE	-0.0389456578815335	TRUE	-0.0535499552413023	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128468672906083
Kank2	0.0863498151183992	TRUE	-0.023559056717384	TRUE	-0.0535306824394332	Both mC+hmC DMR	Other	0.763296964	0.022020223	2	NA	NA	NA	0.0790809470621717	NA	0.0280830323002804	0.515440283245668
Gtpbp3	0.00834044899973058	FALSE	-0.038880313428296	TRUE	-0.0535224599188959	hmC DMR only	Active_Promoter	0.096037655	0.836021625	1	NA	NA	NA	0.829229435392954	NA	0.0128220044883676	0.263657130267575
Ccnl1	0.0428640104126938	TRUE	-0.0261745635472812	TRUE	-0.0535120019872438	Both mC+hmC DMR	Active_Promoter	0.492116661	0.125863346	1	-0.611134626905166	0.00615554913136864	4	1.13955572847003	2.20870077607678	0.113469795743671	0.052863405454233
Setd7	0.0788199054321356	TRUE	-0.0223893406492485	TRUE	-0.0535119719801158	Both mC+hmC DMR	Active_Promoter	-0.088079913	0.845630716	8	NA	NA	NA	0.049277332870255	NA	0.000502445110645663	0.13269519319174
Mzt1	0.0530806134987242	TRUE	-0.0325238236836779	TRUE	-0.0534685733620034	Both mC+hmC DMR	Active_Promoter	-0.212199949	0.583390629	3	NA	NA	NA	1.47494821080758	0.605948903969419	NA	-0.0349675103615224
Wtap	0.0480053285612471	TRUE	-0.0325072344343652	TRUE	-0.0534197797078956	Both mC+hmC DMR	Active_Promoter	0.331612733	0.354864846	1	NA	NA	NA	NA	NA	0.0593368631076589	-0.0229186029939446
Smarca2	0.0455322715002487	TRUE	-0.0419436328208364	TRUE	-0.0534053461508121	Both mC+hmC DMR	Active_Promoter	0.714267223	0.028786108	29	-0.584766029157777	0.0272542018702603	1	0.608494455266751	NA	-0.000697032727147272	0.00103992360644846
Tceal8	0.0220456199545069	FALSE	-0.0327310938365151	TRUE	-0.0533658959995187	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.0392963509854742	0.0383244668236065
Psme1	0.0350989072989178	TRUE	-0.0429597586338374	TRUE	-0.0533309206775021	Both mC+hmC DMR	Other	0.013340356	0.980008631	1	NA	NA	NA	NA	NA	-0.497747821391853	0.180780100049665
Smim24	0.00123708641123349	FALSE	-0.0500935276980945	TRUE	-0.0533189360629302	hmC DMR only	Other	0.000481124	0.99930944	2	NA	NA	NA	NA	NA	0.140362998864661	0.0179407975389011
Fkbp4	0.0784794116621811	TRUE	-0.0221031601036741	TRUE	-0.0533149924620033	Both mC+hmC DMR	Active_Promoter	-0.331050645	0.376161469	2	NA	NA	NA	-0.381506368948598	NA	-0.129550489963084	0.0310451993628659
Medag	0.0403981203069284	TRUE	-0.0482429761570751	TRUE	-0.053304620258196	Both mC+hmC DMR	Active_Enhancer	-0.174225925	0.676470343	1	-0.859508198298084	0.000171133952234325	1	0.212882937375899	0.727809087291892	NA	0.136531036053659
Tapbp	0.0347880411238475	TRUE	-0.0288039129105936	TRUE	-0.0532988894604742	Both mC+hmC DMR	Active_Promoter	0.268277881	0.468289349	2	NA	NA	NA	NA	NA	NA	0.0194028358968985
Sap18	0.0274987940567755	TRUE	-0.0326271943684913	TRUE	-0.0532979240583929	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	0.114779042012189	0.0630040059924727
Gdi2	0.0576856800662608	TRUE	-0.0372998309251874	TRUE	-0.0532953908362486	Both mC+hmC DMR	Active_Promoter	0.270169072	0.486305056	3	NA	NA	NA	NA	NA	0.101184951227575	-0.0440423625043617
Rbmxl1	0.0524660160043468	TRUE	-0.0304320065583118	TRUE	-0.0532638306366333	Both mC+hmC DMR	Active_Promoter	0.24529753	0.53431105	1	NA	NA	NA	NA	NA	NA	NA
Taar8a	-0.016182240454363	FALSE	-0.0517530886059347	TRUE	-0.0532406472387353	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arid5b	0.0416930480786474	TRUE	-0.0454461341796815	TRUE	-0.0532341093554952	Both mC+hmC DMR	Active_Promoter	0.337337531	0.361372004	3	-0.623754427202027	0.0166436397850215	1	1.17995110151099	NA	-0.531236602627522	-0.421025537210786
Gpr27	0.0641760648953623	TRUE	-0.0289620990739334	FALSE	-0.0532217968460922	mC DMR only	Active_Promoter	NA	NA	NA	0.578960781251732	0.0308431106297351	1	0.295681433824577	NA	0.0111829623308437	0.0658348633098339
Pptc7	0.0592085861337368	TRUE	-0.0261872681931347	TRUE	-0.0531964694126198	Both mC+hmC DMR	Other	0.004965293	0.992798593	3	NA	NA	NA	NA	NA	0.141874589546255	0.234189760879599
Fmc1	0.0141676996076175	FALSE	-0.0167420413173985	TRUE	-0.0531741600517608	hmC DMR only	Active_Promoter	0.118240064	0.792248092	1	-0.638847952996348	0.0202987501400925	1	NA	NA	0.279180163919638	0.0469402875059641
Hmgcll1	0.0536693171763069	TRUE	-0.0441647760506628	TRUE	-0.0531457795260569	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.714520299652191	NA	-0.495032533316965	-0.094471691255827
Tomm5	0.0231558201886571	FALSE	-0.0249668413952049	TRUE	-0.0531178549280156	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.232077538881119
Cnih2	-0.00161649387057458	FALSE	-0.0348249818842141	TRUE	-0.053106453138957	hmC DMR only	Other	-0.311588541	0.409061029	1	NA	NA	NA	-0.207733827267692	NA	0.399885717901652	0.262774235197374
Tpi1	0.0434496440237628	TRUE	-0.0038057693283943	FALSE	-0.0530909988916118	mC DMR only	Active_Promoter	0.34830743	0.308397977	1	NA	NA	NA	NA	NA	-0.187070721910314	0.0332924377648987
Tmem266	0.0523363055808762	TRUE	-0.0263597843249441	TRUE	-0.0530817720818267	Both mC+hmC DMR	Active_Promoter	0.292520644	0.4303718	17	NA	NA	NA	NA	NA	0.0021149366098141	0.115342897156752
Lcn12	0.0654637605185687	TRUE	-0.0413468279378805	FALSE	-0.0530589760631131	mC DMR only	Other	NA	NA	NA	NA	NA	NA	0.159094100515446	NA	-1.47318831681513	-0.400601130904024
Tox4	0.0409615180312373	TRUE	-0.0436218515843948	TRUE	-0.0530484927365	Both mC+hmC DMR	Active_Promoter	0.128921641	0.768132007	3	NA	NA	NA	NA	NA	NA	NA
Stard5	0.0493316118012742	TRUE	-0.0281469950201483	TRUE	-0.0530314899116131	Both mC+hmC DMR	Active_Promoter	0.992157828	0.001035387	3	NA	NA	NA	-0.349987973480456	NA	0.644636223299495	0.267081556549737
Tmem181a	0.0539549140805006	TRUE	-0.0401254464596347	TRUE	-0.0530256009451756	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	-0.151560138981059	NA	0.0202737663822267	-0.134558939850759
Rnf139	0.0537833722832699	TRUE	-0.0359665853744016	TRUE	-0.0530105459381633	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	1.00345853852729	NA	-0.281223698709034	-0.093657713789507
Usp46	0.0666375446029002	TRUE	-0.0285914740414081	TRUE	-0.0530063815789579	Both mC+hmC DMR	Active_Promoter	0.173690624	0.669903809	5	-0.655434165575885	0.00541324001301366	1	0.999798697113808	NA	-0.356092609958656	0.0878796146242458
Hyal1	0.075060074966161	TRUE	-0.0205513199540164	TRUE	-0.0530058786591577	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	0.106905621150839	NA	NA	-0.0108016936674848
Vsnl1	0.0515102481913228	TRUE	-0.030676226241571	TRUE	-0.0529990003133087	Both mC+hmC DMR	Active_Promoter	0.059970249	0.903182508	6	NA	NA	NA	0.501916931128009	NA	0.044893876957308	0.0699839617464477
Oser1	0.0553016348297829	TRUE	-0.0277621139088345	TRUE	-0.0529757787313081	Both mC+hmC DMR	Active_Promoter	0.14491764	0.734797737	2	-0.837260105632268	0.00179368397454335	1	NA	NA	NA	NA
Lrig1	0.059110951797504	TRUE	-0.0376019475701025	TRUE	-0.0529512467399922	Both mC+hmC DMR	Active_Promoter	-0.243343994	0.526127606	5	NA	NA	NA	0.500525317456595	-0.18050609874376	0.0110938643782286	0.0719658454646653
Mapkapk5	0.0457306599825226	TRUE	-0.0448812072733534	TRUE	-0.0529498297680091	Both mC+hmC DMR	Other	0.125719814	0.765732138	2	NA	NA	NA	NA	NA	NA	0.0329455305887362
Tardbp	0.0404582838319099	TRUE	-0.0376807984505067	TRUE	-0.0529439203940049	Both mC+hmC DMR	Active_Promoter	0.204641793	0.594737393	4	NA	NA	NA	NA	NA	-0.0668995956786611	0.00903329270257893
Ube2j2	0.0412279778967082	TRUE	-0.0384568319213664	TRUE	-0.0529429939137678	Both mC+hmC DMR	Active_Promoter	0.247743156	0.505782554	1	NA	NA	NA	NA	NA	-0.0537785613786044	-0.00787017651061594
Ubald1	0.0243936920001491	TRUE	-0.00807188350599677	FALSE	-0.0529067843122422	mC DMR only	Active_Promoter	-0.137067419	0.754061984	2	NA	NA	NA	NA	NA	0.0369782421150835	0.0412779528401057
Raly	0.0559227325950991	TRUE	-0.0401442228801068	TRUE	-0.0529003595138198	Both mC+hmC DMR	Active_Promoter	-0.101873556	0.813824499	2	NA	NA	NA	0.0056344206472998	NA	-0.0213528128020321	-0.0387338411966521
Atp5k	0.0023435240015135	FALSE	-0.0370603209728012	FALSE	-0.05286873930902	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cox5b	0.0208365410271263	FALSE	-0.0328509009815664	TRUE	-0.0528376820106625	hmC DMR only	Active_Promoter	-0.364413393	0.316771451	1	NA	NA	NA	NA	NA	0.0576864487789481	0.0731577408137119
Ythdf2	0.047245942471624	TRUE	-0.0429269067648082	TRUE	-0.052837636987841	Both mC+hmC DMR	Other	0.120398338	0.788183032	3	NA	NA	NA	NA	NA	NA	0.0402876587890521
Grcc10	0.00885227668205046	FALSE	-0.0302031689455841	FALSE	-0.0528363217863495	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	0.110454837372612	0.0198006886916458
Gm49380	0.0684379404204632	TRUE	-0.0204562810328925	TRUE	-0.0528121059378803	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smarcd2	0.0590824116740995	TRUE	0.0154445236407218	FALSE	-0.0527720594772044	mC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ube2n	0.0522774753927785	TRUE	-0.0347485597501048	TRUE	-0.0527708001606458	Both mC+hmC DMR	Active_Promoter	0.497900233	0.14735365	2	NA	NA	NA	NA	NA	-0.033729781713733	-0.0446927546416044
Zfp777	0.0392148943747616	TRUE	-0.0453451254033044	TRUE	-0.0527703779885664	Both mC+hmC DMR	Other	-0.028968668	0.956490973	4	NA	NA	NA	NA	NA	-0.293028348711447	-0.0682300782018102
Naa30	0.0513139626549391	TRUE	-0.0385413822648967	TRUE	-0.0527674526855181	Both mC+hmC DMR	Active_Promoter	0.484607052	0.167340187	4	NA	NA	NA	NA	-0.145218044395953	NA	0.0225221447442914
Zfp706	0.0630617674528721	TRUE	-0.0229570823081193	TRUE	-0.052761670961369	Both mC+hmC DMR	Active_Promoter	0.345463209	0.294630522	1	0.471079161544155	0.0418289246216462	1	1.18988790523398	NA	-0.0672795487520736	0.0179628888912779
Arl6ip5	0.0648419562448461	TRUE	-0.0336359115706713	TRUE	-0.0527350598197688	Both mC+hmC DMR	Active_Promoter	-0.080866304	0.86649533	1	NA	NA	NA	0.830601671684709	NA	-0.45837637909461	0.12333987470079
1700042G07Rik	0.0723402004742325	TRUE	0.0279596908872461	FALSE	-0.052695779186146	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ciart	0.0605579665065126	TRUE	-0.0316485973850176	TRUE	-0.0526909254188652	Both mC+hmC DMR	Other	-0.021306164	0.968564112	2	NA	NA	NA	0.0167098708124188	NA	0.114752915441241	0.0671572468985769
Hnrnpm	0.0538224002988735	TRUE	-0.0392019260643944	TRUE	-0.0526786375345377	Both mC+hmC DMR	Active_Promoter	0.352536179	0.330313212	6	NA	NA	NA	NA	NA	0.064132673770579	0.117089702745805
1700025G04Rik	0.0628224610672886	TRUE	-0.0327439834859851	TRUE	-0.0526706296141385	Both mC+hmC DMR	Active_Promoter	0.291990238	0.445173478	7	NA	NA	NA	0.215261613994854	0.267292060247399	-0.121642607377991	0.221561838563829
Thyn1	0.0410883972698401	TRUE	-0.0372662488177569	TRUE	-0.0526693395371401	Both mC+hmC DMR	Active_Promoter	0.21518312	0.564101893	3	NA	NA	NA	NA	NA	0.312000482633329	0.0750616584664459
Cmtm6	0.0462755411675073	TRUE	-0.0424172992551026	TRUE	-0.052641674868886	Both mC+hmC DMR	Other	0.203948292	0.601455294	1	NA	NA	NA	NA	NA	NA	0.0410711786889712
Il16	0.0690017153425211	TRUE	-0.00637885927342219	TRUE	-0.0526415516211483	Both mC+hmC DMR	Active_Promoter	0.077661304	0.846047547	27	0.549002043715689	0.00697541191185767	1	0.631619785248788	NA	-1.27987212490981	-0.0587312152638693
Slc25a36	0.0303416453331176	TRUE	-0.0485460797343588	TRUE	-0.0526401539456707	Both mC+hmC DMR	Active_Promoter	0.599789417	0.0778808	4	NA	NA	NA	0.60466684231569	-0.390879309998679	0.00407514630128708	0.0525990770972993
Syne4	0.0766761668620862	TRUE	-0.0323246743983627	TRUE	-0.0526236264864972	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	-0.536115108855103	-0.590733903665354
Slc22a4	0.0681659114090549	TRUE	-0.0259784067672443	TRUE	-0.0526014438094382	Both mC+hmC DMR	Active_Promoter	-0.173022189	0.680270984	4	NA	NA	NA	-0.00605205818383284	NA	-0.0462953809467963	0.0187993816341262
Xpo4	0.0464601874151629	TRUE	-0.0464892514048123	TRUE	-0.0525953449859879	Both mC+hmC DMR	Active_Promoter	-0.108787586	0.811894255	2	NA	NA	NA	-0.0524130342123188	NA	0.132331888919528	0.0831328667980616
Ap3d1	0.0564655008494716	TRUE	-0.0371147137765423	TRUE	-0.0525885279097608	Both mC+hmC DMR	Active_Promoter	0.148011263	0.726294849	8	-0.481345335545123	0.048737219836986	1	-0.417998703995991	NA	-0.147045212186433	0.0582208856213235
Smim15	0.0708930803791875	TRUE	-0.0204167149477903	TRUE	-0.0525769853072429	Both mC+hmC DMR	Active_Promoter	-0.145095841	0.73724655	1	NA	NA	NA	1.02012528482138	2.11150703628416	-0.116791937628058	0.00423984435919462
Klhdc4	0.0492815458293318	TRUE	-0.0437562204809628	TRUE	-0.0525589648828413	Both mC+hmC DMR	Other	0.281895612	0.447748679	8	NA	NA	NA	0.135123358890986	NA	-0.282066070032121	0.060328620641982
Id1	-0.0448190325172088	TRUE	-0.0300898287455896	TRUE	-0.052557128251301	Both mC+hmC DMR	Other	0.421776341	0.237769184	1	NA	NA	NA	0.0706981035287297	0.982654274937451	NA	0.101910721693957
Nsmce4a	0.0513279921570342	TRUE	-0.0430650789165116	TRUE	-0.0525534438161357	Both mC+hmC DMR	Other	0.523952835	0.110873184	4	NA	NA	NA	NA	NA	-2.05991084797992	-0.587425134030907
Gm20662	0.0477433495985594	TRUE	-0.035599687524467	TRUE	-0.0525311076534263	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sirt2	0.0478819351836706	TRUE	-0.037094084958922	TRUE	-0.0525188174532409	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	0.0179248958791508	0.0924088919803693
Tmed10	0.04362852788301	TRUE	-0.0415690046783088	TRUE	-0.052518656534153	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.082421734146535	0.29138699690864
Map7	0.0468310337489894	TRUE	-0.042823938924902	TRUE	-0.0525104438263502	Both mC+hmC DMR	Active_Promoter	-0.028001857	0.956792365	7	0.472509958114574	0.0272399819638985	1	0.262376548546911	NA	-0.330870610920313	-0.00308847062272382
Rpsa	0.0300727927376713	TRUE	-0.028015041188151	TRUE	-0.0525054583311151	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101881276678714
Idi1	0.0227640079558923	FALSE	-0.0322264133914516	TRUE	-0.052504019366306	hmC DMR only	Active_Promoter	0.366744441	0.257115005	1	NA	NA	NA	0.788262728707696	NA	0.0074354461376	0.10009328055419
Ythdf3	0.0514494722087246	TRUE	-0.0406787455362785	TRUE	-0.052486701960712	Both mC+hmC DMR	Active_Promoter	0.561359067	0.100919826	4	NA	NA	NA	1.32140604185771	-0.54723564760023	0.059012859579391	0.0305302437290628
Akt1s1	0.0123237912703565	FALSE	-0.0180675618862908	TRUE	-0.0524551784763895	hmC DMR only	Active_Promoter	0.512830831	0.139575508	1	NA	NA	NA	NA	NA	NA	0.0343955412547567
Gm50478	0.0535813818978366	TRUE	-0.0390958515788327	TRUE	-0.0524527767565303	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sv2b	0.0612780901207338	TRUE	-0.0275760214891895	TRUE	-0.0524137443785153	Both mC+hmC DMR	Active_Promoter	0.113328928	0.801457225	18	NA	NA	NA	0.817894442942495	NA	-0.875335274660599	-0.484257452393078
Gcnt1	0.0552304457580975	TRUE	-0.0430861556430124	TRUE	-0.0524127536474547	Both mC+hmC DMR	Other	NA	NA	NA	-1.38614902921474	8.05574738295948e-05	3	0.1275098194425	2.22156784316054	-2.48124669897149	-0.375947520970521
Tpd52	0.051823728092392	TRUE	-0.041726045977984	TRUE	-0.0523674640365969	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.897064478204215	0.485313560532386	-0.670315883736131	0.0571299076712135
Tmem70	0.0525041221637057	TRUE	-0.0390838514158881	TRUE	-0.0523617118238383	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	0.027053476505091	0.166355909140471
Eif5	0.0475837270451884	TRUE	-0.0376834674606253	TRUE	-0.0523551182448955	Both mC+hmC DMR	Other	0.439518	0.163634059	3	NA	NA	NA	NA	NA	0.148832563713073	0.0472114439277078
Znrf3	0.0469014321734856	TRUE	-0.0452441867361838	TRUE	-0.0523498166719874	Both mC+hmC DMR	Other	NA	NA	NA	-0.533964536974993	0.0301340807281499	1	0.0338166790065419	NA	-0.960303159715249	-0.0331998147635328
Ubap1	0.0467348344409065	TRUE	-0.0457929435126715	TRUE	-0.0523397544658546	Both mC+hmC DMR	Active_Promoter	0.279204836	0.464928398	1	NA	NA	NA	NA	NA	-0.0137788391391202	0.00985101682350811
Negr1	0.0564542114079826	TRUE	-0.0390463753999012	TRUE	-0.0523073790592395	Both mC+hmC DMR	Active_Promoter	0.032963995	0.948208514	11	NA	NA	NA	-0.00249134488940197	NA	0.220763438124745	0.139238249398983
Commd3	0.101353938465913	TRUE	0.00831319191628949	FALSE	-0.0523012979580988	mC DMR only	Active_Promoter	0.621028067	0.064444756	1	NA	NA	NA	0.997905587994361	0.825460364416125	-0.0327914724768325	-0.169105681974792
Ccdc9b	0.0439532539066972	TRUE	-0.041230692764339	TRUE	-0.0523003295519165	Both mC+hmC DMR	Other	0.015575326	0.977039274	2	NA	NA	NA	0.388337686604928	NA	-1.1245046581361	-0.135940104421334
