gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Scn11a	DEG_down	993	P60	1546559.5	stable_k27ac
Zbtb47	DEG_up	993	P60	387314.5	stable_k27ac
Zbtb47	DEG_up	994	P60	282797.5	lost_k27ac
Zbtb47	DEG_up	995	P60	384560	gained_k27ac
Ano10	DEG_down	993	P60	922407.5	stable_k27ac
Ano10	DEG_down	994	P60	252295.5	lost_k27ac
Ano10	DEG_down	995	P60	150533	gained_k27ac
Tcaim	DEG_down	993	P60	1433523.5	stable_k27ac
Tcaim	DEG_down	994	P60	763411.5	lost_k27ac
Tcaim	DEG_down	995	P60	661649	gained_k27ac
Lars2	DEG_down	993	P60	1994911.5	stable_k27ac
Lars2	DEG_down	994	P60	1324799.5	lost_k27ac
Lars2	DEG_down	995	P60	1223037	gained_k27ac
Fyco1	DEG_down	994	P60	1809771.5	lost_k27ac
Fyco1	DEG_down	995	P60	1708009	gained_k27ac
Oprm1	DEG_down	81	P60	1575184.5	gained_k27ac
Oprm1	DEG_down	82	P60	1250358	lost_k27ac
Oprm1	DEG_down	89	P60	321124	stable_k27ac
Oprm1	DEG_down	90	P60	400082.5	stable_k27ac
Oprm1	DEG_down	91	P60	514463.5	lost_k27ac
Cnksr3	DEG_down	82	P60	1704089	lost_k27ac
Cnksr3	DEG_down	89	P60	132607	stable_k27ac
Cnksr3	DEG_down	90	P60	53648.5	stable_k27ac
Cnksr3	DEG_down	91	P60	60732.5	lost_k27ac
Utrn	DEG_down	56	P60	1806120.5	lost_k27ac
Utrn	DEG_down	70	P60	980272.5	lost_k27ac
Utrn	DEG_down	71	P60	1108423	gained_k27ac
Utrn	DEG_down	72	P60	1197587.5	gained_k27ac
Plagl1	DEG_down	56	P60	1997259.5	lost_k27ac
Plagl1	DEG_down	70	P60	789133.5	lost_k27ac
Plagl1	DEG_down	71	P60	917284	gained_k27ac
Plagl1	DEG_down	72	P60	1006448.5	gained_k27ac
Gm20125	DEG_down	73	P60	629093.5	stable_k27ac
Olig3	DEG_down	73	P60	1631632.5	stable_k27ac
Sgk1	DEG_down	74	P60	1192.5	stable_k27ac
Slc18b1	DEG_down	74	P60	1913609.5	stable_k27ac
Slc18b1	DEG_down	75	P60	1231294.5	lost_k27ac
Slc16a10	DEG_down	76	P60	703850.5	stable_k27ac
Slc16a10	DEG_down	77	P60	1742212.5	lost_k27ac
Slc16a10	DEG_down	78	P60	1963813.5	lost_k27ac
Fig4	DEG_down	76	P60	1864852.5	stable_k27ac
Fig4	DEG_down	77	P60	581210.5	lost_k27ac
Fig4	DEG_down	78	P60	802811.5	lost_k27ac
Fig4	DEG_down	79	P60	928081.5	stable_k27ac
Ppil6	DEG_down	77	P60	394031.5	lost_k27ac
Ppil6	DEG_down	78	P60	615632.5	lost_k27ac
Ppil6	DEG_down	79	P60	740902.5	stable_k27ac
Sesn1	DEG_down	77	P60	74535.5	lost_k27ac
Sesn1	DEG_down	78	P60	296136.5	lost_k27ac
Sesn1	DEG_down	79	P60	421406.5	stable_k27ac
Sh3rf3	DEG_down	83	P60	1148541	stable_k27ac
Sh3rf3	DEG_down	84	P60	1299795.5	stable_k27ac
Sh3rf3	DEG_down	85	P60	1992427	gained_k27ac
Mcu	DEG_down	83	P60	345208	stable_k27ac
Mcu	DEG_down	84	P60	496462.5	stable_k27ac
Mcu	DEG_down	85	P60	1189094	gained_k27ac
Micu1	DEG_down	83	P60	259423	stable_k27ac
Micu1	DEG_down	84	P60	410677.5	stable_k27ac
Micu1	DEG_down	85	P60	1103309	gained_k27ac
Cdh23	DEG_up	83	P60	734590	stable_k27ac
Cdh23	DEG_up	84	P60	583335.5	stable_k27ac
Cdh23	DEG_up	85	P60	109296	gained_k27ac
Cdh23	DEG_up	86	P60	1620819.5	lost_k27ac
Tbata	DEG_down	83	P60	1210054	stable_k27ac
Tbata	DEG_down	84	P60	1058799.5	stable_k27ac
Tbata	DEG_down	85	P60	366168	gained_k27ac
Tbata	DEG_down	86	P60	1145355.5	lost_k27ac
Macroh2a2	DEG_up	83	P60	1822247	stable_k27ac
Macroh2a2	DEG_up	84	P60	1670992.5	stable_k27ac
Macroh2a2	DEG_up	85	P60	978361	gained_k27ac
Macroh2a2	DEG_up	86	P60	533162.5	lost_k27ac
Tet1	DEG_up	86	P60	591686.5	lost_k27ac
Dnajc12	DEG_down	86	P60	1065133.5	lost_k27ac
1700023F02Rik	DEG_down	87	P60	809535	lost_k27ac
Arid5b	DEG_down	87	P60	1214982	lost_k27ac
Arid5b	DEG_down	88	P60	1442746.5	lost_k27ac
Mrln	DEG_down	88	P60	483177.5	lost_k27ac
Rab36	DEG_down	92	P60	638052.5	lost_k27ac
Rab36	DEG_down	93	P60	1766125	lost_k27ac
Gstt1	DEG_down	92	P60	123473.5	lost_k27ac
Gstt1	DEG_down	93	P60	1004599	lost_k27ac
Gstt1	DEG_down	94	P60	1603758	stable_k27ac
Gstt1	DEG_down	95	P60	1705159	lost_k27ac
Col6a2	DEG_up	92	P60	948519.5	lost_k27ac
Col6a2	DEG_up	93	P60	179553	lost_k27ac
Col6a2	DEG_up	94	P60	778712	stable_k27ac
Col6a2	DEG_up	95	P60	880113	lost_k27ac
Col6a2	DEG_up	96	P60	1701989	lost_k27ac
Pcbp3	DEG_down	92	P60	1286776.5	lost_k27ac
Pcbp3	DEG_down	93	P60	158704	lost_k27ac
Pcbp3	DEG_down	94	P60	440455	stable_k27ac
Pcbp3	DEG_down	95	P60	541856	lost_k27ac
Pcbp3	DEG_down	96	P60	1363732	lost_k27ac
Adarb1	DEG_down	92	P60	1743159.5	lost_k27ac
Adarb1	DEG_down	93	P60	615087	lost_k27ac
Adarb1	DEG_down	94	P60	15928	stable_k27ac
Adarb1	DEG_down	95	P60	85473	lost_k27ac
Adarb1	DEG_down	96	P60	907349	lost_k27ac
Ilvbl	DEG_down	93	P60	1771163	lost_k27ac
Ilvbl	DEG_down	94	P60	1172004	stable_k27ac
Ilvbl	DEG_down	95	P60	1070603	lost_k27ac
Ilvbl	DEG_down	96	P60	248727	lost_k27ac
Ilvbl	DEG_down	97	P60	1137309	stable_k27ac
Ilvbl	DEG_down	98	P60	1219998.5	stable_k27ac
Palm	DEG_up	96	P60	1467953	lost_k27ac
Palm	DEG_up	97	P60	81917	stable_k27ac
Palm	DEG_up	98	P60	772.5	stable_k27ac
Palm	DEG_up	99	P60	823720	stable_k27ac
Palm	DEG_up	100	P60	874417.5	stable_k27ac
Palm	DEG_up	101	P60	982187.5	stable_k27ac
Palm	DEG_up	102	P60	1234964	lost_k27ac
Palm	DEG_up	103	P60	1357584	stable_k27ac
Palm	DEG_up	104	P60	1506253.5	stable_k27ac
Palm	DEG_up	105	P60	1619491.5	lost_k27ac
Ptbp1	DEG_up	96	P60	1528808	lost_k27ac
Ptbp1	DEG_up	97	P60	142772	stable_k27ac
Ptbp1	DEG_up	98	P60	60082.5	stable_k27ac
Ptbp1	DEG_up	99	P60	762865	stable_k27ac
Ptbp1	DEG_up	100	P60	813562.5	stable_k27ac
Ptbp1	DEG_up	101	P60	921332.5	stable_k27ac
Ptbp1	DEG_up	102	P60	1174109	lost_k27ac
Ptbp1	DEG_up	103	P60	1296729	stable_k27ac
Ptbp1	DEG_up	104	P60	1445398.5	stable_k27ac
Ptbp1	DEG_up	105	P60	1558636.5	lost_k27ac
Pcsk4	DEG_down	96	P60	2003879	lost_k27ac
Pcsk4	DEG_down	97	P60	617843	stable_k27ac
Pcsk4	DEG_down	98	P60	535153.5	stable_k27ac
Pcsk4	DEG_down	99	P60	287794	stable_k27ac
Pcsk4	DEG_down	100	P60	338491.5	stable_k27ac
Pcsk4	DEG_down	101	P60	446261.5	stable_k27ac
Pcsk4	DEG_down	102	P60	699038	lost_k27ac
Pcsk4	DEG_down	103	P60	821658	stable_k27ac
Pcsk4	DEG_down	104	P60	970327.5	stable_k27ac
Pcsk4	DEG_down	105	P60	1083565.5	lost_k27ac
Diras1	DEG_up	97	P60	1314007	stable_k27ac
Diras1	DEG_up	98	P60	1231317.5	stable_k27ac
Diras1	DEG_up	99	P60	408370	stable_k27ac
Diras1	DEG_up	100	P60	357672.5	stable_k27ac
Diras1	DEG_up	101	P60	249902.5	stable_k27ac
Diras1	DEG_up	102	P60	2874	lost_k27ac
Diras1	DEG_up	103	P60	125494	stable_k27ac
Diras1	DEG_up	104	P60	274163.5	stable_k27ac
Diras1	DEG_up	105	P60	387401.5	lost_k27ac
Atcay	DEG_up	97	P60	1519178	stable_k27ac
Atcay	DEG_up	98	P60	1436488.5	stable_k27ac
Atcay	DEG_up	99	P60	613541	stable_k27ac
Atcay	DEG_up	100	P60	562843.5	stable_k27ac
Atcay	DEG_up	101	P60	455073.5	stable_k27ac
Atcay	DEG_up	102	P60	202297	lost_k27ac
Atcay	DEG_up	103	P60	79677	stable_k27ac
Atcay	DEG_up	104	P60	68992.5	stable_k27ac
Atcay	DEG_up	105	P60	182230.5	lost_k27ac
Matk	DEG_up	97	P60	1541280	stable_k27ac
Matk	DEG_up	98	P60	1458590.5	stable_k27ac
Matk	DEG_up	99	P60	635643	stable_k27ac
Matk	DEG_up	100	P60	584945.5	stable_k27ac
Matk	DEG_up	101	P60	477175.5	stable_k27ac
Matk	DEG_up	102	P60	224399	lost_k27ac
Matk	DEG_up	103	P60	101779	stable_k27ac
Matk	DEG_up	104	P60	46890.5	stable_k27ac
Matk	DEG_up	105	P60	160128.5	lost_k27ac
Cactin	DEG_up	97	P60	1609448	stable_k27ac
Cactin	DEG_up	98	P60	1526758.5	stable_k27ac
Cactin	DEG_up	99	P60	703811	stable_k27ac
Cactin	DEG_up	100	P60	653113.5	stable_k27ac
Cactin	DEG_up	101	P60	545343.5	stable_k27ac
Cactin	DEG_up	102	P60	292567	lost_k27ac
Cactin	DEG_up	103	P60	169947	stable_k27ac
Cactin	DEG_up	104	P60	21277.5	stable_k27ac
Cactin	DEG_up	105	P60	91960.5	lost_k27ac
Celf5	DEG_up	97	P60	1771054	stable_k27ac
Celf5	DEG_up	98	P60	1688364.5	stable_k27ac
Celf5	DEG_up	99	P60	865417	stable_k27ac
Celf5	DEG_up	100	P60	814719.5	stable_k27ac
Celf5	DEG_up	101	P60	706949.5	stable_k27ac
Celf5	DEG_up	102	P60	454173	lost_k27ac
Celf5	DEG_up	103	P60	331553	stable_k27ac
Celf5	DEG_up	104	P60	182883.5	stable_k27ac
Celf5	DEG_up	105	P60	69645.5	lost_k27ac
Tle2	DEG_down	97	P60	1862906	stable_k27ac
Tle2	DEG_down	98	P60	1780216.5	stable_k27ac
Tle2	DEG_down	99	P60	957269	stable_k27ac
Tle2	DEG_down	100	P60	906571.5	stable_k27ac
Tle2	DEG_down	101	P60	798801.5	stable_k27ac
Tle2	DEG_down	102	P60	546025	lost_k27ac
Tle2	DEG_down	103	P60	423405	stable_k27ac
Tle2	DEG_down	104	P60	274735.5	stable_k27ac
Tle2	DEG_down	105	P60	161497.5	lost_k27ac
Slc41a2	DEG_up	105	P60	1924818.5	lost_k27ac
Slc41a2	DEG_up	106	P60	291600	gained_k27ac
Slc41a2	DEG_up	107	P60	1060584.5	lost_k27ac
Gm20757	DEG_down	108	P60	895569	lost_k27ac
Gm20757	DEG_down	109	P60	1272043.5	lost_k27ac
Gm20757	DEG_down	110	P60	1372728	lost_k27ac
Cdk17	DEG_down	108	P60	110067	lost_k27ac
Cdk17	DEG_down	109	P60	486541.5	lost_k27ac
Cdk17	DEG_down	110	P60	587226	lost_k27ac
Ntn4	DEG_down	108	P60	369739	lost_k27ac
Ntn4	DEG_down	109	P60	6735.5	lost_k27ac
Ntn4	DEG_down	110	P60	107420	lost_k27ac
Plxnc1	DEG_down	108	P60	1673893	lost_k27ac
Plxnc1	DEG_down	109	P60	1297418.5	lost_k27ac
Plxnc1	DEG_down	110	P60	1196734	lost_k27ac
Plxnc1	DEG_down	111	P60	1696724	lost_k27ac
Plxnc1	DEG_down	112	P60	1897707.5	lost_k27ac
Cradd	DEG_down	109	P60	1676716.5	lost_k27ac
Cradd	DEG_down	110	P60	1576032	lost_k27ac
Cradd	DEG_down	111	P60	1317426	lost_k27ac
Cradd	DEG_down	112	P60	1518409.5	lost_k27ac
Socs2	DEG_down	109	P60	1769763.5	lost_k27ac
Socs2	DEG_down	110	P60	1669079	lost_k27ac
Socs2	DEG_down	111	P60	1224379	lost_k27ac
Socs2	DEG_down	112	P60	1425362.5	lost_k27ac
Gm15663	DEG_down	55	P60	1708975.5	stable_k27ac
Syt1	DEG_down	55	P60	1728053.5	stable_k27ac
Trhde	DEG_down	57	P60	1920.5	stable_k27ac
Trhde	DEG_down	58	P60	213362.5	lost_k27ac
Trhde	DEG_down	59	P60	1843088.5	lost_k27ac
Gm15723	DEG_down	57	P60	1339.5	stable_k27ac
Gm15723	DEG_down	58	P60	213943.5	lost_k27ac
Gm15723	DEG_down	59	P60	1843669.5	lost_k27ac
Srgap1	DEG_up	61	P60	766173.5	lost_k27ac
Srgap1	DEG_up	62	P60	856622.5	stable_k27ac
Atp23	DEG_down	63	P60	27788.5	stable_k27ac
Atp23	DEG_down	64	P60	69101.5	lost_k27ac
Atp23	DEG_down	65	P60	186098	gained_k27ac
Atp23	DEG_down	66	P60	600573	stable_k27ac
Atp23	DEG_down	67	P60	705600	stable_k27ac
Atp23	DEG_down	68	P60	763298	lost_k27ac
Atp23	DEG_down	69	P60	1380727.5	lost_k27ac
Agap2	DEG_up	63	P60	146140.5	stable_k27ac
Agap2	DEG_up	64	P60	104827.5	lost_k27ac
Agap2	DEG_up	65	P60	12169	gained_k27ac
Agap2	DEG_up	66	P60	426644	stable_k27ac
Agap2	DEG_up	67	P60	531671	stable_k27ac
Agap2	DEG_up	68	P60	589369	lost_k27ac
Agap2	DEG_up	69	P60	1206798.5	lost_k27ac
B4galnt1	DEG_up	63	P60	236081.5	stable_k27ac
B4galnt1	DEG_up	64	P60	194768.5	lost_k27ac
B4galnt1	DEG_up	65	P60	77772	gained_k27ac
B4galnt1	DEG_up	66	P60	336703	stable_k27ac
B4galnt1	DEG_up	67	P60	441730	stable_k27ac
B4galnt1	DEG_up	68	P60	499428	lost_k27ac
B4galnt1	DEG_up	69	P60	1116857.5	lost_k27ac
Arhgef25	DEG_up	63	P60	260939.5	stable_k27ac
Arhgef25	DEG_up	64	P60	219626.5	lost_k27ac
Arhgef25	DEG_up	65	P60	102630	gained_k27ac
Arhgef25	DEG_up	66	P60	311845	stable_k27ac
Arhgef25	DEG_up	67	P60	416872	stable_k27ac
Arhgef25	DEG_up	68	P60	474570	lost_k27ac
Arhgef25	DEG_up	69	P60	1091999.5	lost_k27ac
Stac3	DEG_up	63	P60	572542.5	stable_k27ac
Stac3	DEG_up	64	P60	531229.5	lost_k27ac
Stac3	DEG_up	65	P60	414233	gained_k27ac
Stac3	DEG_up	66	P60	242	stable_k27ac
Stac3	DEG_up	67	P60	105269	stable_k27ac
Stac3	DEG_up	68	P60	162967	lost_k27ac
Stac3	DEG_up	69	P60	780396.5	lost_k27ac
Nxph4	DEG_up	63	P60	605415.5	stable_k27ac
Nxph4	DEG_up	64	P60	564102.5	lost_k27ac
Nxph4	DEG_up	65	P60	447106	gained_k27ac
Nxph4	DEG_up	66	P60	32631	stable_k27ac
Nxph4	DEG_up	67	P60	72396	stable_k27ac
Nxph4	DEG_up	68	P60	130094	lost_k27ac
Nxph4	DEG_up	69	P60	747523.5	lost_k27ac
Ikzf4	DEG_up	63	P60	1740214.5	stable_k27ac
Ikzf4	DEG_up	64	P60	1698901.5	lost_k27ac
Ikzf4	DEG_up	65	P60	1581905	gained_k27ac
Ikzf4	DEG_up	66	P60	1167430	stable_k27ac
Ikzf4	DEG_up	67	P60	1062403	stable_k27ac
Ikzf4	DEG_up	68	P60	1004705	lost_k27ac
Ikzf4	DEG_up	69	P60	387275.5	lost_k27ac
Dgka	DEG_down	63	P60	1815711.5	stable_k27ac
Dgka	DEG_down	64	P60	1774398.5	lost_k27ac
Dgka	DEG_down	65	P60	1657402	gained_k27ac
Dgka	DEG_down	66	P60	1242927	stable_k27ac
Dgka	DEG_down	67	P60	1137900	stable_k27ac
Dgka	DEG_down	68	P60	1080202	lost_k27ac
Dgka	DEG_down	69	P60	462772.5	lost_k27ac
Dnajc14	DEG_up	63	P60	1874918.5	stable_k27ac
Dnajc14	DEG_up	64	P60	1833605.5	lost_k27ac
Dnajc14	DEG_up	65	P60	1716609	gained_k27ac
Dnajc14	DEG_up	66	P60	1302134	stable_k27ac
Dnajc14	DEG_up	67	P60	1197107	stable_k27ac
Dnajc14	DEG_up	68	P60	1139409	lost_k27ac
Dnajc14	DEG_up	69	P60	521979.5	lost_k27ac
Gdf11	DEG_up	63	P60	1962574.5	stable_k27ac
Gdf11	DEG_up	64	P60	1921261.5	lost_k27ac
Gdf11	DEG_up	65	P60	1804265	gained_k27ac
Gdf11	DEG_up	66	P60	1389790	stable_k27ac
Gdf11	DEG_up	67	P60	1284763	stable_k27ac
Gdf11	DEG_up	68	P60	1227065	lost_k27ac
Gdf11	DEG_up	69	P60	609635.5	lost_k27ac
Selenom	DEG_down	156	P60	232179.5	gained_k27ac
Selenom	DEG_down	157	P60	333138.5	lost_k27ac
Zmat5	DEG_down	156	P60	957814.5	gained_k27ac
Zmat5	DEG_down	157	P60	856855.5	lost_k27ac
Zmat5	DEG_down	167	P60	1319988	gained_k27ac
Zmat5	DEG_down	170	P60	1408993	lost_k27ac
Znrf3	DEG_down	156	P60	1697983.5	gained_k27ac
Znrf3	DEG_down	157	P60	1597024.5	lost_k27ac
Znrf3	DEG_down	167	P60	579819	gained_k27ac
Znrf3	DEG_down	170	P60	668824	lost_k27ac
Znrf3	DEG_down	178	P60	1451741.5	lost_k27ac
Znrf3	DEG_down	181	P60	1515142.5	lost_k27ac
Znrf3	DEG_down	182	P60	1665804	lost_k27ac
Tns3	DEG_down	178	P60	1768092.5	lost_k27ac
Tns3	DEG_down	181	P60	1704691.5	lost_k27ac
Tns3	DEG_down	182	P60	1554030	lost_k27ac
Hus1	DEG_down	182	P60	1900540	lost_k27ac
Upp1	DEG_down	182	P60	2007452	lost_k27ac
Egfr	DEG_down	150	P60	2000920	lost_k27ac
Acyp2	DEG_down	154	P60	1161880	lost_k27ac
Acyp2	DEG_down	155	P60	1978174	lost_k27ac
Nsg2	DEG_up	154	P60	188996	lost_k27ac
Nsg2	DEG_up	155	P60	627298	lost_k27ac
Rhbdf1	DEG_down	154	P60	410833	lost_k27ac
Rhbdf1	DEG_down	155	P60	405461	lost_k27ac
Fgf18	DEG_up	154	P60	1335933	lost_k27ac
Fgf18	DEG_up	155	P60	519639	lost_k27ac
Tlx3	DEG_down	154	P60	1392122	lost_k27ac
Tlx3	DEG_down	155	P60	575828	lost_k27ac
Ranbp17	DEG_down	154	P60	1702279	lost_k27ac
Ranbp17	DEG_down	155	P60	885985	lost_k27ac
Ccnjl	DEG_down	158	P60	15590.5	lost_k27ac
Fabp6	DEG_down	158	P60	88346.5	lost_k27ac
Ebf1	DEG_down	158	P60	1104123.5	lost_k27ac
Ebf1	DEG_down	159	P60	1676861.5	stable_k27ac
Rasgef1c	DEG_down	160	P60	170939	lost_k27ac
Rasgef1c	DEG_down	161	P60	322766	stable_k27ac
Slc22a5	DEG_down	162	P60	366067	stable_k27ac
Slc22a5	DEG_down	163	P60	126484.5	lost_k27ac
Slc22a5	DEG_down	164	P60	419534	stable_k27ac
Slc22a5	DEG_down	165	P60	1450832	lost_k27ac
Slc22a21	DEG_down	162	P60	454739	stable_k27ac
Slc22a21	DEG_down	163	P60	37812.5	lost_k27ac
Slc22a21	DEG_down	164	P60	330862	stable_k27ac
Slc22a21	DEG_down	165	P60	1362160	lost_k27ac
Slc22a4	DEG_down	162	P60	502497	stable_k27ac
Slc22a4	DEG_down	163	P60	9945.5	lost_k27ac
Slc22a4	DEG_down	164	P60	283104	stable_k27ac
Slc22a4	DEG_down	165	P60	1314402	lost_k27ac
Anxa6	DEG_down	162	P60	1507852	stable_k27ac
Anxa6	DEG_down	163	P60	1015300.5	lost_k27ac
Anxa6	DEG_down	164	P60	722251	stable_k27ac
Anxa6	DEG_down	165	P60	309047	lost_k27ac
H2bc27	DEG_up	166	P60	6877	stable_k27ac
H2bc27	DEG_up	168	P60	1310695	lost_k27ac
Srebf1	DEG_up	166	P60	1266784	stable_k27ac
Srebf1	DEG_up	168	P60	37034	lost_k27ac
Srebf1	DEG_up	169	P60	834238	gained_k27ac
Srebf1	DEG_up	171	P60	1004687.5	stable_k27ac
Srebf1	DEG_up	172	P60	1246042.5	lost_k27ac
Srebf1	DEG_up	173	P60	1324992.5	lost_k27ac
Srebf1	DEG_up	174	P60	1802916	gained_k27ac
Zfp286	DEG_down	169	P60	1732643	gained_k27ac
Zfp286	DEG_down	171	P60	1562193.5	stable_k27ac
Zfp286	DEG_down	172	P60	1320838.5	lost_k27ac
Zfp286	DEG_down	173	P60	1241888.5	lost_k27ac
Zfp286	DEG_down	174	P60	763965	gained_k27ac
Myocd	DEG_down	175	P60	143887.5	gained_k27ac
Gm12295	DEG_down	175	P60	239696.5	gained_k27ac
Gas7	DEG_down	176	P60	202029	lost_k27ac
Gas7	DEG_down	177	P60	1303760.5	gained_k27ac
Gas7	DEG_down	179	P60	1641254	stable_k27ac
Gas7	DEG_down	180	P60	1955015	stable_k27ac
Glp2r	DEG_down	176	P60	113687	lost_k27ac
Glp2r	DEG_down	177	P60	988044.5	gained_k27ac
Glp2r	DEG_down	179	P60	1325538	stable_k27ac
Glp2r	DEG_down	180	P60	1639299	stable_k27ac
Efnb3	DEG_up	176	P60	1902739	lost_k27ac
Efnb3	DEG_up	177	P60	801007.5	gained_k27ac
Efnb3	DEG_up	179	P60	463514	stable_k27ac
Efnb3	DEG_up	180	P60	149753	stable_k27ac
Cd68	DEG_up	176	P60	2008687	lost_k27ac
Cd68	DEG_up	177	P60	906955.5	gained_k27ac
Cd68	DEG_up	179	P60	569462	stable_k27ac
Cd68	DEG_up	180	P60	255701	stable_k27ac
Arrb2	DEG_up	177	P60	1673437.5	gained_k27ac
Arrb2	DEG_up	179	P60	1335944	stable_k27ac
Arrb2	DEG_up	180	P60	1022183	stable_k27ac
Arrb2	DEG_up	183	P60	1697581	stable_k27ac
Mybbp1a	DEG_up	183	P60	311139	stable_k27ac
Mybbp1a	DEG_up	184	P60	578777	lost_k27ac
Camkk1	DEG_down	183	P60	888792	stable_k27ac
Camkk1	DEG_down	184	P60	1124	lost_k27ac
Tax1bp3	DEG_up	183	P60	1046867	stable_k27ac
Tax1bp3	DEG_up	184	P60	156951	lost_k27ac
Rtn4rl1	DEG_down	185	P60	44068	lost_k27ac
Rtn4rl1	DEG_down	186	P60	356797	lost_k27ac
Rtn4rl1	DEG_down	187	P60	663549.5	lost_k27ac
Rtn4rl1	DEG_down	188	P60	850175	lost_k27ac
Rtn4rl1	DEG_down	189	P60	1080244.5	lost_k27ac
Gm12339	DEG_down	185	P60	556917	lost_k27ac
Gm12339	DEG_down	186	P60	244188	lost_k27ac
Gm12339	DEG_down	187	P60	62564.5	lost_k27ac
Gm12339	DEG_down	188	P60	249190	lost_k27ac
Gm12339	DEG_down	189	P60	479259.5	lost_k27ac
Rph3al	DEG_down	185	P60	700578	lost_k27ac
Rph3al	DEG_down	186	P60	387849	lost_k27ac
Rph3al	DEG_down	187	P60	81096.5	lost_k27ac
Rph3al	DEG_down	188	P60	105529	lost_k27ac
Rph3al	DEG_down	189	P60	335598.5	lost_k27ac
Gm11190	DEG_up	188	P60	1885330	lost_k27ac
Gm11190	DEG_up	189	P60	1655260.5	lost_k27ac
Gm11190	DEG_up	190	P60	1719762.5	gained_k27ac
Sez6	DEG_up	188	P60	1886842	lost_k27ac
Sez6	DEG_up	189	P60	1656772.5	lost_k27ac
Sez6	DEG_up	190	P60	1718250.5	gained_k27ac
Myo1d	DEG_down	190	P60	1130974.5	gained_k27ac
Myo1d	DEG_down	191	P60	291913.5	stable_k27ac
1700020L24Rik	DEG_down	192	P60	1086913.5	stable_k27ac
1700020L24Rik	DEG_down	193	P60	1527059	stable_k27ac
Mmp28	DEG_down	192	P60	1061519.5	stable_k27ac
Mmp28	DEG_down	193	P60	1501665	stable_k27ac
Dhrs11	DEG_down	192	P60	304403.5	stable_k27ac
Dhrs11	DEG_down	193	P60	135742	stable_k27ac
Rnft1	DEG_down	192	P60	1960066.5	stable_k27ac
Rnft1	DEG_down	193	P60	1519921	stable_k27ac
Rnft1	DEG_down	194	P60	1102140	stable_k27ac
Rnft1	DEG_down	195	P60	1285652	stable_k27ac
Rnft1	DEG_down	196	P60	1666862	lost_k27ac
Ska2	DEG_up	194	P60	477563	stable_k27ac
Ska2	DEG_up	195	P60	661075	stable_k27ac
Ska2	DEG_up	196	P60	1042285	lost_k27ac
Lpo	DEG_down	194	P60	241492	stable_k27ac
Lpo	DEG_down	195	P60	57980	stable_k27ac
Lpo	DEG_down	196	P60	323230	lost_k27ac
Akap1	DEG_down	194	P60	1277789	stable_k27ac
Akap1	DEG_down	195	P60	1094277	stable_k27ac
Akap1	DEG_down	196	P60	713067	lost_k27ac
Scpep1	DEG_down	194	P60	1368668	stable_k27ac
Scpep1	DEG_down	195	P60	1185156	stable_k27ac
Scpep1	DEG_down	196	P60	803946	lost_k27ac
Tmem100	DEG_up	196	P60	1878829	lost_k27ac
Gm11520	DEG_down	198	P60	1815263	lost_k27ac
Gm11520	DEG_down	199	P60	1160181.5	lost_k27ac
Gm11520	DEG_down	200	P60	1086215.5	stable_k27ac
Gm11520	DEG_down	201	P60	273150	stable_k27ac
Gm11520	DEG_down	202	P60	87495	lost_k27ac
Gm11520	DEG_down	203	P60	1657178	lost_k27ac
Spop	DEG_down	198	P60	1918914	lost_k27ac
Spop	DEG_down	199	P60	1263832.5	lost_k27ac
Spop	DEG_down	200	P60	1189866.5	stable_k27ac
Spop	DEG_down	201	P60	376801	stable_k27ac
Spop	DEG_down	202	P60	16156	lost_k27ac
Spop	DEG_down	203	P60	1553527	lost_k27ac
Spop	DEG_down	204	P60	1944798.5	stable_k27ac
Spop	DEG_down	205	P60	2024836.5	stable_k27ac
Nxph3	DEG_down	198	P60	2019404	lost_k27ac
Nxph3	DEG_down	199	P60	1364322.5	lost_k27ac
Nxph3	DEG_down	200	P60	1290356.5	stable_k27ac
Nxph3	DEG_down	201	P60	477291	stable_k27ac
Nxph3	DEG_down	202	P60	116646	lost_k27ac
Nxph3	DEG_down	203	P60	1453037	lost_k27ac
Nxph3	DEG_down	204	P60	1844308.5	stable_k27ac
Nxph3	DEG_down	205	P60	1924346.5	stable_k27ac
Nxph3	DEG_down	206	P60	2028803	gained_k27ac
Epop	DEG_up	203	P60	662095	lost_k27ac
Epop	DEG_up	204	P60	270823.5	stable_k27ac
Epop	DEG_up	205	P60	190785.5	stable_k27ac
Epop	DEG_up	206	P60	86329	gained_k27ac
Epop	DEG_up	207	P60	698608.5	stable_k27ac
Epop	DEG_up	208	P60	1119110.5	stable_k27ac
Epop	DEG_up	209	P60	1320007.5	lost_k27ac
Krt10	DEG_up	205	P60	1950447.5	stable_k27ac
Krt10	DEG_up	206	P60	1845991	gained_k27ac
Krt10	DEG_up	207	P60	1061053.5	stable_k27ac
Krt10	DEG_up	208	P60	640551.5	stable_k27ac
Krt10	DEG_up	209	P60	439654.5	lost_k27ac
Krt10	DEG_up	113	P60	997940.5	stable_k27ac
Krt10	DEG_up	114	P60	1786976.5	stable_k27ac
Krt10	DEG_up	115	P60	1800094	stable_k27ac
Mpp3	DEG_down	113	P60	1641156.5	stable_k27ac
Mpp3	DEG_down	114	P60	852120.5	stable_k27ac
Mpp3	DEG_down	115	P60	839003	stable_k27ac
Mpp3	DEG_down	116	P60	373856.5	stable_k27ac
